GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
8600000US75013,75013,ZCTA5 75013,37406,934,997,407,72,67,130,88,180,136,527,208,75,61,13,20,0,27,36409,1044,2707,513,4097,504,4559,701,20852,784,3332,462,766,235,96,42
8600000US75019,75019,ZCTA5 75019,40790,244,1876,430,268,118,145,72,294,125,956,261,186,145,18,20,9,14,38914,542,2503,320,3650,306,4311,333,23633,529,3846,335,793,141,178,70
8600000US75020,75020,ZCTA5 75020,21656,672,3616,562,358,212,298,151,420,197,1742,258,544,170,190,109,64,41,18040,774,1220,218,1100,210,1332,281,9316,554,3314,375,1239,235,519,180
8600000US75021,75021,ZCTA5 75021,8218,615,1438,330,124,56,185,89,208,92,794,209,103,49,24,28,0,18,6780,574,504,138,553,152,540,206,3337,349,1292,174,441,127,113,58
8600000US75022,75022,ZCTA5 75022,23881,620,816,403,164,127,87,62,170,121,331,163,39,40,25,28,0,24,23065,626,1605,272,2374,222,3150,298,13413,466,2072,312,379,137,72,53
8600000US75023,75023,ZCTA5 75023,49088,1043,3161,629,249,148,486,196,348,130,1527,297,371,169,114,69,66,52,45927,1164,3200,413,2790,358,3912,480,26763,909,7453,566,1396,252,413,148
8600000US75024,75024,ZCTA5 75024,40882,1004,1841,387,61,43,137,75,169,82,1278,289,160,73,36,30,0,27,39041,1157,2601,286,3277,427,3227,283,25685,818,3134,326,684,191,433,151
8600000US75025,75025,ZCTA5 75025,52793,1127,2644,602,258,167,205,108,274,141,1199,319,456,224,252,202,0,30,50149,1264,3091,341,4694,442,5577,479,29770,951,5702,515,860,200,455,173
8600000US75028,75028,ZCTA5 75028,45882,669,1433,349,100,50,186,105,160,85,766,204,162,80,46,29,13,22,44449,710,3160,343,3872,350,5002,402,26903,639,4395,379,805,181,312,128
8600000US75032,75032,ZCTA5 75032,31127,885,1921,666,73,86,377,214,150,107,1210,524,111,65,0,27,0,27,29206,1166,2023,345,2477,336,3327,393,16312,869,3692,340,1033,235,342,128
8600000US75034,75034,ZCTA5 75034,90134,1140,3679,808,259,155,529,278,324,117,1955,352,546,202,66,40,0,30,86455,1434,7603,569,10745,659,8767,530,49342,953,7838,565,1754,316,406,126
8600000US75035,75035,ZCTA5 75035,60569,780,2144,685,339,183,359,184,281,119,942,306,117,90,106,74,0,30,58425,1009,5462,469,6676,466,6639,472,34452,752,4043,380,1029,188,124,62
8600000US75038,75038,ZCTA5 75038,28937,1163,4724,874,705,213,647,234,347,171,2822,458,116,91,54,60,33,43,24213,1272,2780,387,1749,382,1120,290,16605,957,1809,315,142,78,8,12
8600000US75039,75039,ZCTA5 75039,16076,827,981,448,21,32,192,230,31,40,669,239,39,34,10,17,19,30,15095,743,1273,243,895,239,226,106,11765,540,836,210,100,69,0,20
8600000US75040,75040,ZCTA5 75040,61592,1641,8629,1395,1378,379,1186,275,1137,308,4031,706,775,222,71,44,51,59,52963,1947,4397,521,4608,546,5092,484,30653,1298,6357,513,1395,234,461,135
8600000US75041,75041,ZCTA5 75041,32559,1146,7146,1091,918,213,1319,307,1053,349,3442,580,310,113,87,52,17,21,25413,1413,2176,404,2708,428,2560,420,13930,866,2774,300,863,189,402,103
8600000US75042,75042,ZCTA5 75042,39161,1454,9625,1352,1408,331,1690,419,1311,336,4540,664,501,183,88,55,87,76,29536,1473,2108,332,2871,418,2551,369,17551,981,2961,359,1151,216,343,125
8600000US75043,75043,ZCTA5 75043,59843,1395,7119,964,896,279,1279,286,843,210,3528,541,467,127,93,64,13,20,52724,1371,4081,541,5212,537,3674,489,30472,883,7128,468,1471,266,686,167
8600000US75044,75044,ZCTA5 75044,40576,1313,4732,918,443,245,640,294,729,292,2396,464,362,175,141,121,21,27,35844,1511,1835,335,2417,397,3307,523,21485,952,5048,467,1348,266,404,145
8600000US75048,75048,ZCTA5 75048,23241,95,604,410,60,96,78,113,66,101,339,173,61,62,0,24,0,24,22637,429,2409,518,1593,336,1993,404,13052,718,3035,596,510,195,45,56
8600000US75050,75050,ZCTA5 75050,41428,1366,8177,1119,1416,354,1364,312,986,231,4092,585,263,92,43,41,13,14,33251,1616,2847,459,2173,308,2678,398,21037,1132,3389,348,788,170,339,96
8600000US75051,75051,ZCTA5 75051,40829,1470,9285,1508,1532,411,1343,423,1174,316,4426,701,639,210,149,92,22,20,31544,1587,2850,520,2682,392,3005,388,18804,993,2991,399,908,160,304,105
8600000US75052,75052,ZCTA5 75052,92108,1466,7489,1350,809,478,920,300,1157,372,3950,625,536,214,107,80,10,15,84619,2033,6715,639,7846,658,8183,699,51326,1682,8660,681,1395,282,494,204
8600000US75054,75054,ZCTA5 75054,9875,844,501,318,88,80,52,45,35,37,279,197,47,44,0,18,0,18,9374,813,1046,278,1194,288,892,274,5476,426,676,187,54,39,36,40
8600000US75056,75056,ZCTA5 75056,55234,900,3887,1213,554,305,462,201,483,344,2115,630,138,70,92,83,43,63,51347,1334,3805,488,4852,601,3936,486,33104,939,4741,418,689,206,220,115
8600000US75057,75057,ZCTA5 75057,14296,748,2334,578,399,144,427,165,264,122,1128,299,99,58,17,20,0,20,11962,764,966,202,957,208,994,233,7748,558,953,157,294,84,50,33
8600000US75058,75058,ZCTA5 75058,2582,360,294,144,40,31,16,26,10,12,199,117,10,12,0,13,19,30,2288,347,190,86,137,59,275,92,1355,241,277,73,45,27,9,10
8600000US75060,75060,ZCTA5 75060,48441,1234,8119,1199,1262,306,1487,443,917,280,3863,562,368,121,172,76,50,40,40322,1682,3386,452,3946,439,3479,462,23982,1001,4053,425,1062,181,414,133
8600000US75061,75061,ZCTA5 75061,53757,1445,11160,1154,2006,353,1721,351,1381,336,5299,544,539,160,156,78,58,46,42597,1510,4180,483,3802,401,3571,449,25724,969,3734,377,1026,165,560,101
8600000US75062,75062,ZCTA5 75062,48138,1527,7263,1115,1146,377,790,274,867,282,3969,538,336,134,116,69,39,27,40875,1507,3660,539,3166,409,3228,429,24766,962,4275,481,1398,209,382,93
8600000US75063,75063,ZCTA5 75063,37265,1043,2683,557,179,95,228,135,246,127,1845,396,133,78,52,50,0,27,34582,1095,3174,421,3027,412,2156,321,23372,797,2263,335,402,124,188,108
8600000US75065,75065,ZCTA5 75065,11905,491,732,320,0,20,43,51,102,99,474,238,96,64,17,26,0,20,11173,604,1034,308,776,199,655,184,6855,598,1516,312,278,125,59,50
8600000US75067,75067,ZCTA5 75067,66091,1414,6721,1067,1099,309,957,289,683,263,3545,504,299,124,131,106,7,11,59370,1438,5836,624,4477,390,4017,433,38887,1116,4929,417,893,200,331,140
8600000US75068,75068,ZCTA5 75068,49564,1104,4129,1184,640,363,912,542,171,129,2084,532,229,122,39,42,54,68,45435,1379,4362,496,4876,507,4624,471,27364,1078,3456,370,594,174,159,126
8600000US75069,75069,ZCTA5 75069,36321,1277,5356,1028,750,284,579,198,826,339,2550,538,310,127,304,201,37,32,30965,1485,2221,378,2715,521,2283,390,17346,953,3789,545,1999,297,612,225
8600000US75070,75070,ZCTA5 75070,88713,1368,4157,845,408,178,415,186,501,249,2105,423,590,267,95,72,43,58,84556,1338,7866,725,9533,667,8116,531,48101,1085,8423,614,2006,286,511,138
8600000US75071,75071,ZCTA5 75071,44941,1201,1878,471,171,156,183,106,266,137,826,213,370,150,62,54,0,27,43063,1144,3797,450,4865,512,4115,415,25296,914,3719,405,923,211,348,155
8600000US75074,75074,ZCTA5 75074,48530,1263,7762,1162,1211,363,1002,296,830,273,4016,655,585,188,103,69,15,25,40768,1647,2898,447,3439,482,3229,443,25160,1130,4479,404,1245,275,318,139
8600000US75075,75075,ZCTA5 75075,36194,1084,2924,589,274,140,172,111,251,117,1599,400,233,98,309,109,86,60,33270,1066,2339,391,2441,373,2540,380,17769,880,6278,481,1339,232,564,163
8600000US75076,75076,ZCTA5 75076,7440,640,953,410,121,112,96,73,84,70,538,267,61,41,53,44,0,18,6487,687,229,90,486,157,458,138,3077,452,1777,243,382,127,78,75
8600000US75077,75077,ZCTA5 75077,35706,881,1731,669,167,206,311,231,203,122,907,221,112,48,31,31,0,27,33975,861,2374,318,2900,315,3037,301,19625,618,4413,439,1162,188,464,132
8600000US75078,75078,ZCTA5 75078,17203,571,1014,365,104,80,115,86,113,91,587,234,95,68,0,20,0,20,16189,678,1572,263,2249,252,2043,246,8769,472,1374,173,148,55,34,29
8600000US75080,75080,ZCTA5 75080,47411,1124,7175,1027,636,296,599,260,397,191,5019,673,244,120,190,118,90,66,40236,1431,3252,481,2589,336,3171,459,22567,1049,5544,493,2039,327,1074,210
8600000US75081,75081,ZCTA5 75081,37176,1050,3202,866,456,249,180,103,430,225,1623,542,331,136,118,72,64,47,33974,1141,3078,485,2035,458,1948,309,19439,748,5810,537,1285,215,379,116
8600000US75082,75082,ZCTA5 75082,23272,713,799,384,0,24,22,34,39,36,614,343,66,55,40,40,18,28,22473,771,1498,260,1788,290,1887,257,12898,647,3619,387,555,155,228,125
8600000US75087,75087,ZCTA5 75087,31358,1002,1560,460,216,138,110,88,172,110,878,261,184,131,0,27,0,27,29798,1058,2303,412,2860,403,3007,380,15973,687,3978,415,1340,269,337,142
8600000US75088,75088,ZCTA5 75088,25061,880,1769,574,68,61,185,111,186,135,1135,371,144,146,51,48,0,24,23292,897,1389,331,1705,294,1980,335,13942,643,3692,388,413,140,171,97
8600000US75089,75089,ZCTA5 75089,32573,840,2137,1005,260,230,275,240,292,236,1110,454,156,129,15,25,29,47,30436,1211,2110,489,2894,497,3373,490,18138,804,3009,449,721,196,191,137
8600000US75090,75090,ZCTA5 75090,22426,982,6020,856,901,261,1024,281,515,194,3129,470,268,110,128,84,55,47,16406,1227,1389,319,1078,231,1481,326,9194,791,2127,278,831,167,306,108
8600000US75092,75092,ZCTA5 75092,23528,880,2390,561,185,117,326,209,149,88,1286,297,277,118,144,103,23,38,21138,928,1272,262,1691,261,1672,381,11107,632,4018,401,1097,176,281,92
8600000US75093,75093,ZCTA5 75093,47729,1100,2377,616,127,195,220,118,260,135,1176,359,268,147,123,73,203,126,45352,1255,2583,453,3381,379,4326,398,26440,937,6388,454,1736,278,498,148
8600000US75094,75094,ZCTA5 75094,22646,417,350,160,0,24,0,24,0,24,156,104,108,78,73,63,13,21,22296,452,2245,353,2429,274,2471,445,12173,593,2356,460,527,246,95,72
8600000US75098,75098,ZCTA5 75098,51851,1090,3798,1040,540,302,450,218,482,274,1877,490,274,124,171,148,4,6,48053,1259,4388,593,5465,571,4524,636,28111,1085,4450,546,819,235,296,113
8600000US75101,75101,ZCTA5 75101,606,124,100,47,6,9,13,15,0,13,48,23,19,16,14,20,0,13,506,114,36,20,60,31,71,31,266,62,54,23,19,18,0,13
8600000US75102,75102,ZCTA5 75102,1310,353,204,104,10,16,9,16,34,37,116,61,20,13,15,24,0,13,1106,353,96,85,38,43,54,46,576,260,236,119,104,94,2,4
8600000US75103,75103,ZCTA5 75103,13125,736,1637,467,46,39,173,105,190,109,952,286,224,121,39,32,13,16,11488,816,715,199,753,144,999,244,5529,568,2317,335,890,222,285,141
8600000US75104,75104,ZCTA5 75104,47297,394,5227,972,590,311,705,310,865,312,2737,481,209,100,90,63,31,25,42070,1036,3701,600,4033,496,4481,444,24169,768,4552,418,809,214,325,124
8600000US75105,75105,ZCTA5 75105,153,67,4,5,0,13,0,13,1,2,3,5,0,13,0,13,0,13,149,67,12,19,9,9,0,13,53,35,67,38,8,14,0,13
8600000US75109,75109,ZCTA5 75109,4137,489,482,160,41,36,63,49,26,24,275,110,53,36,8,10,16,14,3655,467,189,74,308,133,342,108,1855,299,706,164,201,69,54,36
8600000US75110,75110,ZCTA5 75110,27840,683,5997,984,1186,303,917,278,485,175,2549,479,584,213,236,101,40,44,21843,958,1392,235,1861,272,1769,253,12112,568,3368,321,943,196,398,142
8600000US75114,75114,ZCTA5 75114,5341,631,331,193,26,31,44,35,57,60,182,111,22,18,0,18,0,18,5010,575,453,186,429,127,476,171,2935,368,579,156,116,59,22,24
8600000US75115,75115,ZCTA5 75115,50872,259,5953,1247,795,432,718,262,891,330,2751,568,672,235,102,65,24,29,44919,1252,2503,442,4221,625,3903,566,25046,943,7107,635,1602,282,537,199
8600000US75116,75116,ZCTA5 75116,19781,703,3553,787,631,235,593,218,366,178,1824,404,98,56,33,29,8,13,16228,939,1634,314,1546,259,1121,295,8468,672,2445,326,781,162,233,84
8600000US75117,75117,ZCTA5 75117,3712,393,469,180,17,16,29,30,17,21,285,147,83,54,35,27,3,6,3243,360,171,95,233,76,275,97,1617,248,657,160,203,67,87,59
8600000US75119,75119,ZCTA5 75119,26697,753,5672,1044,779,199,765,200,706,260,2734,692,402,190,149,114,137,112,21025,1267,1520,311,1888,385,1705,333,11358,904,3534,424,791,170,229,104
8600000US75124,75124,ZCTA5 75124,4241,581,463,152,27,20,42,34,39,30,289,108,48,25,12,17,6,10,3778,584,174,85,121,50,165,50,2272,407,645,181,265,104,136,84
8600000US75125,75125,ZCTA5 75125,5983,789,1182,472,154,112,172,116,229,260,460,171,163,149,4,8,0,18,4801,745,363,123,339,115,472,208,2673,452,647,217,275,185,32,26
8600000US75126,75126,ZCTA5 75126,39625,1063,2546,711,335,194,412,212,372,196,1140,359,249,144,29,27,9,15,37079,1244,3570,423,4550,478,3856,424,21109,739,3020,388,752,136,222,145
8600000US75127,75127,ZCTA5 75127,1728,311,318,138,37,26,48,50,28,34,162,67,43,31,0,13,0,13,1410,285,81,52,119,59,167,63,708,186,204,50,106,45,25,19
8600000US75132,75132,ZCTA5 75132,1483,534,42,65,9,14,12,19,0,13,21,33,0,13,0,13,0,13,1441,531,251,192,102,88,93,106,848,341,131,82,0,13,16,27
8600000US75134,75134,ZCTA5 75134,21576,952,4665,887,893,316,679,213,836,279,2088,422,137,83,22,25,10,17,16911,1054,1727,463,1397,438,1521,447,10350,598,1465,265,350,115,101,63
8600000US75135,75135,ZCTA5 75135,6655,542,628,308,72,52,106,64,87,80,251,115,74,110,26,23,12,14,6027,531,445,140,568,183,849,199,3144,367,804,175,176,115,41,33
8600000US75137,75137,ZCTA5 75137,19493,736,2278,534,283,133,205,88,232,150,1315,314,121,62,88,62,34,35,17215,833,1016,280,1554,291,1358,237,9568,619,2740,286,736,193,243,100
8600000US75140,75140,ZCTA5 75140,6462,517,1486,439,282,122,259,129,76,69,682,243,130,63,24,38,33,41,4976,493,277,131,381,100,270,97,2611,285,1007,177,339,96,91,45
8600000US75141,75141,ZCTA5 75141,3686,262,951,280,141,59,200,94,145,70,374,115,72,33,19,18,0,18,2735,346,248,81,261,107,216,72,1673,232,249,87,62,34,26,21
8600000US75142,75142,ZCTA5 75142,18170,968,3645,733,550,183,529,211,411,172,1779,305,286,105,70,53,20,17,14525,911,820,189,1053,203,1416,267,8403,653,2066,233,622,133,145,56
8600000US75143,75143,ZCTA5 75143,14465,1010,2778,653,385,192,233,115,235,112,1474,352,286,107,138,73,27,27,11687,924,851,226,647,164,675,173,5846,596,2624,342,806,185,238,107
8600000US75144,75144,ZCTA5 75144,3368,382,711,240,79,67,111,64,155,83,318,97,29,18,14,11,5,7,2657,357,205,88,140,66,213,72,1265,276,581,127,201,59,52,29
8600000US75146,75146,ZCTA5 75146,18518,1007,2098,707,265,160,256,185,414,284,1084,378,54,42,10,16,15,17,16420,1316,1305,358,1272,309,1863,464,9669,815,1757,267,391,144,163,94
8600000US75147,75147,ZCTA5 75147,6874,658,1074,457,88,60,176,228,103,76,579,239,72,56,47,64,9,14,5800,723,525,193,561,193,486,163,2978,421,889,234,240,88,121,78
8600000US75148,75148,ZCTA5 75148,5815,483,1583,474,73,68,379,182,241,194,629,187,210,96,43,32,8,9,4232,508,228,93,226,100,414,130,1963,282,936,149,419,108,46,23
8600000US75149,75149,ZCTA5 75149,55989,1640,11513,1495,1672,462,2002,415,1692,500,5408,635,620,202,113,59,6,10,44476,2050,3680,587,3715,543,4203,580,25743,1375,5479,587,1287,213,369,123
8600000US75150,75150,ZCTA5 75150,60357,1503,9301,1184,1003,285,1366,393,1198,302,5112,657,368,147,215,92,39,28,51056,1620,4583,455,4440,451,3934,497,29839,1111,5723,438,1586,203,951,226
8600000US75152,75152,ZCTA5 75152,5263,864,511,290,115,93,123,91,67,43,193,106,13,17,0,18,0,18,4752,814,404,126,566,328,458,151,2627,442,602,196,80,40,15,14
8600000US75153,75153,ZCTA5 75153,461,201,53,71,3,5,0,13,0,13,2,3,47,71,1,3,0,13,408,193,42,44,51,56,29,30,199,95,68,35,17,15,2,5
8600000US75154,75154,ZCTA5 75154,39073,1426,3511,822,353,181,421,162,446,167,1888,466,293,158,66,58,44,56,35562,1516,2921,428,3520,425,3431,490,20207,1069,4455,393,877,211,151,71
8600000US75155,75155,ZCTA5 75155,2870,408,681,282,102,67,134,83,96,50,340,152,9,10,0,13,0,13,2189,405,174,70,167,63,221,109,1200,255,264,88,145,60,18,14
8600000US75156,75156,ZCTA5 75156,15161,880,2816,691,432,217,378,190,291,166,1301,271,290,121,80,47,44,43,12345,944,465,163,524,172,989,256,6193,592,2950,236,898,163,326,125
8600000US75157,75157,ZCTA5 75157,275,97,98,75,17,20,14,19,12,15,46,35,7,5,2,3,0,13,177,69,8,9,9,8,15,15,95,41,30,23,16,11,4,5
8600000US75158,75158,ZCTA5 75158,4079,598,602,258,77,57,116,101,40,42,274,144,66,40,28,24,1,3,3477,577,179,105,225,126,257,76,1995,370,618,130,177,78,26,19
8600000US75159,75159,ZCTA5 75159,16908,493,2201,739,314,186,369,207,212,169,1098,340,164,104,31,32,13,21,14707,721,1011,254,1808,410,1295,330,8559,566,1441,258,383,130,210,94
8600000US75160,75160,ZCTA5 75160,23652,853,5240,1079,718,324,756,286,514,193,2425,576,678,204,108,65,41,32,18412,1222,1185,285,1394,427,1262,268,10735,818,2794,372,869,187,173,83
8600000US75161,75161,ZCTA5 75161,6743,967,781,309,51,64,63,68,29,34,342,172,234,148,26,26,36,46,5962,1002,358,183,535,244,657,266,3032,567,1111,243,187,90,82,69
8600000US75163,75163,ZCTA5 75163,2231,353,394,153,48,35,31,26,27,16,210,122,40,28,19,15,19,25,1837,337,10,15,68,69,160,86,906,221,507,167,132,70,54,50
8600000US75164,75164,ZCTA5 75164,607,178,43,36,0,13,17,21,0,13,22,17,4,5,0,13,0,13,564,174,31,22,28,20,76,45,343,124,79,35,7,9,0,13
8600000US75165,75165,ZCTA5 75165,39899,908,5229,849,856,269,838,279,363,169,2561,457,361,129,163,76,87,76,34670,1178,2223,319,3208,413,3289,480,19382,730,4815,409,1198,231,555,202
8600000US75166,75166,ZCTA5 75166,3922,326,36,28,0,13,0,13,0,13,15,15,21,25,0,13,0,13,3886,325,426,111,415,79,444,135,2171,246,366,98,57,30,7,9
8600000US75167,75167,ZCTA5 75167,10007,1025,422,227,0,20,18,30,46,42,326,183,9,15,23,38,0,20,9585,1068,703,211,596,169,1125,315,5550,724,1178,241,355,159,78,55
8600000US75169,75169,ZCTA5 75169,13235,885,2206,475,301,161,185,105,236,104,924,287,416,140,86,57,58,52,11029,812,580,164,647,178,738,164,5831,534,2390,346,704,175,139,63
8600000US75172,75172,ZCTA5 75172,3657,142,1395,476,163,104,232,126,203,153,729,260,50,49,12,23,6,10,2262,494,228,124,296,163,76,64,1303,265,299,113,51,41,9,14
8600000US75173,75173,ZCTA5 75173,4033,444,569,271,54,50,47,52,72,59,246,126,123,95,27,44,0,13,3464,490,264,142,259,99,216,77,1916,299,714,224,84,42,11,13
8600000US75180,75180,ZCTA5 75180,24045,448,5941,1044,914,278,1224,379,682,308,2773,473,292,126,45,31,11,16,18104,1083,2095,444,1822,373,2317,382,9979,778,1455,331,361,116,75,57
8600000US75181,75181,ZCTA5 75181,27747,1267,2362,710,345,207,371,207,446,276,957,321,167,101,65,53,11,19,25385,1469,1949,469,2877,450,2784,500,14582,1008,2671,346,365,120,157,91
8600000US75182,75182,ZCTA5 75182,5871,26,242,178,12,19,0,18,39,45,156,142,35,55,0,18,0,18,5629,180,240,108,469,148,681,140,3119,266,876,227,230,104,14,23
8600000US75189,75189,ZCTA5 75189,24628,1090,1899,693,288,210,273,173,145,132,962,347,172,91,59,42,0,24,22729,1236,2096,370,2093,354,2395,381,12832,841,2606,417,473,154,234,119
8600000US75201,75201,ZCTA5 75201,13562,920,1590,440,66,57,22,27,67,98,1231,284,204,145,0,20,0,20,11972,880,325,149,37,30,63,43,10450,742,991,257,74,58,32,38
8600000US75202,75202,ZCTA5 75202,2175,351,295,227,50,73,0,13,0,13,233,160,12,19,0,13,0,13,1880,246,6,10,15,18,34,27,1675,238,141,79,0,13,9,14
8600000US75203,75203,ZCTA5 75203,16406,1101,5656,805,895,259,882,312,626,173,2457,370,655,214,114,83,27,27,10750,888,814,220,722,196,677,206,7066,691,991,223,341,104,139,72
8600000US75204,75204,ZCTA5 75204,29125,1154,6023,1008,674,245,685,272,469,175,3918,648,190,91,87,71,0,24,23102,1332,868,267,370,174,379,174,19264,1075,1817,289,363,169,41,40
8600000US75205,75205,ZCTA5 75205,21483,703,1237,291,31,31,57,42,134,84,817,181,93,64,28,24,77,88,20246,699,1297,186,2065,284,2215,272,10881,466,2655,263,733,158,400,158
8600000US75206,75206,ZCTA5 75206,38555,1151,5976,833,483,188,309,167,325,177,4300,582,354,141,125,60,80,74,32579,1193,2083,325,980,186,621,225,25033,901,2781,288,738,170,343,91
8600000US75207,75207,ZCTA5 75207,1926,273,153,73,0,18,0,18,0,18,102,57,35,41,16,26,0,18,1773,268,61,80,0,18,0,18,1641,218,71,51,0,18,0,18
8600000US75208,75208,ZCTA5 75208,29619,1338,5801,723,783,189,836,251,722,208,2538,340,692,177,195,83,35,33,23818,1314,1651,317,1780,279,1976,305,14795,857,2750,289,680,117,186,74
8600000US75209,75209,ZCTA5 75209,13998,752,975,381,81,96,15,17,15,18,609,233,222,154,23,27,10,16,13023,771,1207,248,853,246,448,173,8077,547,1808,248,472,143,158,99
8600000US75210,75210,ZCTA5 75210,8096,686,3978,666,471,154,575,204,579,249,2025,325,232,84,44,28,52,34,4118,580,346,157,325,115,212,94,2544,379,451,104,191,65,49,26
8600000US75211,75211,ZCTA5 75211,76042,2131,19965,1925,3105,523,3536,544,2665,539,8961,903,1413,292,256,112,29,24,56077,1993,5143,582,4938,572,4965,507,34330,1225,5005,471,1267,202,429,139
8600000US75212,75212,ZCTA5 75212,25889,1043,8132,910,1379,294,1204,250,896,206,3411,448,797,173,330,114,115,74,17757,1134,1390,287,1959,270,1803,313,10215,661,1681,251,454,105,255,79
8600000US75214,75214,ZCTA5 75214,33828,1072,2990,561,338,134,236,139,171,101,1837,329,262,95,91,62,55,47,30838,1044,2895,410,1828,261,1250,254,19469,791,3613,377,1008,202,775,170
8600000US75215,75215,ZCTA5 75215,14946,890,5328,626,629,213,496,147,357,113,2851,411,805,176,160,69,30,30,9618,789,657,198,679,221,511,168,5857,483,1352,210,332,92,230,81
