GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Income in the past 12 months below poverty level:,Margin of Error; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - Under 6 years,Margin of Error; Income in the past 12 months below poverty level: - Under 6 years,Estimate; Income in the past 12 months below poverty level: - 6 to 11 years,Margin of Error; Income in the past 12 months below poverty level: - 6 to 11 years,Estimate; Income in the past 12 months below poverty level: - 12 to 17 years,Margin of Error; Income in the past 12 months below poverty level: - 12 to 17 years,Estimate; Income in the past 12 months below poverty level: - 18 to 59 years,Margin of Error; Income in the past 12 months below poverty level: - 18 to 59 years,Estimate; Income in the past 12 months below poverty level: - 60 to 74 years,Margin of Error; Income in the past 12 months below poverty level: - 60 to 74 years,Estimate; Income in the past 12 months below poverty level: - 75 to 84 years,Margin of Error; Income in the past 12 months below poverty level: - 75 to 84 years,Estimate; Income in the past 12 months below poverty level: - 85 years and over,Margin of Error; Income in the past 12 months below poverty level: - 85 years and over,Estimate; Income in the past 12 months at or above poverty level:,Margin of Error; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - Under 6 years,Margin of Error; Income in the past 12 months at or above poverty level: - Under 6 years,Estimate; Income in the past 12 months at or above poverty level: - 6 to 11 years,Margin of Error; Income in the past 12 months at or above poverty level: - 6 to 11 years,Estimate; Income in the past 12 months at or above poverty level: - 12 to 17 years,Margin of Error; Income in the past 12 months at or above poverty level: - 12 to 17 years,Estimate; Income in the past 12 months at or above poverty level: - 18 to 59 years,Margin of Error; Income in the past 12 months at or above poverty level: - 18 to 59 years,Estimate; Income in the past 12 months at or above poverty level: - 60 to 74 years,Margin of Error; Income in the past 12 months at or above poverty level: - 60 to 74 years,Estimate; Income in the past 12 months at or above poverty level: - 75 to 84 years,Margin of Error; Income in the past 12 months at or above poverty level: - 75 to 84 years,Estimate; Income in the past 12 months at or above poverty level: - 85 years and over,Margin of Error; Income in the past 12 months at or above poverty level: - 85 years and over
8600000US75845,75845,ZCTA5 75845,3785,483,808,281,48,49,97,81,92,56,429,178,95,91,31,20,16,20,2977,484,177,68,275,106,337,122,1422,313,454,119,240,117,72,44
8600000US75846,75846,ZCTA5 75846,2838,487,699,305,78,80,7,8,109,88,415,191,27,29,63,40,0,13,2139,408,270,101,186,95,166,92,1032,189,344,125,108,68,33,37
8600000US75847,75847,ZCTA5 75847,1814,301,375,227,3,5,110,93,79,86,122,66,47,23,12,16,2,4,1439,238,75,45,133,66,94,47,677,157,334,98,77,35,49,28
8600000US75848,75848,ZCTA5 75848,82,53,3,8,0,13,0,13,0,13,3,8,0,13,0,13,0,13,79,52,0,13,4,7,12,14,53,38,9,11,1,2,0,13
8600000US75849,75849,ZCTA5 75849,92,68,46,42,0,13,0,13,10,15,7,9,25,37,0,13,4,6,46,34,0,13,0,13,0,13,22,26,23,24,1,3,0,13
8600000US75850,75850,ZCTA5 75850,763,316,112,83,11,20,0,13,9,16,92,77,0,13,0,13,0,13,651,332,61,64,30,28,57,39,299,168,189,112,15,14,0,13
8600000US75851,75851,ZCTA5 75851,2050,302,413,171,29,27,18,25,50,49,233,111,74,73,2,4,7,10,1637,292,77,70,63,50,56,51,875,214,344,99,207,61,15,19
8600000US75852,75852,ZCTA5 75852,1093,304,121,62,4,10,7,9,30,29,69,46,11,16,0,18,0,18,972,279,30,23,89,54,73,70,498,174,159,63,97,44,26,21
8600000US75853,75853,ZCTA5 75853,1028,387,339,293,5,7,0,13,59,94,237,262,38,40,0,13,0,13,689,225,54,61,5,9,6,11,341,196,203,96,53,38,27,38
8600000US75855,75855,ZCTA5 75855,2195,316,477,234,9,13,32,28,84,71,211,132,116,73,19,20,6,7,1718,258,117,65,41,34,43,24,814,181,487,104,159,56,57,41
8600000US75856,75856,ZCTA5 75856,175,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,175,101,0,13,0,13,0,13,92,69,45,62,38,42,0,13
8600000US75858,75858,ZCTA5 75858,34,38,14,22,0,13,0,13,0,13,0,13,0,13,0,13,14,22,20,31,0,13,0,13,0,13,14,23,6,10,0,13,0,13
8600000US75859,75859,ZCTA5 75859,2044,442,390,322,114,147,7,9,36,44,173,136,4,5,50,59,6,7,1654,353,115,72,157,93,64,46,868,248,308,96,103,69,39,41
8600000US75860,75860,ZCTA5 75860,4916,279,754,318,151,88,37,60,146,145,393,153,14,21,13,19,0,18,4162,398,293,115,310,94,333,104,1884,241,848,182,411,123,83,51
8600000US75861,75861,ZCTA5 75861,1668,347,152,128,29,45,22,33,0,18,88,77,6,9,0,18,7,10,1516,337,97,74,74,47,145,84,852,258,265,95,79,45,4,6
8600000US75862,75862,ZCTA5 75862,9073,501,1399,372,78,50,137,93,122,84,717,213,189,86,132,90,24,35,7674,523,301,102,440,172,378,161,3369,369,2222,194,804,129,160,81
8600000US75901,75901,ZCTA5 75901,29992,1232,6325,910,1283,379,1001,290,746,228,2902,444,332,130,37,41,24,32,23667,1449,1324,293,1951,381,2058,413,13037,920,3852,366,1033,170,412,144
8600000US75904,75904,ZCTA5 75904,33481,1220,6505,925,897,265,869,327,736,330,3420,458,314,97,175,84,94,51,26976,1228,1906,390,1943,352,2345,336,14743,771,4071,347,1356,208,612,185
8600000US75925,75925,ZCTA5 75925,4121,399,938,266,127,87,91,57,104,65,421,135,126,73,69,58,0,13,3183,372,201,102,195,91,274,121,1771,260,483,141,215,81,44,31
8600000US75926,75926,ZCTA5 75926,1195,258,138,106,37,46,11,19,20,26,50,42,6,6,14,19,0,13,1057,231,63,59,62,41,53,41,630,157,156,47,76,34,17,25
8600000US75928,75928,ZCTA5 75928,986,375,85,80,0,13,0,13,0,13,54,74,31,31,0,13,0,13,901,347,23,36,49,50,94,94,529,219,174,79,32,38,0,13
8600000US75929,75929,ZCTA5 75929,1765,368,369,150,16,20,0,13,0,13,186,104,122,97,43,36,2,3,1396,345,75,54,36,50,64,44,739,237,322,124,112,75,48,36
8600000US75930,75930,ZCTA5 75930,1921,328,593,234,85,49,69,40,59,43,283,153,67,54,30,25,0,13,1328,277,51,47,49,34,78,88,654,189,327,127,116,56,53,54
8600000US75931,75931,ZCTA5 75931,2450,593,379,276,27,33,7,11,62,74,175,149,41,50,61,43,6,9,2071,525,65,60,59,54,160,103,1028,361,618,205,122,65,19,29
8600000US75932,75932,ZCTA5 75932,1701,325,90,58,17,28,0,13,18,27,16,15,24,22,10,15,5,8,1611,316,132,74,79,98,120,120,639,170,495,127,108,41,38,44
8600000US75933,75933,ZCTA5 75933,1048,239,176,143,59,84,7,12,12,22,57,53,5,8,36,36,0,13,872,211,10,16,0,13,65,63,464,150,303,120,30,24,0,13
8600000US75934,75934,ZCTA5 75934,64,55,29,28,0,13,0,13,0,13,0,13,13,17,16,23,0,13,35,51,6,12,10,14,0,13,16,27,3,5,0,13,0,13
8600000US75935,75935,ZCTA5 75935,13866,527,2623,737,314,130,633,256,370,175,1099,354,124,67,67,55,16,15,11243,786,882,184,856,189,956,179,5872,477,1856,237,634,116,187,98
8600000US75936,75936,ZCTA5 75936,976,220,178,101,13,11,12,12,10,11,100,63,21,19,11,18,11,17,798,210,48,32,94,57,31,22,408,151,179,63,33,19,5,6
8600000US75937,75937,ZCTA5 75937,889,189,209,92,12,13,39,30,44,26,83,42,24,19,7,8,0,13,680,191,39,30,55,38,69,41,341,100,90,34,50,31,36,27
8600000US75938,75938,ZCTA5 75938,2612,374,233,109,21,34,7,11,41,38,103,57,42,23,14,13,5,7,2379,364,143,75,177,75,250,89,1063,219,551,117,130,59,65,43
8600000US75939,75939,ZCTA5 75939,4162,413,718,240,58,49,97,71,102,61,414,166,28,23,17,12,2,4,3444,391,285,77,275,122,355,109,1768,291,599,138,126,50,36,25
8600000US75941,75941,ZCTA5 75941,8373,674,1440,487,320,142,295,170,98,67,558,217,101,54,33,39,35,43,6933,700,504,156,613,151,822,223,3671,435,906,191,319,119,98,55
8600000US75942,75942,ZCTA5 75942,242,144,24,20,0,13,0,13,0,13,24,20,0,13,0,13,0,13,218,146,55,47,27,29,0,13,136,95,0,13,0,13,0,13
8600000US75943,75943,ZCTA5 75943,1409,262,215,104,10,13,11,14,23,28,134,73,28,28,7,8,2,5,1194,244,54,30,124,68,86,47,721,166,175,62,19,16,15,14
8600000US75944,75944,ZCTA5 75944,1518,250,368,171,50,44,68,58,24,22,182,89,31,23,13,20,0,13,1150,259,61,53,79,50,60,33,633,179,208,62,88,40,21,17
8600000US75946,75946,ZCTA5 75946,2884,370,490,181,66,44,21,20,34,27,249,95,20,16,91,81,9,14,2394,335,129,54,133,55,145,69,1250,271,500,133,162,61,75,40
8600000US75948,75948,ZCTA5 75948,5978,420,1809,550,215,112,319,142,272,180,801,255,176,110,14,20,12,18,4169,485,130,80,213,123,98,54,1717,341,1408,180,510,102,93,52
8600000US75949,75949,ZCTA5 75949,7040,624,1168,422,85,75,185,160,154,123,598,203,123,61,20,14,3,5,5872,786,702,254,369,147,324,112,3168,530,976,198,261,110,72,51
8600000US75951,75951,ZCTA5 75951,14538,699,3268,718,668,340,415,202,161,118,1527,418,300,131,149,88,48,39,11270,877,980,359,1082,242,820,241,5644,555,2023,262,515,144,206,97
8600000US75954,75954,ZCTA5 75954,3275,396,462,176,51,40,109,66,17,18,252,121,13,12,16,16,4,4,2813,367,168,74,249,97,292,96,1459,235,507,132,104,45,34,33
8600000US75956,75956,ZCTA5 75956,7460,715,1232,397,130,93,262,198,106,83,490,196,129,61,80,67,35,31,6228,660,276,125,502,207,605,154,3516,605,1002,226,219,82,108,66
8600000US75959,75959,ZCTA5 75959,691,237,113,91,0,13,0,13,14,23,43,73,33,40,11,16,12,19,578,224,26,29,0,13,46,63,328,159,139,69,30,24,9,14
8600000US75960,75960,ZCTA5 75960,736,256,315,188,58,43,33,28,22,23,169,113,22,24,11,17,0,13,421,209,0,13,15,24,22,31,262,143,122,83,0,13,0,13
8600000US75961,75961,ZCTA5 75961,15332,879,4590,788,807,321,319,131,387,139,2550,487,334,120,81,58,112,85,10742,978,799,312,766,192,845,192,6067,591,1549,236,607,168,109,50
8600000US75962,75962,ZCTA5 75962,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75964,75964,ZCTA5 75964,18620,907,5166,845,752,256,834,272,583,202,2565,451,287,139,80,57,65,50,13454,992,1158,291,1273,299,1037,203,7495,618,1850,263,420,128,221,90
8600000US75965,75965,ZCTA5 75965,17780,904,3629,686,359,172,235,123,150,103,2759,495,18,21,91,91,17,17,14151,895,1363,332,709,185,1086,218,7963,622,2217,257,556,141,257,88
8600000US75966,75966,ZCTA5 75966,4271,502,744,261,120,80,130,92,52,41,329,147,65,41,46,50,2,5,3527,451,250,134,123,91,447,231,1826,295,566,125,261,103,54,31
8600000US75968,75968,ZCTA5 75968,1777,348,363,140,22,28,37,29,62,50,168,102,40,35,31,31,3,4,1414,300,88,72,147,91,118,72,681,168,265,94,97,62,18,18
8600000US75969,75969,ZCTA5 75969,3741,620,754,349,69,80,12,22,29,34,466,268,151,114,27,31,0,13,2987,574,145,105,330,157,209,176,1530,371,608,149,128,80,37,37
8600000US75972,75972,ZCTA5 75972,6212,421,1544,349,251,109,166,115,157,111,683,216,207,71,62,47,18,20,4668,482,150,87,369,126,302,77,1997,270,1224,221,384,104,242,96
8600000US75973,75973,ZCTA5 75973,2325,312,594,221,98,86,46,42,58,55,269,118,75,48,14,9,34,30,1731,273,102,80,91,66,134,74,944,176,310,86,120,47,30,26
8600000US75974,75974,ZCTA5 75974,3003,368,870,286,180,91,60,36,95,61,442,172,72,46,7,9,14,16,2133,342,150,75,83,53,82,62,1205,268,420,112,149,58,44,30
8600000US75975,75975,ZCTA5 75975,3631,454,1092,322,107,65,130,81,98,56,497,192,198,120,48,45,14,20,2539,493,230,110,166,90,91,57,1442,289,444,140,147,65,19,14
8600000US75976,75976,ZCTA5 75976,865,205,230,111,21,25,10,13,32,28,113,60,36,37,18,17,0,13,635,191,58,48,70,53,49,29,368,127,49,33,35,28,6,10
8600000US75977,75977,ZCTA5 75977,1172,527,43,41,0,13,0,13,0,13,30,40,0,13,13,15,0,13,1129,524,68,82,162,159,118,95,644,279,92,57,41,30,4,6
8600000US75978,75978,ZCTA5 75978,33,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,30,0,13,0,13,4,6,18,21,6,8,0,13,5,7
8600000US75979,75979,ZCTA5 75979,9154,681,1962,491,123,60,194,92,304,206,886,262,317,146,109,58,29,26,7192,707,486,140,442,146,412,130,3563,447,1618,248,492,124,179,80
8600000US75980,75980,ZCTA5 75980,2963,442,405,158,30,32,25,23,33,24,213,103,57,36,33,40,14,16,2558,459,212,155,185,135,101,69,1066,235,707,159,255,87,32,25
8600000US76001,76001,ZCTA5 76001,30073,1667,2508,677,174,116,438,253,167,91,1337,392,315,150,77,71,0,27,27565,1549,2430,375,2204,315,3155,422,16252,1271,2752,313,609,150,163,81
8600000US76002,76002,ZCTA5 76002,33710,2228,2656,1343,274,249,394,242,535,438,1222,517,231,218,0,27,0,27,31054,2539,2935,517,3340,569,2869,564,19297,1767,2245,514,291,133,77,116
8600000US76006,76006,ZCTA5 76006,23579,1384,3810,841,607,263,328,221,352,188,2393,438,123,84,7,11,0,24,19769,1242,1628,477,972,296,1269,379,13477,734,2078,268,252,93,93,72
8600000US76008,76008,ZCTA5 76008,14967,993,731,427,59,56,128,108,83,65,360,204,28,20,56,59,17,20,14236,992,909,216,1475,267,1665,272,7776,686,1672,244,618,165,121,94
8600000US76009,76009,ZCTA5 76009,19981,1251,2632,744,297,219,186,120,274,162,1551,444,257,132,56,50,11,19,17349,1400,1217,292,1182,256,1776,378,10111,938,2709,407,229,100,125,74
8600000US76010,76010,ZCTA5 76010,56883,1911,20275,1993,3124,581,3214,460,2607,460,10526,1086,569,207,219,88,16,19,36608,2052,2868,472,3160,498,3277,539,23615,1400,2700,344,646,139,342,119
8600000US76011,76011,ZCTA5 76011,22292,1122,7332,1025,1265,343,839,208,607,269,4250,589,303,112,6,11,62,55,14960,858,1035,268,834,166,847,185,10404,624,1479,241,242,73,119,55
8600000US76012,76012,ZCTA5 76012,26040,1187,4767,960,664,256,610,254,556,295,2387,507,329,117,152,95,69,34,21273,1163,1423,243,1362,301,1527,302,11577,806,3647,302,1346,212,391,131
8600000US76013,76013,ZCTA5 76013,30143,1064,5989,901,738,237,413,157,285,115,4230,625,218,109,69,39,36,30,24154,1011,1466,258,1473,284,1542,238,13878,729,3537,334,1560,229,698,114
8600000US76014,76014,ZCTA5 76014,34605,1225,7394,1290,1119,407,1239,423,977,286,3477,645,532,227,0,27,50,38,27211,1402,2949,576,2121,445,2230,454,16291,920,3123,466,303,136,194,98
8600000US76015,76015,ZCTA5 76015,16632,1051,2478,573,209,123,288,143,276,139,1461,381,167,79,66,59,11,17,14154,1006,1059,236,846,223,1167,213,8434,643,2018,251,472,100,158,56
8600000US76016,76016,ZCTA5 76016,31512,924,1635,498,245,163,329,220,125,104,799,224,73,44,27,20,37,29,29877,964,1704,358,1949,292,2597,362,16909,811,5133,425,1130,193,455,144
8600000US76017,76017,ZCTA5 76017,45486,1394,4810,1027,512,208,631,265,609,301,2558,477,397,159,103,70,0,27,40676,1355,2663,436,3274,409,3015,418,24617,955,5721,540,1158,201,228,106
8600000US76018,76018,ZCTA5 76018,28481,1567,2371,909,295,258,327,202,345,194,1254,414,147,82,3,6,0,24,26110,1644,2660,558,2468,471,2459,482,16162,1171,1807,280,319,180,235,175
8600000US76020,76020,ZCTA5 76020,26413,1154,3272,588,462,187,254,142,218,104,1844,394,354,108,100,64,40,42,23141,1096,1507,338,1346,254,1623,254,13191,812,4067,383,1218,259,189,70
8600000US76021,76021,ZCTA5 76021,35357,618,2160,445,218,105,132,82,127,116,1432,318,144,69,82,58,25,31,33197,712,2013,318,1827,305,2274,312,19356,657,5585,473,1495,214,647,176
8600000US76022,76022,ZCTA5 76022,12583,552,1120,320,128,97,104,104,47,51,715,218,45,36,56,56,25,33,11463,635,754,251,674,189,854,200,6561,440,1843,332,537,138,240,114
8600000US76023,76023,ZCTA5 76023,5296,588,497,280,71,75,16,15,23,32,309,193,48,42,16,22,14,14,4799,605,155,107,357,121,478,165,2517,386,946,217,264,86,82,51
8600000US76028,76028,ZCTA5 76028,64483,1313,4589,1021,708,386,596,294,564,267,2175,433,411,176,82,46,53,47,59894,1612,4540,500,5557,632,5654,577,33371,1039,7926,642,2276,295,570,163
8600000US76031,76031,ZCTA5 76031,17014,1138,3721,801,454,192,757,278,585,201,1560,361,256,89,98,58,11,14,13293,1036,1057,292,1065,260,1035,265,7401,684,2000,296,543,156,192,107
8600000US76033,76033,ZCTA5 76033,24250,841,3393,772,357,194,304,130,629,322,1918,411,139,77,39,31,7,11,20857,874,1788,316,1753,313,1491,285,11406,553,2963,357,954,228,502,125
8600000US76034,76034,ZCTA5 76034,24500,129,462,261,21,35,21,31,141,103,245,142,18,28,16,25,0,24,24038,287,1173,203,2122,244,2510,312,12415,401,4713,481,959,222,146,70
8600000US76035,76035,ZCTA5 76035,1800,476,161,218,22,38,26,44,33,45,68,94,10,17,0,13,2,3,1639,473,39,32,95,78,119,84,1074,350,205,75,47,39,60,71
8600000US76036,76036,ZCTA5 76036,23296,1132,2554,735,500,338,393,190,231,121,1157,428,177,126,49,40,47,51,20742,1209,1407,397,1996,394,1461,261,12462,873,2201,350,1001,197,214,84
8600000US76039,76039,ZCTA5 76039,33263,870,3220,677,345,148,415,166,375,240,1709,361,257,120,119,88,0,27,30043,1015,2068,374,2606,410,2005,322,19365,779,3184,320,622,154,193,87
8600000US76040,76040,ZCTA5 76040,30141,1110,4659,1109,699,295,522,246,540,313,2559,525,249,181,79,98,11,16,25482,1431,1939,325,1954,482,1991,417,16061,923,2671,474,626,163,240,120
8600000US76041,76041,ZCTA5 76041,304,224,14,19,3,4,6,8,0,13,5,8,0,13,0,13,0,13,290,222,19,30,45,44,40,47,152,124,28,26,6,10,0,13
8600000US76043,76043,ZCTA5 76043,7219,311,1062,380,169,105,112,77,82,73,491,187,92,64,100,78,16,27,6157,441,428,68,476,151,525,147,3550,277,807,158,318,110,53,51
8600000US76044,76044,ZCTA5 76044,3749,532,422,137,48,30,51,45,33,19,261,97,25,26,4,6,0,13,3327,520,180,71,341,107,343,108,1670,272,617,178,125,60,51,50
8600000US76048,76048,ZCTA5 76048,22069,1097,3254,968,501,199,247,169,277,203,1832,598,300,123,89,72,8,11,18815,1059,956,224,1620,416,1328,294,9275,605,3858,359,1306,215,472,154
8600000US76049,76049,ZCTA5 76049,25817,1048,2298,706,196,150,189,136,295,162,1248,387,331,183,15,24,24,30,23519,1154,1199,267,1309,341,1592,329,11001,669,5418,432,2457,332,543,197
8600000US76050,76050,ZCTA5 76050,5706,662,538,257,26,23,83,63,99,101,254,111,61,48,15,21,0,18,5168,705,441,174,387,164,424,194,2672,449,810,209,345,138,89,65
8600000US76051,76051,ZCTA5 76051,49288,158,5888,1625,1168,480,992,380,450,205,3069,827,140,85,56,50,13,20,43400,1611,2434,441,4043,626,3355,382,26823,1200,5342,474,979,248,424,154
8600000US76052,76052,ZCTA5 76052,18183,1601,934,714,329,404,77,125,75,107,444,276,9,10,0,20,0,20,17249,1556,1754,609,2051,625,1859,764,9726,999,1388,424,379,306,92,126
8600000US76053,76053,ZCTA5 76053,29714,713,4629,858,890,271,775,248,474,217,2152,416,284,107,33,44,21,25,25085,896,1697,324,2191,337,1724,353,14459,709,3227,407,1413,258,374,111
8600000US76054,76054,ZCTA5 76054,11414,441,550,236,34,34,40,40,52,53,264,118,130,82,18,19,12,18,10864,451,727,167,574,113,689,149,5626,322,2480,278,556,114,212,73
8600000US76055,76055,ZCTA5 76055,2659,313,655,208,137,97,86,58,50,49,270,95,47,36,60,55,5,6,2004,323,88,51,120,62,147,75,1127,237,401,95,114,36,7,8
8600000US76058,76058,ZCTA5 76058,17256,767,2420,659,226,154,514,252,307,153,1292,299,33,35,48,61,0,20,14836,912,987,218,1456,265,1689,303,8101,591,2008,263,480,126,115,64
8600000US76059,76059,ZCTA5 76059,4660,460,1203,441,147,110,114,82,235,162,564,233,85,69,49,44,9,16,3457,489,299,118,340,146,289,129,1870,311,430,149,167,82,62,39
8600000US76060,76060,ZCTA5 76060,7343,316,554,220,16,16,24,20,116,71,288,144,96,72,14,15,0,18,6789,384,394,156,532,168,600,244,3967,289,938,280,352,149,6,8
8600000US76061,76061,ZCTA5 76061,188,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,188,197,0,13,0,13,0,13,56,79,48,67,84,140,0,13
8600000US76063,76063,ZCTA5 76063,65265,1153,4081,922,485,217,417,189,432,181,2171,526,463,231,68,43,45,44,61184,1536,5154,622,5354,445,7387,666,34725,1144,6507,563,1671,277,386,134
8600000US76064,76064,ZCTA5 76064,1389,323,55,46,5,9,16,21,0,13,14,15,20,23,0,13,0,13,1334,329,77,63,136,98,217,100,763,223,122,84,4,6,15,16
8600000US76065,76065,ZCTA5 76065,31060,960,1508,424,74,37,302,162,176,79,824,245,107,63,25,39,0,27,29552,1030,2554,387,2729,351,2940,444,16788,711,3550,442,725,185,266,111
8600000US76066,76066,ZCTA5 76066,3189,531,164,66,1,2,6,9,20,16,79,54,21,32,23,33,14,20,3025,525,143,86,188,125,140,86,1737,427,657,194,155,162,5,6
8600000US76067,76067,ZCTA5 76067,19683,534,4572,643,613,229,551,175,410,134,2445,382,383,110,132,60,38,29,15111,722,1194,220,1039,234,1296,207,8133,422,2439,253,803,136,207,78
8600000US76070,76070,ZCTA5 76070,656,271,19,33,0,13,0,13,0,13,0,13,19,33,0,13,0,13,637,274,35,42,11,20,111,110,220,164,260,155,0,13,0,13
8600000US76071,76071,ZCTA5 76071,3882,502,372,163,35,30,57,43,31,36,229,104,0,13,20,20,0,13,3510,518,180,73,315,116,320,168,2034,336,489,104,131,63,41,33
8600000US76073,76073,ZCTA5 76073,5802,620,347,176,31,28,60,58,60,68,107,65,17,26,66,76,6,6,5455,577,445,173,483,134,408,116,3188,388,728,166,185,71,18,16
8600000US76077,76077,ZCTA5 76077,455,196,77,44,0,13,0,13,0,13,77,44,0,13,0,13,0,13,378,192,0,13,0,13,56,69,114,91,208,129,0,13,0,13
8600000US76078,76078,ZCTA5 76078,10242,840,1338,645,327,184,234,208,94,60,654,353,22,12,3,4,4,8,8904,781,951,190,769,193,801,174,5236,549,927,190,145,66,75,53
8600000US76082,76082,ZCTA5 76082,18209,1208,2312,536,264,132,227,141,327,141,1174,295,228,132,51,33,41,46,15897,1188,1075,238,1284,262,1335,322,8941,767,2423,322,637,140,202,87
8600000US76084,76084,ZCTA5 76084,7133,707,862,355,17,16,89,72,64,49,558,208,130,107,0,18,4,7,6271,636,514,128,607,159,455,143,3661,435,731,161,284,161,19,24
8600000US76085,76085,ZCTA5 76085,9250,708,1768,557,296,160,420,218,158,130,724,252,123,61,47,47,0,18,7482,764,363,120,589,202,712,224,4123,614,1218,275,330,124,147,91
8600000US76086,76086,ZCTA5 76086,20301,770,2346,534,263,120,268,156,247,107,1213,316,254,132,60,54,41,42,17955,873,1672,300,1447,288,1582,331,9549,736,2650,377,691,144,364,138
8600000US76087,76087,ZCTA5 76087,25830,1361,2572,988,218,159,418,278,384,315,1288,375,183,137,50,44,31,37,23258,1422,1566,294,1831,426,1734,345,12311,881,4774,411,860,222,182,81
8600000US76088,76088,ZCTA5 76088,11572,1090,824,363,85,78,115,115,49,37,374,171,159,82,35,35,7,7,10748,1086,722,223,839,207,890,269,5999,774,1637,249,450,164,211,156
8600000US76092,76092,ZCTA5 76092,28299,396,826,339,0,24,69,55,172,95,405,192,87,68,0,24,93,106,27473,458,1651,309,3084,319,4192,397,14554,490,2991,324,712,180,289,155
8600000US76093,76093,ZCTA5 76093,1836,384,278,160,48,58,29,28,43,43,136,73,4,7,15,20,3,5,1558,324,137,62,129,59,98,43,843,192,304,99,44,28,3,5
8600000US76102,76102,ZCTA5 76102,7535,631,2902,616,513,149,276,87,110,50,1755,523,171,74,59,47,18,27,4633,397,136,74,109,66,101,52,3413,317,499,152,153,70,222,81
8600000US76103,76103,ZCTA5 76103,14075,1151,3783,725,405,179,386,186,432,153,2077,410,309,142,136,84,38,34,10292,1112,537,179,836,213,779,222,6209,732,1450,208,332,85,149,56
8600000US76104,76104,ZCTA5 76104,16818,1058,7632,846,1057,256,1165,227,782,273,3796,458,634,158,142,57,56,36,9186,898,839,251,530,142,598,151,5424,548,1212,178,388,86,195,101
8600000US76105,76105,ZCTA5 76105,20789,1196,8422,969,1492,355,1416,283,986,235,3899,451,476,120,116,61,37,25,12367,1032,1308,329,995,214,1070,279,7151,623,1346,222,389,140,108,45
8600000US76106,76106,ZCTA5 76106,36320,1629,11073,1326,1813,372,1734,396,1494,328,5101,630,678,226,253,105,0,27,25247,1771,2638,486,2440,422,2532,430,14876,1197,2041,304,497,119,223,114
8600000US76107,76107,ZCTA5 76107,27086,979,4892,816,409,175,331,127,552,249,2851,458,610,209,111,68,28,26,22194,1029,1415,321,1191,293,1172,238,13740,845,3231,286,1013,189,432,121
8600000US76108,76108,ZCTA5 76108,40668,1415,4545,705,593,177,585,192,404,208,2653,441,212,98,74,44,24,37,36123,1509,2962,475,3118,464,2571,430,21060,1057,5204,521,866,163,342,129
8600000US76109,76109,ZCTA5 76109,21811,1244,4201,924,155,99,202,167,167,158,3415,816,84,45,104,79,74,60,17610,824,1329,278,1160,220,1308,327,9620,531,2989,296,781,151,423,104
8600000US76110,76110,ZCTA5 76110,30353,1231,8467,1398,870,202,1393,374,1217,363,4329,766,469,187,153,117,36,48,21886,1292,1740,324,1875,358,2121,362,12884,805,2477,273,482,130,307,123
8600000US76111,76111,ZCTA5 76111,23189,1175,5792,1090,906,323,736,223,702,220,2937,629,386,154,105,80,20,18,17397,1276,1773,322,1562,346,1431,263,10298,848,1825,265,397,118,111,47
8600000US76112,76112,ZCTA5 76112,40350,1543,10319,1111,1429,332,1380,333,1128,282,5566,629,534,146,221,96,61,40,30031,1358,2064,337,2051,385,1952,375,18371,919,3629,355,1264,218,700,159
8600000US76114,76114,ZCTA5 76114,24679,831,5126,921,912,318,662,262,497,193,2547,455,316,119,98,52,94,72,19553,1072,1674,407,1557,263,1557,329,11738,656,2133,352,579,139,315,122
8600000US76115,76115,ZCTA5 76115,20665,1064,6525,1029,1183,343,1003,243,736,197,3167,545,308,121,119,81,9,10,14140,996,1063,266,1375,219,1522,281,8692,663,1000,216,399,123,89,47
8600000US76116,76116,ZCTA5 76116,47721,1413,10902,1179,1674,413,1396,300,730,238,6339,748,698,202,34,28,31,31,36819,1274,2343,376,2688,455,2089,393,21568,846,4880,349,2318,317,933,179
8600000US76117,76117,ZCTA5 76117,31138,1484,5696,1002,879,285,866,299,698,204,2664,577,483,194,72,58,34,27,25442,1400,1891,405,2356,502,2144,355,14679,870,3142,417,1004,192,226,103
8600000US76118,76118,ZCTA5 76118,15100,739,1537,372,270,132,203,102,94,63,807,254,124,64,32,29,7,11,13563,805,1427,278,1045,251,914,158,8206,514,1348,211,495,134,128,62
