GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
8600000US75013,75013,ZCTA5 75013,33777,1149,808,320,44,48,40,35,64,48,538,217,107,95,15,23,0,27,32969,1212,2942,391,4094,486,3715,558,18994,844,2457,464,659,183,108,64
8600000US75019,75019,ZCTA5 75019,39983,324,1699,428,199,100,133,71,266,129,930,274,134,97,29,28,8,12,38284,481,2526,335,3761,316,4573,432,23398,511,3184,354,624,154,218,84
8600000US75020,75020,ZCTA5 75020,21670,624,4031,700,474,266,324,126,565,226,2017,327,412,133,113,70,126,64,17639,818,1295,280,945,217,1236,237,9299,558,3328,308,1133,212,403,126
8600000US75021,75021,ZCTA5 75021,8201,607,1495,336,196,108,138,64,249,102,731,182,120,64,61,45,0,18,6706,618,448,166,504,165,605,175,3563,404,1151,169,334,98,101,50
8600000US75022,75022,ZCTA5 75022,23026,745,719,567,179,187,103,97,89,89,319,224,15,23,14,21,0,24,22307,643,1564,248,2782,338,2867,331,12950,545,1677,296,429,153,38,36
8600000US75023,75023,ZCTA5 75023,46290,952,3214,661,408,199,363,146,255,111,1868,413,209,90,82,63,29,40,43076,952,3102,348,2938,365,3518,383,25323,696,6647,523,1134,265,414,160
8600000US75024,75024,ZCTA5 75024,39796,1050,1744,510,126,83,63,49,126,81,1185,332,212,198,32,25,0,27,38052,1056,3006,372,3650,430,2894,293,24682,869,3021,385,497,157,302,94
8600000US75025,75025,ZCTA5 75025,52746,1011,2848,629,311,170,254,111,298,153,1472,356,312,131,188,175,13,21,49898,1078,3486,399,4526,426,5705,453,30020,791,5020,446,766,214,375,137
8600000US75028,75028,ZCTA5 75028,44460,610,1395,358,79,45,97,72,195,119,839,260,126,74,46,37,13,20,43065,617,2943,357,4115,359,5410,465,26001,701,3817,379,572,155,207,104
8600000US75032,75032,ZCTA5 75032,30466,1002,2134,477,91,84,431,212,330,176,1132,327,150,64,0,24,0,24,28332,1136,2111,339,2831,426,2890,381,15921,792,3555,389,853,181,171,107
8600000US75034,75034,ZCTA5 75034,80704,1258,3605,949,508,258,576,268,280,123,1845,432,379,181,17,21,0,30,77099,1386,7894,601,9951,610,6856,557,44026,1086,6891,496,1128,249,353,130
8600000US75035,75035,ZCTA5 75035,53447,1034,2197,783,386,232,189,117,328,141,1187,459,60,41,36,41,11,14,51250,1134,5482,459,6166,546,4970,403,30318,794,3243,389,1002,234,69,43
8600000US75038,75038,ZCTA5 75038,29068,1331,4894,867,807,276,780,247,413,151,2678,417,143,109,58,69,15,25,24174,1252,2819,418,1473,344,1049,233,17037,911,1611,281,162,88,23,27
8600000US75039,75039,ZCTA5 75039,13334,694,1079,496,53,59,173,240,16,28,748,302,54,42,16,32,19,30,12255,661,1155,230,421,159,87,60,9991,526,571,158,7,12,23,37
8600000US75040,75040,ZCTA5 75040,60376,1633,9404,1367,1442,337,1300,292,1211,305,4763,709,567,172,55,35,66,81,50972,1796,4551,611,4442,425,4591,489,29931,1205,5713,457,1444,185,300,79
8600000US75041,75041,ZCTA5 75041,32078,1173,6805,1226,1200,378,959,266,865,268,3356,584,317,117,77,52,31,32,25273,1435,2386,446,2270,322,2491,405,14364,950,2471,287,864,143,427,124
8600000US75042,75042,ZCTA5 75042,39050,1287,11227,1715,2046,539,1713,400,1547,379,5286,880,450,183,139,66,46,56,27823,1559,2157,382,2568,433,2729,407,15893,945,3234,360,900,175,342,126
8600000US75043,75043,ZCTA5 75043,59025,1574,6939,1189,766,274,1166,331,802,240,3565,668,450,149,156,100,34,34,52086,1763,4242,569,4955,708,3761,410,30427,1061,6420,457,1617,267,664,163
8600000US75044,75044,ZCTA5 75044,40897,1339,4491,866,500,236,610,215,741,239,2210,442,345,165,85,87,0,27,36406,1524,1888,362,2702,421,3327,472,22092,1060,4738,435,1242,337,417,198
8600000US75048,75048,ZCTA5 75048,21685,107,844,501,84,93,144,132,142,123,419,250,43,56,0,24,12,18,20841,517,1899,339,1441,329,2020,394,12772,529,2163,439,449,185,97,76
8600000US75050,75050,ZCTA5 75050,40671,1455,8263,1007,1390,315,1349,310,916,215,4227,526,305,129,63,45,13,15,32408,1334,2891,494,2061,327,2499,332,20565,882,3320,462,880,201,192,79
8600000US75051,75051,ZCTA5 75051,42443,1545,10304,1407,1666,370,1479,377,1506,369,4850,665,638,188,111,72,54,38,32139,1624,2627,393,3258,470,2870,446,19201,981,3019,381,862,165,302,102
8600000US75052,75052,ZCTA5 75052,90228,1832,8693,1508,1065,355,1180,417,1327,492,4234,686,733,287,118,91,36,48,81535,1976,6809,621,7973,850,8457,760,49455,1447,7287,546,1040,257,514,210
8600000US75054,75054,ZCTA5 75054,6825,659,517,295,38,47,71,65,61,70,309,154,38,44,0,18,0,18,6308,731,791,207,745,231,447,190,3847,459,468,218,10,17,0,18
8600000US75056,75056,ZCTA5 75056,51384,917,2931,943,423,249,372,190,247,163,1610,495,119,64,115,98,45,68,48453,1295,3803,439,4665,681,4388,538,30879,1012,3912,414,638,184,168,113
8600000US75057,75057,ZCTA5 75057,13698,766,2261,719,358,188,382,190,164,90,1208,453,141,95,8,12,0,20,11437,756,831,212,675,190,1074,238,7486,546,1025,208,311,90,35,25
8600000US75058,75058,ZCTA5 75058,3115,424,429,303,84,63,89,110,12,14,240,148,4,6,0,13,0,13,2686,348,259,110,152,69,336,105,1556,219,320,67,53,27,10,12
8600000US75060,75060,ZCTA5 75060,47394,1477,8896,1477,1076,314,1618,477,1372,333,4167,716,453,129,175,93,35,26,38498,1717,3193,424,4033,502,3611,463,22549,1049,3816,371,1022,158,274,78
8600000US75061,75061,ZCTA5 75061,52913,1536,11017,1164,2027,359,1712,362,1195,275,5457,568,469,167,84,48,73,44,41896,1751,4017,525,3744,383,3542,430,25461,1010,3528,339,1091,166,513,112
8600000US75062,75062,ZCTA5 75062,45976,1485,7554,1141,1293,335,839,279,842,249,4059,627,407,188,97,69,17,18,38422,1704,3398,526,2961,433,2768,368,23109,1137,4442,402,1441,207,303,79
8600000US75063,75063,ZCTA5 75063,36515,1155,2654,577,167,125,265,165,250,135,1799,390,112,65,42,40,19,30,33861,1106,3246,370,3079,493,1970,344,22650,818,2350,337,481,184,85,55
8600000US75065,75065,ZCTA5 75065,11365,279,460,165,0,20,35,33,23,25,326,140,60,44,16,21,0,20,10905,327,1158,287,856,166,734,221,6675,390,1188,202,271,110,23,23
8600000US75067,75067,ZCTA5 75067,62722,1170,6625,1152,1406,470,1079,282,455,182,3394,550,179,89,109,111,3,6,56097,1612,5293,651,4143,482,3867,480,36991,1292,4422,438,958,234,423,171
8600000US75068,75068,ZCTA5 75068,42135,1085,3344,1256,498,321,785,570,278,171,1533,470,171,134,31,37,48,50,38791,1701,4369,534,4434,517,3481,531,23204,1175,2717,328,490,140,96,92
8600000US75069,75069,ZCTA5 75069,35072,1346,6003,1180,908,351,544,189,997,386,3235,636,205,93,89,77,25,28,29069,1335,2320,407,2478,446,2149,438,15737,897,4215,582,1657,285,513,157
8600000US75070,75070,ZCTA5 75070,81928,1732,4783,1039,518,263,383,157,619,262,2530,632,652,264,81,58,0,30,77145,1660,7550,628,9001,531,8348,693,43910,1114,6636,567,1308,269,392,120
8600000US75071,75071,ZCTA5 75071,39842,1627,1644,511,159,135,108,78,283,140,721,238,320,176,53,51,0,27,38198,1529,3314,412,4319,438,3456,462,22415,1107,3467,392,963,280,264,146
8600000US75074,75074,ZCTA5 75074,47179,1238,7103,1149,1103,298,890,300,820,252,3716,640,396,167,162,90,16,24,40076,1372,3098,449,3545,453,3006,438,24573,1029,4266,396,1235,267,353,146
8600000US75075,75075,ZCTA5 75075,34150,756,2618,507,283,141,169,77,252,131,1368,297,195,91,284,138,67,48,31532,926,2290,371,2192,311,2494,306,17205,614,5613,366,1321,204,417,95
8600000US75076,75076,ZCTA5 75076,7327,619,895,295,38,37,70,51,144,77,435,183,128,89,80,72,0,18,6432,653,265,99,369,183,420,183,3176,425,1629,261,455,123,118,93
8600000US75077,75077,ZCTA5 75077,36569,903,1780,611,210,181,284,163,344,217,815,262,73,48,54,49,0,27,34789,941,2348,364,2868,312,3140,391,20391,672,4484,453,1069,210,489,171
8600000US75078,75078,ZCTA5 75078,13222,534,1174,643,153,143,225,162,82,81,673,353,41,45,0,20,0,20,12048,865,1328,295,1639,290,1498,262,6424,551,1001,242,116,59,42,36
8600000US75080,75080,ZCTA5 75080,46101,1095,7167,1025,637,312,524,215,461,216,5233,635,160,87,91,72,61,41,38934,1336,2887,460,2641,347,2913,447,22723,1041,4813,385,2049,269,908,210
8600000US75081,75081,ZCTA5 75081,34403,940,2944,725,377,183,213,102,348,212,1597,471,288,123,84,52,37,33,31459,1000,2214,328,1979,304,1803,291,18821,800,4895,386,1312,190,435,104
8600000US75082,75082,ZCTA5 75082,22417,685,727,331,85,65,13,20,53,55,497,270,48,47,11,19,20,32,21690,714,1437,314,2197,334,1849,242,12660,575,2818,309,506,146,223,100
8600000US75087,75087,ZCTA5 75087,30026,1122,1329,453,168,113,73,66,150,124,780,278,148,97,0,24,10,17,28697,1226,2336,400,2796,366,2970,417,15574,730,3566,356,1200,223,255,117
8600000US75088,75088,ZCTA5 75088,25894,774,1251,404,36,39,112,83,152,113,788,233,143,130,19,27,1,3,24643,865,1395,297,1864,285,2535,356,14895,696,3156,389,451,140,347,145
8600000US75089,75089,ZCTA5 75089,30338,805,1981,767,236,207,180,153,284,225,1058,366,147,116,76,98,0,24,28357,1143,1887,504,2645,572,3240,473,17453,660,2449,435,542,196,141,104
8600000US75090,75090,ZCTA5 75090,22433,919,5496,854,683,205,771,290,377,141,3326,563,174,67,113,77,52,34,16937,1104,1494,283,1505,259,1468,283,9050,714,2384,261,856,162,180,52
8600000US75092,75092,ZCTA5 75092,22431,861,2591,676,180,103,353,292,65,44,1550,347,257,111,169,116,17,28,19840,1033,1194,257,1433,282,1712,313,10725,685,3482,342,979,144,315,95
8600000US75093,75093,ZCTA5 75093,47999,970,2938,865,132,105,247,131,562,316,1411,359,309,145,112,69,165,154,45061,1211,2465,384,3863,447,4437,408,26346,917,5837,571,1295,271,818,274
8600000US75094,75094,ZCTA5 75094,21503,402,765,529,10,15,91,97,156,147,424,332,60,55,24,29,0,24,20738,559,1995,339,2626,335,2347,380,11464,635,1908,334,328,166,70,50
8600000US75098,75098,ZCTA5 75098,49326,928,3037,838,188,126,356,205,449,245,1639,451,250,170,128,154,27,31,46289,1103,4661,636,5029,606,4462,664,27484,1082,3688,505,683,218,282,172
8600000US75101,75101,ZCTA5 75101,664,165,130,51,11,13,18,15,9,11,69,31,23,15,0,13,0,13,534,155,57,33,47,29,90,43,257,71,72,31,11,11,0,13
8600000US75102,75102,ZCTA5 75102,1173,326,137,68,0,13,2,3,16,18,85,47,17,16,15,24,2,3,1036,304,55,60,72,68,40,32,552,231,212,99,100,85,5,6
8600000US75103,75103,ZCTA5 75103,12650,914,1913,421,192,124,162,95,144,84,1106,274,219,87,69,46,21,20,10737,916,666,178,828,212,918,186,5371,594,1971,309,748,178,235,147
8600000US75104,75104,ZCTA5 75104,46330,381,4538,843,528,227,749,237,667,230,2220,431,325,173,24,28,25,24,41792,932,3694,576,3715,428,4349,616,24602,754,4352,447,670,146,410,171
8600000US75105,75105,ZCTA5 75105,148,50,18,19,0,13,0,13,1,2,6,7,0,13,11,17,0,13,130,48,12,18,11,11,8,11,57,28,42,28,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4018,461,335,117,15,15,70,50,21,22,165,58,41,28,14,12,9,11,3683,458,185,81,232,77,395,152,1922,305,777,178,118,46,54,33
8600000US75110,75110,ZCTA5 75110,27420,505,6768,944,1518,310,1026,241,452,175,3140,490,461,178,121,80,50,43,20652,967,1362,219,1340,280,1768,341,11807,581,3086,344,980,173,309,103
8600000US75114,75114,ZCTA5 75114,4529,528,325,196,21,26,33,26,32,31,227,165,12,12,0,13,0,13,4204,497,283,104,443,119,493,187,2435,268,376,104,152,77,22,21
8600000US75115,75115,ZCTA5 75115,50101,214,5933,1219,634,342,656,266,732,289,2874,628,845,267,182,99,10,15,44168,1237,2425,346,4165,621,4126,461,25008,949,6277,492,1815,304,352,116
8600000US75116,75116,ZCTA5 75116,20196,795,2532,700,405,206,539,240,258,155,1243,300,81,50,6,9,0,24,17664,949,2026,335,1789,347,1220,336,9260,593,2440,345,763,150,166,67
8600000US75117,75117,ZCTA5 75117,3414,327,471,147,15,13,15,15,53,32,248,105,95,45,42,26,3,5,2943,325,149,78,223,88,197,77,1437,209,642,146,242,100,53,30
8600000US75119,75119,ZCTA5 75119,26356,703,5722,1077,697,205,800,237,1009,307,2668,621,360,161,105,78,83,63,20634,1125,1420,322,1766,344,2019,371,11346,681,3119,318,749,172,215,96
8600000US75124,75124,ZCTA5 75124,4375,673,497,176,91,69,32,24,49,43,267,94,41,26,7,10,10,10,3878,655,242,101,181,76,216,83,2211,459,746,213,226,90,56,37
8600000US75125,75125,ZCTA5 75125,6098,691,1474,558,190,99,160,71,236,284,652,242,190,142,46,39,0,18,4624,629,301,111,322,124,347,113,2722,401,632,231,255,205,45,42
8600000US75126,75126,ZCTA5 75126,35714,1018,2317,706,386,214,354,187,282,146,1142,376,146,86,7,12,0,27,33397,1024,3576,381,3560,361,3510,382,19382,704,2630,325,559,150,180,129
8600000US75127,75127,ZCTA5 75127,1706,268,282,117,23,24,43,36,28,28,143,64,34,21,11,13,0,13,1424,218,58,42,123,57,196,62,751,131,214,64,64,29,18,12
8600000US75132,75132,ZCTA5 75132,1014,399,43,70,8,15,13,20,0,13,22,35,0,13,0,13,0,13,971,399,161,185,91,96,19,33,612,250,69,50,0,13,19,30
8600000US75134,75134,ZCTA5 75134,20764,920,4163,809,854,250,546,237,691,321,1906,351,109,68,36,36,21,23,16601,1032,1900,414,1426,308,1546,448,9986,653,1317,261,317,129,109,72
8600000US75135,75135,ZCTA5 75135,5545,616,830,304,104,60,164,94,99,60,294,121,143,142,17,17,9,12,4715,603,345,137,435,137,573,184,2566,370,639,139,117,60,40,27
8600000US75137,75137,ZCTA5 75137,18890,807,2159,650,268,158,260,177,257,153,1114,350,212,119,34,40,14,23,16731,782,1163,292,1259,282,1032,217,9570,563,2785,319,682,198,240,116
8600000US75140,75140,ZCTA5 75140,6598,532,1285,415,277,123,195,109,73,62,610,200,53,25,59,49,18,17,5313,514,247,99,290,88,345,112,2944,418,1055,164,330,103,102,50
8600000US75141,75141,ZCTA5 75141,4371,203,997,360,147,98,238,142,150,77,349,134,72,41,41,33,0,18,3374,368,295,82,256,117,234,80,2105,268,365,96,85,47,34,26
8600000US75142,75142,ZCTA5 75142,17671,869,3785,704,573,197,637,227,373,184,1834,293,244,96,78,45,46,41,13886,823,821,184,1054,200,1370,226,7785,551,2068,280,616,152,172,83
8600000US75143,75143,ZCTA5 75143,16002,1068,3419,715,433,204,318,152,409,153,1865,403,278,110,82,56,34,29,12583,989,905,229,572,169,854,202,6510,650,2713,347,749,160,280,97
8600000US75144,75144,ZCTA5 75144,3314,392,677,264,50,38,113,66,131,71,292,152,61,62,18,11,12,13,2637,323,188,70,157,65,309,96,1286,190,446,85,206,62,45,29
8600000US75146,75146,ZCTA5 75146,18040,850,2415,704,307,213,354,168,481,270,1151,359,54,38,50,40,18,20,15625,1031,1182,409,1053,255,1978,373,8926,775,1755,298,491,144,240,128
8600000US75147,75147,ZCTA5 75147,8321,1030,1394,645,141,124,366,333,178,98,564,246,71,57,74,66,0,18,6927,981,525,199,624,227,640,193,3660,533,1027,303,348,96,103,51
8600000US75148,75148,ZCTA5 75148,6315,664,1301,450,95,86,292,140,241,233,540,154,91,47,35,27,7,8,5014,563,169,81,392,135,372,115,2465,323,1176,181,419,89,21,18
8600000US75149,75149,ZCTA5 75149,56592,1548,9790,1196,1413,383,1709,362,1641,384,4549,549,348,148,80,46,50,39,46802,1687,4250,598,4182,467,4292,579,27231,1132,4870,551,1546,202,431,157
8600000US75150,75150,ZCTA5 75150,59750,1487,9225,1516,1397,402,1566,459,1133,370,4671,723,279,106,148,76,31,28,50525,1782,4193,531,4497,510,3833,505,30194,1174,5383,440,1674,227,751,193
8600000US75152,75152,ZCTA5 75152,5357,820,493,240,79,56,122,82,46,36,246,124,0,18,0,18,0,18,4864,812,363,121,570,285,561,201,2647,466,611,176,100,47,12,12
8600000US75153,75153,ZCTA5 75153,687,249,71,83,6,8,0,13,0,13,11,14,53,77,1,3,0,13,616,261,65,54,66,54,56,54,295,145,110,57,18,17,6,8
8600000US75154,75154,ZCTA5 75154,36825,1252,3535,816,494,233,417,183,339,167,1844,435,350,141,71,48,20,31,33290,1269,2658,416,3193,428,3218,466,19048,991,4296,408,765,196,112,72
8600000US75155,75155,ZCTA5 75155,2762,392,802,209,82,44,165,69,137,56,389,119,29,34,0,13,0,13,1960,366,115,63,150,72,266,141,1060,214,244,68,121,49,4,6
8600000US75156,75156,ZCTA5 75156,14854,951,3392,605,327,155,468,171,291,138,1813,334,331,137,131,84,31,37,11462,899,337,148,473,119,944,321,5541,630,3057,295,878,169,232,93
8600000US75157,75157,ZCTA5 75157,305,92,57,35,0,13,1,4,4,5,38,31,11,8,3,4,0,13,248,86,2,7,4,5,35,27,144,59,40,21,18,12,5,6
8600000US75158,75158,ZCTA5 75158,3955,620,257,114,12,16,3,4,36,46,173,96,22,15,9,11,2,3,3698,584,209,109,255,114,401,166,1932,369,719,157,115,45,67,72
8600000US75159,75159,ZCTA5 75159,16773,517,2310,716,269,144,407,214,170,120,1211,391,194,101,40,35,19,26,14463,776,1095,310,1755,413,1051,208,8564,526,1428,287,386,123,184,101
8600000US75160,75160,ZCTA5 75160,23152,1170,4755,856,763,262,766,232,372,178,2245,449,489,188,93,60,27,33,18397,1334,1465,270,1696,451,1224,241,10547,813,2603,354,621,119,241,96
8600000US75161,75161,ZCTA5 75161,6492,828,830,329,59,64,101,81,59,71,394,217,163,109,13,20,41,50,5662,840,188,98,630,232,269,150,2970,596,1355,314,171,80,79,55
8600000US75163,75163,ZCTA5 75163,1813,305,305,114,37,31,27,21,25,14,152,77,41,27,22,21,1,3,1508,283,31,34,43,34,80,44,675,201,531,164,144,72,4,4
8600000US75164,75164,ZCTA5 75164,557,189,21,26,0,13,10,17,0,13,9,10,2,3,0,13,0,13,536,189,46,34,26,18,53,33,345,136,62,32,4,8,0,13
8600000US75165,75165,ZCTA5 75165,38129,925,5192,818,806,233,1048,283,385,210,2584,416,165,80,109,55,95,81,32937,1039,2454,281,2933,399,2758,392,18703,761,4566,425,1079,223,444,163
8600000US75166,75166,ZCTA5 75166,3593,373,40,34,0,13,0,13,0,13,21,17,19,28,0,13,0,13,3553,373,393,65,391,113,340,108,2087,221,297,113,42,31,3,4
8600000US75167,75167,ZCTA5 75167,10096,1063,452,248,13,21,50,56,89,64,278,153,7,12,15,18,0,18,9644,1064,658,222,891,263,1014,252,5724,712,1036,226,273,131,48,44
8600000US75169,75169,ZCTA5 75169,13761,889,2331,549,254,154,287,186,272,98,977,276,466,153,41,31,34,29,11430,828,662,165,643,164,1122,225,6137,583,2051,254,670,130,145,77
8600000US75172,75172,ZCTA5 75172,3544,168,1306,450,313,202,169,116,114,100,607,185,73,56,30,35,0,13,2238,483,186,103,275,146,120,98,1347,281,241,96,63,50,6,9
8600000US75173,75173,ZCTA5 75173,4618,647,440,231,21,32,17,27,65,60,176,98,141,118,20,32,0,13,4178,575,370,201,417,136,317,108,2324,323,685,205,60,32,5,5
8600000US75180,75180,ZCTA5 75180,23618,471,6235,1081,835,281,1223,338,882,310,2883,501,370,141,40,37,2,6,17383,1131,2032,471,1633,324,2115,352,9889,715,1210,270,445,128,59,48
8600000US75181,75181,ZCTA5 75181,27042,1310,3872,1274,744,363,621,356,594,285,1677,555,229,180,7,16,0,24,23170,1574,1508,393,2474,394,2727,498,13966,886,1982,353,353,133,160,121
8600000US75182,75182,ZCTA5 75182,5441,54,126,127,16,25,0,18,45,56,38,45,27,44,0,18,0,18,5315,136,286,109,385,103,586,141,3137,196,750,184,142,81,29,32
8600000US75189,75189,ZCTA5 75189,22296,1140,2149,625,350,226,276,143,147,111,1186,376,149,64,41,53,0,24,20147,1104,2072,469,1732,315,2220,477,11292,756,2131,372,508,177,192,122
8600000US75201,75201,ZCTA5 75201,11154,731,1485,389,180,154,135,141,68,94,998,235,104,89,0,20,0,20,9669,698,78,53,8,8,34,28,8522,661,945,269,65,56,17,18
8600000US75202,75202,ZCTA5 75202,2014,323,142,71,0,13,0,13,0,13,132,71,10,18,0,13,0,13,1872,303,0,13,10,15,9,14,1730,296,116,78,0,13,7,12
8600000US75203,75203,ZCTA5 75203,15171,983,5641,869,995,293,889,331,618,173,2595,397,362,108,137,85,45,38,9530,786,651,234,656,183,486,164,6070,569,1023,200,413,138,231,114
8600000US75204,75204,ZCTA5 75204,27148,1106,5352,938,452,178,566,237,574,299,3492,576,200,82,53,55,15,24,21796,899,612,175,501,193,359,140,18201,789,1575,335,478,186,70,54
8600000US75205,75205,ZCTA5 75205,21043,566,1524,346,33,34,50,39,156,90,1143,273,69,55,16,24,57,77,19519,581,1248,190,1898,263,2052,255,10929,505,2413,284,692,148,287,112
8600000US75206,75206,ZCTA5 75206,37489,1289,6672,821,534,213,358,138,255,143,4922,624,406,183,95,74,102,90,30817,1268,1570,283,846,213,584,179,24865,1054,2132,316,559,131,261,91
8600000US75207,75207,ZCTA5 75207,1572,255,140,105,0,18,0,18,0,18,132,102,8,14,0,18,0,18,1432,241,54,74,0,18,9,14,1345,202,24,26,0,18,0,18
8600000US75208,75208,ZCTA5 75208,31282,1311,7149,864,1003,245,1025,307,630,177,3544,510,720,167,183,80,44,34,24133,1344,2097,368,1749,311,1937,338,15538,868,2185,310,519,150,108,59
8600000US75209,75209,ZCTA5 75209,14644,895,1726,731,260,221,113,143,159,216,945,320,215,137,14,23,20,24,12918,810,1252,250,689,220,417,163,8036,504,1805,222,508,165,211,112
8600000US75210,75210,ZCTA5 75210,6683,743,3301,636,340,177,400,158,377,137,1763,297,351,122,21,18,49,43,3382,575,306,158,128,72,188,103,2238,412,288,87,129,48,105,53
8600000US75211,75211,ZCTA5 75211,74312,2240,20962,2278,3562,568,3201,535,2691,516,9877,1143,1339,268,278,120,14,21,53350,2503,5126,588,5078,537,4726,536,32954,1626,4009,375,1068,207,389,99
8600000US75212,75212,ZCTA5 75212,25696,1357,8732,1137,1431,353,1213,265,1129,296,3978,518,674,152,233,90,74,40,16964,1317,1521,355,1788,323,1644,334,9707,723,1756,235,410,105,138,62
8600000US75214,75214,ZCTA5 75214,33148,1010,3505,658,399,149,304,137,209,116,2207,426,271,112,68,60,47,40,29643,1069,2559,379,2065,266,1128,185,18800,842,3414,389,940,170,737,152
8600000US75215,75215,ZCTA5 75215,14266,818,5756,728,791,270,459,170,457,131,3098,478,739,163,151,64,61,40,8510,677,471,134,416,152,380,123,5411,550,1290,166,304,86,238,83
