GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
8600000US75043,75043,ZCTA5 75043,16391,855,16360,852,2529,383,1994,338,698,177,3472,358,3264,456,2355,340,2048,315,31,26
8600000US75044,75044,ZCTA5 75044,9553,593,9553,593,1075,265,783,220,427,139,1561,257,1698,335,1615,338,2394,375,0,27
8600000US75048,75048,ZCTA5 75048,6341,437,6341,437,1265,377,601,202,508,195,1029,237,973,248,1022,227,943,336,0,24
8600000US75050,75050,ZCTA5 75050,11237,885,11237,885,2196,419,1227,295,758,205,2010,342,1625,279,1610,268,1811,321,0,27
8600000US75051,75051,ZCTA5 75051,12925,901,12925,901,2307,485,1288,294,876,213,1954,298,2261,338,1994,297,2245,407,0,27
8600000US75052,75052,ZCTA5 75052,26607,1041,26607,1041,3700,536,2722,406,1594,343,3872,451,5179,551,4988,483,4552,494,0,30
8600000US75054,75054,ZCTA5 75054,2281,418,2281,418,247,146,349,148,187,95,422,173,512,197,312,116,252,175,0,18
8600000US75056,75056,ZCTA5 75056,13841,883,13841,883,1922,358,1917,414,431,161,2684,366,2445,419,2200,367,2242,428,0,30
8600000US75057,75057,ZCTA5 75057,3758,374,3758,374,601,158,433,121,168,81,752,170,494,143,620,149,690,160,0,20
8600000US75058,75058,ZCTA5 75058,727,136,727,136,113,53,92,53,60,31,99,51,56,33,170,65,137,48,0,13
8600000US75060,75060,ZCTA5 75060,14396,837,14396,837,2336,414,1632,319,691,175,2541,412,2656,399,2404,456,2136,343,0,27
8600000US75061,75061,ZCTA5 75061,16123,893,16118,893,2854,367,2498,270,823,174,2753,337,2596,292,2157,289,2437,314,5,6
8600000US75062,75062,ZCTA5 75062,12456,1083,12441,1085,2467,406,1423,283,833,210,1938,349,2040,359,1997,312,1743,324,15,18
8600000US75063,75063,ZCTA5 75063,9412,594,9412,594,1746,360,1312,242,502,162,2143,339,1418,312,1468,307,823,180,0,27
8600000US75065,75065,ZCTA5 75065,2705,348,2705,348,511,151,513,159,101,73,470,147,278,134,443,245,389,171,0,20
8600000US75067,75067,ZCTA5 75067,17664,947,17664,947,3157,472,2768,438,1432,302,2955,382,2689,385,2408,340,2255,342,0,30
8600000US75068,75068,ZCTA5 75068,15067,871,15067,871,2739,442,1539,416,775,237,2962,472,2638,401,2538,373,1876,349,0,27
8600000US75069,75069,ZCTA5 75069,9259,630,9219,631,1464,299,970,248,497,140,1493,241,1530,275,1584,282,1681,327,40,79
8600000US75070,75070,ZCTA5 75070,26311,920,26311,920,4312,412,2523,371,1368,289,4603,479,4792,587,4406,472,4307,528,0,30
8600000US75071,75071,ZCTA5 75071,12812,727,12777,726,1415,272,1614,297,578,176,2241,356,2622,351,2092,378,2215,320,35,21
8600000US75074,75074,ZCTA5 75074,12782,759,12782,759,2021,386,1352,284,1026,295,2265,375,2146,321,2062,331,1910,340,0,27
8600000US75075,75075,ZCTA5 75075,7961,432,7957,431,1544,258,721,199,456,145,1061,216,1410,265,1295,177,1470,236,4,4
8600000US75076,75076,ZCTA5 75076,1534,248,1534,248,201,100,174,92,44,25,226,137,284,101,343,112,262,96,0,18
8600000US75077,75077,ZCTA5 75077,8988,735,8986,735,1236,305,681,195,469,146,1384,264,1761,275,1795,266,1660,216,2,4
8600000US75078,75078,ZCTA5 75078,5509,412,5509,412,748,200,547,133,334,109,1013,235,963,199,1015,171,889,215,0,20
8600000US75080,75080,ZCTA5 75080,10464,632,10460,631,1917,311,1119,217,727,234,1722,294,1470,228,1925,339,1580,309,4,7
8600000US75081,75081,ZCTA5 75081,7445,631,7445,631,1334,244,1039,303,528,169,931,261,1213,324,1291,238,1109,219,0,27
8600000US75082,75082,ZCTA5 75082,5314,312,5314,312,716,156,432,136,265,97,870,176,965,212,1034,171,1032,203,0,24
8600000US75087,75087,ZCTA5 75087,8693,539,8693,539,1226,245,811,193,535,193,1524,310,1358,264,1800,325,1439,233,0,27
8600000US75088,75088,ZCTA5 75088,5724,430,5724,430,852,232,494,148,217,82,944,233,875,161,1125,216,1217,221,0,24
8600000US75089,75089,ZCTA5 75089,8774,614,8774,614,1009,320,933,343,604,264,1279,337,1675,349,1362,311,1912,385,0,27
8600000US75090,75090,ZCTA5 75090,6408,516,6397,516,1249,228,688,180,409,123,1181,229,931,220,894,177,1045,202,11,16
8600000US75092,75092,ZCTA5 75092,5021,415,5021,415,550,147,493,141,275,97,783,190,1114,205,831,238,975,185,0,24
8600000US75093,75093,ZCTA5 75093,11173,541,11169,541,1210,247,1002,220,528,165,1863,270,1940,262,2109,269,2517,339,4,8
8600000US75094,75094,ZCTA5 75094,7249,518,7249,518,719,201,1000,227,433,150,1203,234,1227,272,1331,280,1336,347,0,24
8600000US75098,75098,ZCTA5 75098,15348,674,15348,674,2059,422,1456,331,1148,328,2824,447,2734,445,2305,390,2822,534,0,30
8600000US75101,75101,ZCTA5 75101,221,67,221,67,16,12,14,13,20,15,32,16,42,25,40,24,57,28,0,13
8600000US75102,75102,ZCTA5 75102,275,142,275,142,66,68,32,29,11,19,4,5,77,74,66,53,19,19,0,13
8600000US75103,75103,ZCTA5 75103,2875,343,2853,346,333,142,307,114,113,78,529,148,452,137,557,165,562,154,22,34
8600000US75104,75104,ZCTA5 75104,14216,575,14216,575,2198,465,1404,312,708,194,2161,349,2579,352,2616,331,2550,383,0,27
8600000US75105,75105,ZCTA5 75105,24,26,23,26,6,9,7,10,0,13,10,11,0,13,0,13,0,13,1,2
8600000US75109,75109,ZCTA5 75109,1028,196,1028,196,84,57,77,54,56,28,175,81,209,82,209,68,218,85,0,13
8600000US75110,75110,ZCTA5 75110,7681,307,7534,305,1484,206,769,165,421,169,1187,217,1369,263,1175,234,1129,131,147,34
8600000US75114,75114,ZCTA5 75114,1420,283,1420,283,100,53,170,74,94,44,254,102,239,85,299,144,264,88,0,13
8600000US75115,75115,ZCTA5 75115,12855,1047,12855,1047,1208,359,1155,326,531,175,2484,478,2520,459,2213,352,2744,424,0,30
8600000US75116,75116,ZCTA5 75116,6346,559,6346,559,934,239,1064,223,281,130,1382,269,1096,218,706,212,883,271,0,24
8600000US75117,75117,ZCTA5 75117,639,145,639,145,109,53,29,23,41,35,142,66,66,47,167,68,85,44,0,13
8600000US75119,75119,ZCTA5 75119,7425,550,7425,550,1136,238,632,158,517,160,1354,233,1116,212,1518,335,1152,263,0,24
8600000US75124,75124,ZCTA5 75124,628,138,626,138,112,44,66,51,37,24,90,32,85,40,120,52,116,47,2,5
8600000US75125,75125,ZCTA5 75125,1519,408,1519,408,260,103,165,63,77,49,171,66,305,118,236,144,305,184,0,18
8600000US75126,75126,ZCTA5 75126,12142,668,12142,668,1759,302,1518,273,520,194,2115,427,2243,357,1747,335,2240,290,0,27
8600000US75127,75127,ZCTA5 75127,554,152,554,152,83,45,25,18,16,18,81,39,120,49,106,45,123,47,0,13
8600000US75132,75132,ZCTA5 75132,301,262,301,262,74,68,47,57,50,73,58,74,50,73,22,34,0,13,0,13
8600000US75134,75134,ZCTA5 75134,6870,694,6870,694,1304,324,661,205,693,226,1089,256,843,257,979,304,1301,265,0,24
8600000US75135,75135,ZCTA5 75135,2016,352,2016,352,153,63,259,120,95,69,293,97,432,118,369,134,415,118,0,18
8600000US75137,75137,ZCTA5 75137,4250,417,4250,417,738,208,357,114,268,114,895,220,768,255,566,145,658,187,0,20
8600000US75140,75140,ZCTA5 75140,1537,231,1520,233,263,90,155,80,145,61,267,93,279,83,220,78,191,86,17,10
8600000US75141,75141,ZCTA5 75141,1285,141,1285,141,239,79,164,62,54,39,237,84,236,78,150,56,205,75,0,18
8600000US75142,75142,ZCTA5 75142,4865,555,4800,560,706,155,523,148,215,89,671,181,1015,211,861,179,809,164,65,82
8600000US75143,75143,ZCTA5 75143,3404,477,3404,477,604,184,429,145,281,116,325,99,580,151,553,149,632,153,0,20
8600000US75144,75144,ZCTA5 75144,809,154,809,154,123,53,57,32,91,54,102,51,100,42,171,51,165,63,0,13
8600000US75146,75146,ZCTA5 75146,5431,638,5431,638,926,330,417,212,316,139,730,211,775,242,1191,299,1076,282,0,20
8600000US75147,75147,ZCTA5 75147,2444,582,2431,580,368,164,219,110,165,94,432,198,463,204,441,162,343,137,13,26
8600000US75148,75148,ZCTA5 75148,1533,356,1533,356,142,72,69,51,91,57,295,82,366,114,301,144,269,121,0,18
8600000US75149,75149,ZCTA5 75149,17192,1161,17192,1161,2532,411,2023,412,664,212,2898,398,2989,414,2777,402,3309,442,0,30
8600000US75150,75150,ZCTA5 75150,17019,912,17019,912,2843,513,2071,347,741,239,2952,331,2969,389,2967,397,2476,365,0,30
8600000US75152,75152,ZCTA5 75152,1654,422,1654,422,170,76,155,77,118,57,306,162,313,159,370,166,222,79,0,18
8600000US75153,75153,ZCTA5 75153,150,119,150,119,34,44,2,3,25,26,0,13,46,46,6,9,37,42,0,13
8600000US75154,75154,ZCTA5 75154,10952,783,10950,784,1455,303,1009,259,709,206,1959,366,2066,285,1617,297,2135,367,2,4
8600000US75155,75155,ZCTA5 75155,944,217,944,217,115,53,123,65,18,15,177,62,154,69,170,80,187,64,0,13
8600000US75156,75156,ZCTA5 75156,2939,406,2939,406,387,202,288,126,122,68,468,122,489,150,619,186,566,150,0,20
8600000US75157,75157,ZCTA5 75157,70,60,70,60,20,28,2,3,2,3,3,4,14,21,12,11,17,15,0,13
8600000US75158,75158,ZCTA5 75158,942,284,942,284,101,74,56,47,111,94,186,104,96,53,233,112,159,84,0,13
8600000US75159,75159,ZCTA5 75159,4918,458,4918,458,545,201,525,177,229,110,1157,286,962,199,848,212,652,196,0,20
8600000US75160,75160,ZCTA5 75160,6503,612,6457,607,1181,265,660,175,353,151,1128,239,1243,277,1078,240,814,202,46,43
8600000US75161,75161,ZCTA5 75161,1548,524,1548,524,134,87,121,105,134,96,358,197,318,219,201,119,282,147,0,18
8600000US75163,75163,ZCTA5 75163,228,84,228,84,37,28,6,6,5,5,34,24,36,31,39,20,71,44,0,13
8600000US75164,75164,ZCTA5 75164,160,62,160,62,14,13,24,19,8,14,17,13,31,23,26,19,40,23,0,13
8600000US75165,75165,ZCTA5 75165,10917,578,10840,574,1640,267,1135,207,577,174,2230,398,1978,359,1631,319,1649,260,77,60
8600000US75166,75166,ZCTA5 75166,1189,159,1189,159,226,56,89,39,57,29,151,57,238,84,219,77,209,86,0,13
8600000US75167,75167,ZCTA5 75167,2870,490,2816,492,263,123,455,152,102,74,542,182,359,168,505,152,590,221,54,16
8600000US75169,75169,ZCTA5 75169,2945,473,2945,473,396,139,289,104,178,70,358,126,526,181,451,137,747,187,0,20
8600000US75172,75172,ZCTA5 75172,1249,181,1249,181,251,109,192,95,24,30,295,95,218,85,210,135,59,49,0,13
8600000US75173,75173,ZCTA5 75173,969,235,969,235,89,49,113,58,69,47,165,86,151,74,141,62,241,117,0,13
8600000US75180,75180,ZCTA5 75180,9201,476,9201,476,1814,336,888,194,329,111,1731,287,1297,250,1600,360,1542,294,0,24
8600000US75181,75181,ZCTA5 75181,9004,758,9004,758,825,270,934,269,603,206,1859,400,1528,359,1661,337,1594,282,0,24
8600000US75182,75182,ZCTA5 75182,1593,171,1593,171,214,108,66,56,12,17,260,98,279,118,235,78,527,156,0,18
8600000US75189,75189,ZCTA5 75189,7104,620,7104,620,1310,313,754,198,381,164,980,218,1016,265,1465,351,1198,247,0,24
8600000US75201,75201,ZCTA5 75201,564,167,564,167,195,78,80,58,53,57,81,64,43,56,93,84,19,18,0,20
8600000US75202,75202,ZCTA5 75202,121,102,121,102,85,96,0,13,0,13,10,16,0,13,17,17,9,15,0,13
8600000US75203,75203,ZCTA5 75203,4176,782,4176,782,668,235,504,166,375,134,874,265,597,214,663,199,495,158,0,20
8600000US75204,75204,ZCTA5 75204,3304,538,3304,538,685,243,373,173,267,138,577,188,505,170,517,152,380,144,0,24
8600000US75205,75205,ZCTA5 75205,5693,320,5631,316,551,112,480,104,220,72,1053,203,944,144,1342,190,1041,171,62,37
8600000US75206,75206,ZCTA5 75206,4638,520,4638,520,1407,244,706,171,247,108,641,176,762,205,369,144,506,166,0,27
8600000US75207,75207,ZCTA5 75207,108,93,60,82,27,43,9,15,24,38,0,18,0,18,0,18,0,18,48,42
8600000US75208,75208,ZCTA5 75208,8222,694,8186,690,1375,313,856,199,544,122,1502,216,1420,265,1372,273,1117,201,36,40
8600000US75209,75209,ZCTA5 75209,2726,394,2726,394,819,188,408,111,261,121,446,185,310,116,330,116,152,84,0,20
8600000US75210,75210,ZCTA5 75210,2096,422,2096,422,366,159,238,93,63,40,342,130,349,142,345,136,393,138,0,18
8600000US75211,75211,ZCTA5 75211,24074,1281,24069,1282,3674,451,3371,425,1353,258,4230,452,3871,400,3749,518,3821,449,5,11
8600000US75212,75212,ZCTA5 75212,8521,715,8322,711,1311,243,1046,201,468,114,1617,313,1463,199,1261,225,1156,214,199,120
8600000US75214,75214,ZCTA5 75214,6824,628,6824,628,1622,282,1341,248,337,121,1173,221,957,197,767,177,627,140,0,27
8600000US75215,75215,ZCTA5 75215,3215,506,3202,505,656,195,424,136,249,91,485,130,576,152,371,137,441,111,13,8
8600000US75216,75216,ZCTA5 75216,14999,1006,14999,1006,2229,366,1685,288,1016,218,2534,372,2862,354,2298,273,2375,309,0,30
8600000US75217,75217,ZCTA5 75217,28340,1545,28340,1545,4824,602,3556,442,1571,300,4885,496,5013,532,4641,520,3850,424,0,30
8600000US75218,75218,ZCTA5 75218,4067,446,4067,446,911,228,436,152,242,107,798,204,503,147,633,182,544,203,0,24
8600000US75219,75219,ZCTA5 75219,2445,406,2426,407,633,198,276,101,118,79,456,169,498,153,246,97,199,111,19,8
8600000US75220,75220,ZCTA5 75220,13136,916,13136,916,2534,405,1378,248,715,199,2172,398,2081,326,2126,321,2130,308,0,27
8600000US75223,75223,ZCTA5 75223,3722,348,3722,348,644,144,447,128,258,94,673,143,553,131,661,181,486,127,0,20
8600000US75224,75224,ZCTA5 75224,11176,939,11167,940,1791,364,1590,288,782,223,1907,305,1564,268,1820,324,1713,322,9,17
8600000US75225,75225,ZCTA5 75225,5481,434,5481,434,547,150,475,154,244,81,1144,222,1060,204,1079,258,932,167,0,24
8600000US75226,75226,ZCTA5 75226,322,138,322,138,64,53,85,56,25,25,51,36,47,43,28,32,22,25,0,13
8600000US75227,75227,ZCTA5 75227,19791,1193,19754,1193,3257,467,2482,447,1441,293,3744,473,3316,417,2802,417,2712,373,37,13
8600000US75228,75228,ZCTA5 75228,22038,1357,22038,1357,3920,512,3259,464,1176,250,4268,565,3557,435,2927,358,2931,436,0,30
8600000US75229,75229,ZCTA5 75229,8404,550,8404,550,1352,237,1075,186,393,110,1672,311,1314,175,1273,189,1325,178,0,27
8600000US75230,75230,ZCTA5 75230,5637,655,5637,655,829,236,718,236,369,142,1091,282,802,202,1043,247,785,200,0,24
8600000US75231,75231,ZCTA5 75231,10499,933,10493,932,2497,415,1786,312,650,208,1761,273,1649,349,1034,198,1116,274,6,13
8600000US75232,75232,ZCTA5 75232,7412,1020,7411,1020,947,258,912,214,518,176,1436,339,1363,366,1095,226,1140,268,1,3
8600000US75233,75233,ZCTA5 75233,4703,696,4703,696,906,250,728,199,203,119,877,239,848,274,608,189,533,183,0,20
8600000US75234,75234,ZCTA5 75234,7371,424,7371,424,1056,203,734,208,448,135,1392,211,1095,174,1275,203,1371,222,0,27
8600000US75235,75235,ZCTA5 75235,4404,1060,4359,1068,749,352,382,201,243,160,986,354,877,271,541,207,581,227,45,87
8600000US75236,75236,ZCTA5 75236,5355,704,5355,704,575,204,869,271,277,133,927,278,854,249,919,219,934,217,0,20
8600000US75237,75237,ZCTA5 75237,5945,813,5945,813,1253,259,736,255,356,107,1173,282,846,234,938,258,643,207,0,20
8600000US75238,75238,ZCTA5 75238,9089,735,9089,735,1944,298,1395,253,445,141,1684,269,1353,255,1029,204,1239,262,0,27
8600000US75240,75240,ZCTA5 75240,7909,786,7909,786,1765,351,846,228,370,138,1459,288,1102,221,1347,297,1020,230,0,24
8600000US75241,75241,ZCTA5 75241,8078,845,7863,841,980,317,897,240,412,164,1299,275,991,258,1843,436,1441,334,215,98
8600000US75243,75243,ZCTA5 75243,16440,1168,16433,1167,3432,441,2423,359,1197,251,3093,506,2483,427,1709,258,2096,349,7,5
8600000US75244,75244,ZCTA5 75244,2702,381,2702,381,541,157,228,93,168,74,473,144,381,127,453,170,458,125,0,20
8600000US75246,75246,ZCTA5 75246,701,315,701,315,126,82,130,72,35,39,94,74,128,108,99,68,89,63,0,13
8600000US75247,75247,ZCTA5 75247,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75248,75248,ZCTA5 75248,6658,592,6658,592,1303,348,740,172,419,179,926,201,1221,307,674,183,1375,231,0,27
8600000US75249,75249,ZCTA5 75249,4636,561,4636,561,610,228,334,138,355,179,911,276,925,238,697,197,804,215,0,20
8600000US75251,75251,ZCTA5 75251,461,191,461,191,202,158,62,69,23,29,0,13,42,84,59,60,73,91,0,13
8600000US75252,75252,ZCTA5 75252,4237,419,4237,419,846,221,620,197,357,130,600,143,568,133,707,132,539,147,0,24
8600000US75253,75253,ZCTA5 75253,7231,1007,7231,1007,1351,369,856,293,384,171,1427,366,1334,320,917,240,962,284,0,20
8600000US75254,75254,ZCTA5 75254,6523,785,6523,785,1330,299,919,259,647,192,969,279,995,235,850,210,813,320,0,24
8600000US75270,75270,ZCTA5 75270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75287,75287,ZCTA5 75287,10194,698,10194,698,2290,395,1400,296,529,225,1760,314,1365,296,1633,354,1217,277,0,30
8600000US75390,75390,ZCTA5 75390,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75401,75401,ZCTA5 75401,4810,418,4798,420,1123,218,610,169,184,89,825,222,603,169,866,205,587,151,12,13
8600000US75402,75402,ZCTA5 75402,4435,463,4435,463,689,216,281,95,384,137,843,206,898,232,765,210,575,188,0,20
8600000US75407,75407,ZCTA5 75407,5073,750,5073,750,622,194,431,148,143,64,918,276,1110,284,947,212,902,268,0,20
8600000US75409,75409,ZCTA5 75409,3829,545,3829,545,784,314,596,268,352,209,778,313,530,232,371,166,418,187,0,20
8600000US75410,75410,ZCTA5 75410,863,217,863,217,128,67,189,111,32,27,109,58,202,94,102,51,101,47,0,13
8600000US75411,75411,ZCTA5 75411,387,187,387,187,77,56,55,43,51,46,83,55,71,50,45,53,5,8,0,13
8600000US75412,75412,ZCTA5 75412,74,55,74,55,17,25,7,12,13,21,0,13,7,10,30,28,0,13,0,13
8600000US75413,75413,ZCTA5 75413,41,26,41,26,5,8,2,4,6,7,1,3,7,9,10,12,10,13,0,13
8600000US75414,75414,ZCTA5 75414,701,146,701,146,106,42,117,60,43,31,66,45,174,61,97,39,98,37,0,13
8600000US75415,75415,ZCTA5 75415,28,41,28,41,19,28,9,14,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75416,75416,ZCTA5 75416,436,128,436,128,115,59,45,33,20,18,21,19,50,30,96,44,89,48,0,13
8600000US75417,75417,ZCTA5 75417,509,106,509,106,112,57,41,28,39,32,68,39,98,52,75,44,76,31,0,13
8600000US75418,75418,ZCTA5 75418,2540,248,2540,248,522,144,322,94,216,96,373,113,349,115,402,111,356,90,0,20
8600000US75420,75420,ZCTA5 75420,174,82,174,82,21,20,22,21,4,6,16,15,42,34,30,24,39,35,0,13
8600000US75421,75421,ZCTA5 75421,251,124,251,124,32,34,56,52,7,9,49,40,24,28,61,55,22,19,0,13
8600000US75422,75422,ZCTA5 75422,665,243,665,243,42,36,42,50,29,34,63,31,102,55,228,133,159,86,0,13
8600000US75423,75423,ZCTA5 75423,533,106,533,106,112,50,56,28,41,31,106,53,66,33,63,34,89,43,0,13
8600000US75424,75424,ZCTA5 75424,1075,313,1075,313,96,39,146,68,55,38,245,134,229,74,143,75,161,69,0,13
8600000US75426,75426,ZCTA5 75426,983,167,983,167,67,97,122,87,114,66,148,73,103,63,233,121,196,90,0,18
8600000US75428,75428,ZCTA5 75428,1927,315,1924,315,257,96,371,136,23,21,432,152,277,94,237,89,327,110,3,8
8600000US75431,75431,ZCTA5 75431,558,182,558,182,67,54,33,26,19,21,108,62,148,70,88,41,95,49,0,13
8600000US75432,75432,ZCTA5 75432,817,122,817,122,184,65,80,39,10,10,157,49,153,60,95,51,138,36,0,13
8600000US75433,75433,ZCTA5 75433,685,140,685,140,99,40,61,47,36,25,138,49,129,42,115,39,107,43,0,13
8600000US75435,75435,ZCTA5 75435,466,192,466,192,39,33,21,21,7,6,64,40,115,102,78,60,142,85,0,13
8600000US75436,75436,ZCTA5 75436,520,122,520,122,113,57,75,46,43,30,106,47,49,30,67,44,67,33,0,13
8600000US75437,75437,ZCTA5 75437,261,65,261,65,77,38,7,7,6,6,43,32,65,33,34,19,29,16,0,13
8600000US75438,75438,ZCTA5 75438,253,68,253,68,40,23,25,16,19,18,30,19,52,21,44,25,43,22,0,13
8600000US75439,75439,ZCTA5 75439,417,132,417,132,37,24,32,22,11,13,125,56,115,56,32,20,65,33,0,13
8600000US75440,75440,ZCTA5 75440,1424,171,1423,170,180,67,178,77,106,56,188,87,349,117,142,67,280,46,1,2
8600000US75441,75441,ZCTA5 75441,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75442,75442,ZCTA5 75442,2346,459,2346,459,310,155,217,116,172,139,213,111,472,172,564,235,398,153,0,18
8600000US75446,75446,ZCTA5 75446,693,115,693,115,102,45,22,18,48,31,74,36,87,39,189,55,171,59,0,13
8600000US75447,75447,ZCTA5 75447,268,105,268,105,33,25,12,13,26,25,34,29,41,37,58,40,64,35,0,13
8600000US75448,75448,ZCTA5 75448,98,58,98,58,26,21,4,7,0,13,9,14,10,14,28,30,21,24,0,13
8600000US75449,75449,ZCTA5 75449,331,114,331,114,55,35,20,23,45,36,60,32,81,29,21,14,49,36,0,13
8600000US75450,75450,ZCTA5 75450,134,100,134,100,7,10,14,19,0,13,67,51,37,39,0,13,9,14,0,13
8600000US75451,75451,ZCTA5 75451,149,117,149,117,55,55,0,13,9,13,0,13,61,61,18,31,6,10,0,13
8600000US75452,75452,ZCTA5 75452,1227,245,1227,245,103,48,109,52,37,32,144,66,224,82,333,95,277,176,0,13
8600000US75453,75453,ZCTA5 75453,637,214,637,214,54,33,39,28,85,78,112,54,135,99,41,33,171,100,0,13
8600000US75454,75454,ZCTA5 75454,2371,411,2371,411,370,202,241,174,58,61,302,164,373,175,602,228,425,200,0,18
8600000US75455,75455,ZCTA5 75455,8545,250,8545,250,1400,168,919,141,412,135,1509,167,1516,200,1430,207,1359,73,0,24
8600000US75457,75457,ZCTA5 75457,1724,177,1724,177,186,66,129,84,92,65,253,106,370,123,407,112,287,62,0,18
8600000US75459,75459,ZCTA5 75459,1203,238,1203,238,214,87,123,59,27,21,251,113,107,42,240,137,241,96,0,13
8600000US75460,75460,ZCTA5 75460,5269,334,5256,332,872,184,668,123,322,108,809,147,803,152,830,172,952,135,13,19
