GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Income in the past 12 months below poverty level:,Margin of Error; Income in the past 12 months below poverty level:,Estimate; Income in the past 12 months below poverty level: - Under 6 years,Margin of Error; Income in the past 12 months below poverty level: - Under 6 years,Estimate; Income in the past 12 months below poverty level: - 6 to 11 years,Margin of Error; Income in the past 12 months below poverty level: - 6 to 11 years,Estimate; Income in the past 12 months below poverty level: - 12 to 17 years,Margin of Error; Income in the past 12 months below poverty level: - 12 to 17 years,Estimate; Income in the past 12 months below poverty level: - 18 to 59 years,Margin of Error; Income in the past 12 months below poverty level: - 18 to 59 years,Estimate; Income in the past 12 months below poverty level: - 60 to 74 years,Margin of Error; Income in the past 12 months below poverty level: - 60 to 74 years,Estimate; Income in the past 12 months below poverty level: - 75 to 84 years,Margin of Error; Income in the past 12 months below poverty level: - 75 to 84 years,Estimate; Income in the past 12 months below poverty level: - 85 years and over,Margin of Error; Income in the past 12 months below poverty level: - 85 years and over,Estimate; Income in the past 12 months at or above poverty level:,Margin of Error; Income in the past 12 months at or above poverty level:,Estimate; Income in the past 12 months at or above poverty level: - Under 6 years,Margin of Error; Income in the past 12 months at or above poverty level: - Under 6 years,Estimate; Income in the past 12 months at or above poverty level: - 6 to 11 years,Margin of Error; Income in the past 12 months at or above poverty level: - 6 to 11 years,Estimate; Income in the past 12 months at or above poverty level: - 12 to 17 years,Margin of Error; Income in the past 12 months at or above poverty level: - 12 to 17 years,Estimate; Income in the past 12 months at or above poverty level: - 18 to 59 years,Margin of Error; Income in the past 12 months at or above poverty level: - 18 to 59 years,Estimate; Income in the past 12 months at or above poverty level: - 60 to 74 years,Margin of Error; Income in the past 12 months at or above poverty level: - 60 to 74 years,Estimate; Income in the past 12 months at or above poverty level: - 75 to 84 years,Margin of Error; Income in the past 12 months at or above poverty level: - 75 to 84 years,Estimate; Income in the past 12 months at or above poverty level: - 85 years and over,Margin of Error; Income in the past 12 months at or above poverty level: - 85 years and over
8600000US73430,73430,ZCTA5 73430,1313,213,89,45,9,14,0,9,0,9,60,38,15,15,5,8,0,9,1224,215,84,49,47,26,76,31,601,143,300,76,91,34,25,20
8600000US73931,73931,ZCTA5 73931,466,93,46,42,0,9,0,9,11,17,21,21,12,18,0,9,2,3,420,91,41,25,44,23,25,15,195,47,76,26,26,13,13,12
8600000US73949,73949,ZCTA5 73949,1434,219,179,77,40,36,19,18,5,8,87,40,22,17,5,8,1,2,1255,203,103,49,60,42,56,32,696,144,235,66,94,38,11,10
8600000US75001,75001,ZCTA5 75001,14617,291,1257,313,69,76,87,77,88,73,882,202,82,57,49,50,0,21,13360,424,612,190,539,228,403,159,10285,407,1216,222,238,81,67,48
8600000US75002,75002,ZCTA5 75002,69178,1192,4746,1204,529,281,823,300,566,237,2645,675,148,91,11,19,24,37,64432,1700,4636,518,7056,598,6571,545,37825,1271,6360,564,1677,324,307,108
8600000US75006,75006,ZCTA5 75006,50375,513,7466,1132,1180,341,1324,286,919,252,3589,563,346,101,60,31,48,40,42909,1241,2926,393,3267,390,3551,417,25578,974,5558,499,1587,266,442,136
8600000US75007,75007,ZCTA5 75007,53643,1333,4207,696,386,168,507,129,474,154,2412,494,331,141,69,35,28,27,49436,1405,3006,358,3374,329,4229,366,29779,1029,7164,464,1475,260,409,131
8600000US75009,75009,ZCTA5 75009,10410,769,1042,438,53,60,73,48,176,106,515,240,26,29,115,125,84,111,9368,832,822,396,691,228,857,219,5488,673,1112,281,334,124,64,54
8600000US75010,75010,ZCTA5 75010,27656,1098,1868,743,304,242,287,211,88,79,998,395,107,85,69,55,15,22,25788,1107,1606,367,1656,335,2420,427,17293,857,2386,410,349,139,78,60
8600000US75013,75013,ZCTA5 75013,38834,1112,956,400,76,70,127,113,186,146,488,187,68,59,11,17,0,28,37878,1150,2633,428,4309,476,4759,508,21619,905,3607,518,846,246,105,64
8600000US75019,75019,ZCTA5 75019,41875,373,1719,377,262,135,143,82,264,121,936,208,69,54,15,18,30,34,40156,553,2682,360,3553,319,4264,335,24165,507,4455,409,798,157,239,83
8600000US75020,75020,ZCTA5 75020,21387,501,3103,641,277,187,229,172,216,95,1617,306,510,163,204,110,50,39,18284,710,1243,213,1222,222,1322,242,9270,524,3500,356,1147,223,580,214
8600000US75021,75021,ZCTA5 75021,8609,684,1313,298,92,62,162,87,172,87,750,189,96,56,41,34,0,19,7296,662,512,157,632,166,587,170,3632,394,1297,190,468,119,168,70
8600000US75022,75022,ZCTA5 75022,24470,595,773,359,152,125,83,67,136,86,315,149,56,51,31,34,0,25,23697,677,1640,257,2411,233,3185,303,13760,552,2316,279,336,106,49,35
8600000US75023,75023,ZCTA5 75023,49402,1093,2614,479,120,88,394,144,267,102,1247,272,394,158,116,68,76,50,46788,1085,3067,477,3177,353,3876,412,27088,735,7839,453,1298,197,443,169
8600000US75024,75024,ZCTA5 75024,42321,896,1947,416,49,38,140,74,160,82,1270,281,217,84,111,107,0,28,40374,921,2829,304,3275,346,3248,308,26696,660,3190,323,723,185,413,134
8600000US75025,75025,ZCTA5 75025,53547,1079,2440,631,237,195,203,118,226,164,1121,318,428,194,210,154,15,25,51107,1099,3133,387,4513,409,5447,526,30274,812,6202,540,1104,261,434,154
8600000US75028,75028,ZCTA5 75028,46959,619,1152,320,44,49,140,114,169,84,639,183,103,54,41,32,16,26,45807,617,3179,306,4118,430,4989,377,27346,594,4773,358,1080,187,322,119
8600000US75032,75032,ZCTA5 75032,31388,1021,1929,619,26,30,379,203,299,193,1114,433,76,51,30,28,5,7,29459,1104,1798,331,2568,345,3310,305,16744,822,3605,369,1076,233,358,150
8600000US75034,75034,ZCTA5 75034,95646,1402,4324,1000,348,179,591,341,337,149,2335,529,542,193,171,115,0,31,91322,1518,7667,598,11119,541,9160,537,51905,1111,8991,616,2049,319,431,131
8600000US75035,75035,ZCTA5 75035,65049,1079,2058,526,222,119,341,176,170,98,1083,312,138,73,87,55,17,29,62991,1138,5495,456,7541,511,7380,547,37025,802,4373,386,1043,219,134,67
8600000US75038,75038,ZCTA5 75038,29499,1113,4502,784,659,202,544,215,403,208,2733,433,128,85,15,18,20,33,24997,1258,2692,472,1955,362,1334,306,16964,953,1867,300,176,83,9,14
8600000US75039,75039,ZCTA5 75039,17996,976,875,440,25,37,150,205,18,22,626,261,42,37,11,17,3,7,17121,932,1743,287,1091,264,262,134,12891,669,983,198,151,83,0,21
8600000US75040,75040,ZCTA5 75040,61948,1413,7871,1272,1223,377,901,247,984,280,3896,622,668,189,124,58,75,63,54077,1778,4380,535,4739,508,5001,580,31148,1272,6754,518,1541,221,514,121
8600000US75041,75041,ZCTA5 75041,33179,1058,8053,1257,1402,335,1427,364,1131,350,3633,583,314,119,146,84,0,28,25126,1559,2172,403,2534,459,2231,433,14095,921,2773,328,870,162,451,114
8600000US75042,75042,ZCTA5 75042,39386,1436,9608,1421,1379,400,1756,491,1250,358,4459,685,506,206,209,112,49,53,29778,1688,2195,355,2761,493,2644,407,17618,1074,2958,385,1248,231,354,143
8600000US75043,75043,ZCTA5 75043,59617,1519,6928,1088,1080,353,1257,359,798,230,3274,625,430,142,62,40,27,26,52689,1667,3830,497,5041,603,3840,532,30110,1025,8084,584,1271,233,513,152
8600000US75044,75044,ZCTA5 75044,40647,1202,4396,905,150,114,508,256,762,299,2381,443,424,216,148,122,23,29,36251,1518,1621,354,2129,375,3183,426,21805,1135,5460,498,1592,284,461,160
8600000US75048,75048,ZCTA5 75048,24174,105,642,402,26,53,74,114,53,65,308,179,181,138,0,25,0,25,23532,432,2439,492,1586,399,1971,448,14237,647,2860,598,389,153,50,62
8600000US75050,75050,ZCTA5 75050,42360,1364,7864,985,1396,350,1284,290,1080,224,3754,488,278,78,37,28,35,28,34496,1624,3098,381,2363,377,2767,466,21717,1099,3516,450,725,140,310,89
8600000US75051,75051,ZCTA5 75051,40866,1434,8410,1242,1367,356,1249,390,1027,295,3912,600,562,188,276,118,17,19,32456,1747,3134,570,2688,513,2790,442,19377,1035,3060,342,997,199,410,143
8600000US75052,75052,ZCTA5 75052,93898,1904,7625,1294,598,263,1021,342,1209,348,4065,716,572,201,135,98,25,28,86273,2379,6324,694,7972,713,8531,935,51904,1636,9410,776,1541,347,591,200
8600000US75054,75054,ZCTA5 75054,10764,911,504,331,73,70,40,40,22,26,261,201,108,102,0,21,0,21,10260,933,1083,291,1254,324,817,267,6221,526,750,176,102,89,33,37
8600000US75056,75056,ZCTA5 75056,56978,1170,3563,1183,448,290,421,209,429,339,1975,648,201,110,48,51,41,60,53415,1497,4149,541,4708,626,4273,500,34625,1153,4766,444,721,211,173,102
8600000US75057,75057,ZCTA5 75057,14473,670,2322,561,303,122,403,170,267,139,1187,318,145,112,17,19,0,21,12151,741,895,204,1015,199,950,219,7756,525,1158,207,348,74,29,21
8600000US75058,75058,ZCTA5 75058,2509,310,177,109,11,13,0,13,10,13,119,97,12,13,0,13,25,39,2332,326,213,79,133,59,307,111,1356,238,272,73,42,24,9,10
8600000US75060,75060,ZCTA5 75060,47764,1308,7605,1057,1275,353,1400,354,737,226,3595,444,400,139,144,69,54,48,40159,1433,2979,423,3883,479,3878,432,23302,899,4662,406,1054,195,401,122
8600000US75061,75061,ZCTA5 75061,54498,1288,10529,1391,1625,366,1630,342,1515,385,5061,590,491,141,157,79,50,40,43969,1471,4553,479,3763,421,3458,452,26679,960,3988,351,1028,148,500,120
8600000US75062,75062,ZCTA5 75062,47927,1652,7274,1245,1117,367,985,325,862,274,3789,570,311,134,143,74,67,44,40653,1570,3630,448,3156,445,3309,395,24662,1035,4055,422,1439,209,402,102
8600000US75063,75063,ZCTA5 75063,38334,960,2780,596,171,95,342,178,208,108,1795,423,188,86,76,66,0,28,35554,971,3307,356,3560,401,2271,308,23617,759,2206,336,416,118,177,85
8600000US75065,75065,ZCTA5 75065,12316,483,968,369,0,21,35,38,101,106,694,297,100,62,38,43,0,21,11348,567,981,288,670,226,846,257,6838,467,1619,380,339,138,55,53
8600000US75067,75067,ZCTA5 75067,66458,1288,7088,1124,1017,340,1067,322,750,227,3793,576,317,166,136,110,8,12,59370,1562,5538,519,4720,468,3727,352,38901,1062,5240,440,927,187,317,129
8600000US75068,75068,ZCTA5 75068,55757,1200,3901,857,573,413,571,300,239,160,2304,544,152,95,48,52,14,17,51856,1372,4966,512,5997,701,5133,605,30510,1071,4308,441,724,207,218,158
8600000US75069,75069,ZCTA5 75069,36558,1275,5108,907,609,193,613,213,831,327,2346,399,386,147,274,195,49,39,31450,1507,2107,336,2747,616,2445,411,17565,1014,3842,467,2066,339,678,167
8600000US75070,75070,ZCTA5 75070,93076,1453,4012,812,397,165,448,220,346,188,2206,464,476,207,97,64,42,56,89064,1495,8327,604,9330,681,8464,599,50959,1104,9173,804,2319,336,492,152
8600000US75071,75071,ZCTA5 75071,49077,1220,2743,768,342,263,351,183,366,150,1236,339,271,126,134,116,43,68,46334,1247,4271,456,5234,460,4418,489,26694,822,4377,422,861,195,479,188
8600000US75074,75074,ZCTA5 75074,48741,1404,6608,1064,997,312,850,229,701,281,3393,616,500,162,110,82,57,68,42133,1641,3048,525,3525,436,3379,415,25812,1130,4783,453,1278,249,308,152
8600000US75075,75075,ZCTA5 75075,35741,1001,3104,637,200,122,114,75,313,153,1749,425,309,144,300,132,119,47,32637,1006,2087,362,2016,268,2437,329,17695,635,6201,408,1626,264,575,161
8600000US75076,75076,ZCTA5 75076,7244,515,923,396,129,121,110,78,92,67,524,253,33,29,35,41,0,19,6321,605,278,81,406,120,483,141,2832,388,1827,274,431,164,64,80
8600000US75077,75077,ZCTA5 75077,36109,1011,1487,536,142,173,203,168,162,92,799,200,126,71,41,37,14,22,34622,982,2132,313,2884,355,3189,246,20465,798,4431,355,1040,173,481,159
8600000US75078,75078,ZCTA5 75078,20581,718,676,335,100,87,102,75,64,44,322,197,88,66,0,25,0,25,19905,783,1985,310,2491,264,2573,263,10902,568,1716,253,162,63,76,54
8600000US75080,75080,ZCTA5 75080,49265,1221,7514,1347,589,305,530,271,552,321,5107,870,401,209,261,120,74,43,41751,1324,3594,435,2908,452,3276,440,22932,925,5738,503,2048,337,1255,194
8600000US75081,75081,ZCTA5 75081,37758,1125,3066,773,446,258,216,145,310,165,1520,436,354,132,129,75,91,69,34692,1206,3084,466,2302,377,1977,328,19895,771,5912,547,1171,208,351,104
8600000US75082,75082,ZCTA5 75082,23684,708,608,218,0,25,18,27,64,63,377,187,77,51,60,54,12,20,23076,697,1452,261,1702,267,2006,294,13379,589,3841,394,463,145,233,115
8600000US75087,75087,ZCTA5 75087,32563,1180,1584,445,211,136,98,83,152,101,890,247,211,146,0,28,22,35,30979,1213,2570,383,3002,386,2944,359,16760,861,3988,419,1272,218,443,167
8600000US75088,75088,ZCTA5 75088,25620,788,1855,768,80,73,199,140,239,187,1064,428,220,136,53,52,0,25,23765,1026,1632,300,1747,341,1964,355,13818,718,4045,425,358,126,201,114
8600000US75089,75089,ZCTA5 75089,33104,727,2061,1079,281,243,272,262,289,265,1023,465,155,121,16,27,25,40,31043,1173,2314,559,2697,535,3511,490,18518,958,3048,519,751,216,204,133
8600000US75090,75090,ZCTA5 75090,22327,1040,5619,849,666,234,1037,311,628,198,2804,473,309,115,102,60,73,62,16708,1105,1631,337,1177,222,1317,298,9208,684,2245,275,808,163,322,143
8600000US75092,75092,ZCTA5 75092,24186,1048,2372,504,206,116,315,199,115,80,1182,217,350,126,166,120,38,63,21814,1130,1255,213,1642,357,1958,400,11725,779,3871,369,1087,189,276,93
8600000US75093,75093,ZCTA5 75093,47700,975,2950,697,248,243,227,116,282,175,1475,342,320,147,238,131,160,122,44750,1000,2480,403,3335,312,4035,385,25571,795,7086,557,1696,231,547,176
8600000US75094,75094,ZCTA5 75094,23072,439,1032,721,32,50,144,145,0,25,620,538,152,98,71,68,13,21,22040,789,1962,379,2474,354,2624,401,12025,622,2334,438,512,197,109,70
8600000US75098,75098,ZCTA5 75098,54311,1149,3713,1136,588,326,378,183,504,291,1830,510,247,143,160,136,6,8,50598,1396,4483,635,5641,603,5243,632,29477,1096,4647,654,845,215,262,119
8600000US75101,75101,ZCTA5 75101,697,133,108,57,6,13,4,6,15,19,46,24,22,19,15,15,0,13,589,130,59,31,48,27,95,40,310,70,53,27,22,16,2,3
8600000US75102,75102,ZCTA5 75102,1251,382,156,101,11,17,13,18,34,35,69,50,13,14,16,25,0,13,1095,375,94,81,15,16,53,46,582,279,243,132,106,78,2,3
8600000US75103,75103,ZCTA5 75103,13627,893,1499,518,53,50,152,95,219,116,876,314,171,104,24,28,4,6,12128,825,736,204,918,221,1058,227,5800,526,2441,369,995,242,180,73
8600000US75104,75104,ZCTA5 75104,47950,363,5157,990,655,330,565,232,838,324,2649,513,314,135,109,90,27,24,42793,1103,3704,557,3895,572,4565,543,24389,797,5134,429,788,197,318,107
8600000US75105,75105,ZCTA5 75105,245,148,5,7,0,13,0,13,1,2,4,6,0,13,0,13,0,13,240,148,12,20,25,24,10,16,115,118,68,36,10,14,0,13
8600000US75109,75109,ZCTA5 75109,4076,435,439,214,41,47,32,37,30,27,267,142,43,30,11,12,15,13,3637,415,141,52,338,164,349,101,1725,227,777,146,260,106,47,29
8600000US75110,75110,ZCTA5 75110,28001,648,5497,953,996,257,837,255,497,222,2285,431,648,233,215,112,19,24,22504,1054,1566,288,1833,330,1991,299,12413,633,3436,371,881,160,384,132
8600000US75114,75114,ZCTA5 75114,5923,588,337,173,33,44,17,18,54,50,205,105,28,23,0,19,0,19,5586,619,464,185,479,130,496,120,3350,440,658,172,129,72,10,12
8600000US75115,75115,ZCTA5 75115,51470,407,6134,1194,968,524,720,258,940,310,2820,500,581,183,77,46,28,38,45336,1229,2650,600,4113,670,4067,684,24691,867,7575,622,1678,301,562,159
8600000US75116,75116,ZCTA5 75116,19743,741,3789,993,728,295,552,222,436,204,1918,539,116,63,29,25,10,15,15954,1053,1599,299,1437,254,1051,277,8428,745,2452,310,751,141,236,87
8600000US75117,75117,ZCTA5 75117,3984,323,465,150,22,24,51,54,30,26,233,102,96,62,33,30,0,13,3519,358,190,70,232,74,386,96,1738,240,633,195,218,74,122,60
8600000US75119,75119,ZCTA5 75119,27257,599,5570,943,801,215,740,235,744,266,2737,612,358,128,119,78,71,60,21687,988,1474,306,1932,308,1726,266,12038,768,3409,439,815,173,293,122
8600000US75124,75124,ZCTA5 75124,4183,679,369,133,13,10,30,27,26,26,215,94,47,31,15,15,23,24,3814,667,211,93,116,48,189,68,2237,465,629,188,310,114,122,75
8600000US75125,75125,ZCTA5 75125,6172,701,952,555,105,95,158,114,220,271,388,177,75,60,6,10,0,19,5220,661,492,129,319,126,589,204,2822,414,662,186,300,189,36,36
8600000US75126,75126,ZCTA5 75126,42260,1048,2297,721,259,162,345,202,352,156,1093,382,209,138,16,19,23,26,39963,1152,3918,371,4829,418,4351,404,22529,783,3364,346,724,156,248,133
8600000US75127,75127,ZCTA5 75127,1676,275,319,123,34,30,30,35,31,32,174,69,50,26,0,13,0,13,1357,259,74,38,118,59,123,56,661,169,246,64,111,46,24,16
8600000US75132,75132,ZCTA5 75132,1864,541,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1864,541,340,226,171,100,131,94,1066,327,139,92,0,13,17,28
8600000US75134,75134,ZCTA5 75134,21700,830,4718,1021,819,359,807,258,811,312,2067,458,182,115,6,12,26,29,16982,1238,1587,388,1425,371,1589,442,10193,686,1793,307,324,119,71,57
8600000US75135,75135,ZCTA5 75135,7113,655,751,316,56,52,138,80,116,89,293,136,112,129,32,27,4,6,6362,629,436,144,709,202,948,188,3265,396,786,195,182,115,36,33
8600000US75137,75137,ZCTA5 75137,19572,735,2404,614,306,171,296,159,278,154,1317,347,118,91,55,53,34,41,17168,894,834,265,1448,323,1468,259,9616,665,2755,330,830,182,217,107
8600000US75140,75140,ZCTA5 75140,6500,496,1339,371,292,135,180,91,46,49,589,177,177,83,29,39,26,35,5161,488,383,131,471,118,236,82,2685,346,947,161,320,82,119,64
8600000US75141,75141,ZCTA5 75141,3681,235,1057,282,184,108,180,78,181,100,429,108,70,35,13,15,0,19,2624,354,166,78,288,110,240,77,1577,249,238,80,68,36,47,38
8600000US75142,75142,ZCTA5 75142,18101,1067,3663,793,509,245,506,206,431,170,1765,340,341,122,76,80,35,28,14438,1010,784,187,1007,183,1344,254,8453,667,2089,317,600,113,161,61
8600000US75143,75143,ZCTA5 75143,13983,968,2515,622,337,214,225,124,175,89,1334,359,281,92,121,83,42,34,11468,897,688,190,723,201,746,224,5861,588,2417,274,839,171,194,103
8600000US75144,75144,ZCTA5 75144,3308,359,736,241,73,39,131,74,138,78,309,118,61,30,17,11,7,11,2572,321,187,76,129,51,156,57,1254,290,561,111,216,71,69,30
8600000US75146,75146,ZCTA5 75146,18816,989,2040,843,274,202,245,199,401,311,1007,419,96,78,10,15,7,12,16776,1284,1740,387,1297,322,1599,412,9800,755,1757,309,437,168,146,83
8600000US75147,75147,ZCTA5 75147,6669,753,816,299,62,60,43,42,137,91,457,222,52,49,54,63,11,13,5853,754,474,155,638,226,397,173,3057,471,903,265,279,102,105,71
8600000US75148,75148,ZCTA5 75148,5675,674,1781,485,101,76,396,191,259,206,704,189,254,104,44,28,23,32,3894,488,202,90,205,94,405,143,1759,270,910,159,367,86,46,26
8600000US75149,75149,ZCTA5 75149,55408,1664,11165,1761,1571,455,1882,533,1596,451,5388,851,580,186,142,73,6,9,44243,2045,3555,574,3753,570,4269,545,25410,1399,5546,556,1364,207,346,102
8600000US75150,75150,ZCTA5 75150,61749,1529,8197,1325,928,353,1082,319,867,242,4660,758,437,146,193,88,30,28,53552,1634,5072,679,4967,445,4407,531,30416,1154,5971,446,1862,236,857,174
8600000US75152,75152,ZCTA5 75152,4679,721,376,206,70,79,65,53,84,50,142,84,15,16,0,13,0,13,4303,712,368,139,355,155,500,178,2322,459,683,188,58,36,17,14
8600000US75153,75153,ZCTA5 75153,440,176,60,72,3,5,0,13,0,13,10,11,47,70,0,13,0,13,380,157,40,42,45,48,24,26,191,85,58,32,18,16,4,5
8600000US75154,75154,ZCTA5 75154,39783,1143,3574,835,285,149,433,186,493,166,1946,476,289,155,72,53,56,70,36209,1339,2550,391,3731,418,3782,428,20418,798,4561,529,933,203,234,121
8600000US75155,75155,ZCTA5 75155,2946,387,591,214,107,71,141,77,75,45,260,87,8,10,0,13,0,13,2355,361,199,86,172,64,259,98,1323,233,238,75,144,60,20,17
8600000US75156,75156,ZCTA5 75156,15637,737,2810,689,362,196,396,166,324,165,1278,305,338,108,75,44,37,38,12827,799,441,164,634,188,965,232,6343,589,3024,302,1144,234,276,92
8600000US75157,75157,ZCTA5 75157,261,86,91,75,17,20,14,19,12,13,39,34,9,11,0,13,0,13,170,57,9,9,5,9,12,9,98,37,28,17,13,9,5,7
8600000US75158,75158,ZCTA5 75158,3766,453,603,297,70,70,139,117,12,17,260,131,88,60,32,27,2,3,3163,338,121,58,153,63,297,87,1775,228,580,129,216,78,21,15
8600000US75159,75159,ZCTA5 75159,17341,726,2193,879,322,216,261,158,258,211,1101,464,210,100,16,23,25,30,15148,966,875,256,1680,423,1576,382,8758,654,1627,268,421,136,211,88
8600000US75160,75160,ZCTA5 75160,24692,951,4781,968,583,253,665,266,581,199,2191,528,594,215,119,58,48,41,19911,1291,1603,292,1508,409,1399,293,11592,770,2734,371,890,193,185,81
8600000US75161,75161,ZCTA5 75161,6577,835,683,342,55,70,72,83,30,31,335,187,166,110,15,19,10,16,5894,866,356,171,577,262,564,221,2969,516,1142,219,197,75,89,66
8600000US75163,75163,ZCTA5 75163,2440,385,408,142,42,35,35,26,22,16,200,100,66,40,21,14,22,22,2032,361,80,106,85,64,148,75,926,207,534,172,174,84,85,63
8600000US75164,75164,ZCTA5 75164,629,179,29,24,0,13,6,10,0,13,20,14,3,4,0,13,0,13,600,177,35,26,50,32,70,50,313,115,123,48,9,11,0,13
8600000US75165,75165,ZCTA5 75165,40856,1074,5619,851,1085,326,841,264,389,173,2514,460,479,158,224,93,87,87,35237,1186,2423,390,3031,435,3137,480,19812,757,4857,313,1437,225,540,185
8600000US75166,75166,ZCTA5 75166,4041,279,19,14,0,13,0,13,0,13,15,14,4,8,0,13,0,13,4022,277,386,91,464,90,471,104,2268,222,351,76,73,40,9,9
8600000US75167,75167,ZCTA5 75167,10414,1036,396,215,0,21,20,32,46,46,304,166,10,15,16,27,0,21,10018,1025,781,234,638,180,1270,274,5577,653,1447,276,259,116,46,38
8600000US75169,75169,ZCTA5 75169,12626,855,2092,480,216,100,129,81,329,164,914,262,345,135,116,71,43,42,10534,884,572,141,673,180,692,200,5562,581,2174,278,728,154,133,57
8600000US75172,75172,ZCTA5 75172,3749,132,1070,431,126,107,163,97,124,144,624,225,10,16,17,27,6,9,2679,427,271,145,310,162,109,74,1631,304,271,103,78,60,9,15
8600000US75173,75173,ZCTA5 75173,4160,572,485,244,47,43,25,39,58,62,248,131,107,80,0,13,0,13,3675,567,301,97,309,122,186,77,2074,358,668,160,111,58,26,27
8600000US75180,75180,ZCTA5 75180,24079,476,5255,1118,787,264,1107,428,544,219,2433,507,332,133,36,30,16,17,18824,1088,1960,543,1927,365,2404,369,10551,754,1491,326,380,114,111,67
8600000US75181,75181,ZCTA5 75181,27554,1472,1633,612,182,149,230,168,303,219,741,312,109,85,59,54,9,15,25921,1490,1700,434,2770,485,2777,436,15229,942,2900,371,404,151,141,105
8600000US75182,75182,ZCTA5 75182,6077,24,139,149,15,25,0,19,29,45,95,119,0,19,0,19,0,19,5938,153,306,120,665,180,712,166,3319,215,768,202,154,76,14,20
8600000US75189,75189,ZCTA5 75189,25525,1036,1812,681,268,199,305,209,197,160,882,334,123,84,37,37,0,25,23713,1224,1951,403,2403,367,2391,352,13409,869,2828,451,475,153,256,134
8600000US75201,75201,ZCTA5 75201,15136,1011,2053,448,202,101,73,38,77,105,1508,299,193,122,0,21,0,21,13083,971,263,119,42,32,68,48,11714,883,733,208,236,164,27,34
8600000US75202,75202,ZCTA5 75202,2005,319,313,218,46,68,0,13,30,46,227,143,10,17,0,13,0,13,1692,242,7,15,25,24,34,29,1523,238,103,66,0,13,0,13
8600000US75203,75203,ZCTA5 75203,16303,1016,4998,737,721,262,495,190,712,219,2316,349,673,204,75,54,6,10,11305,875,879,221,734,232,838,204,7406,565,939,212,427,156,82,59
8600000US75204,75204,ZCTA5 75204,30027,1393,5843,1060,533,255,796,310,488,201,3701,629,260,127,65,67,0,28,24184,1294,895,269,291,121,419,213,20253,1134,1964,271,300,139,62,63
8600000US75205,75205,ZCTA5 75205,21595,608,1097,246,9,16,36,24,90,50,812,185,52,40,29,24,69,74,20498,623,1270,248,2032,292,2029,262,11129,459,2908,343,757,171,373,131
8600000US75206,75206,ZCTA5 75206,38729,1458,5467,871,372,185,273,159,339,220,4087,595,262,133,115,75,19,19,33262,1295,2117,308,1156,259,700,271,25095,943,3008,351,760,213,426,131
8600000US75207,75207,ZCTA5 75207,2048,233,150,70,0,19,0,19,0,19,105,50,35,43,10,16,0,19,1898,246,91,100,0,19,11,17,1718,197,78,51,0,19,0,19
8600000US75208,75208,ZCTA5 75208,29283,1224,4947,771,621,233,642,240,711,195,2222,361,570,121,154,67,27,29,24336,1215,1816,388,1718,302,1836,366,15299,807,2840,344,649,141,178,72
8600000US75209,75209,ZCTA5 75209,13814,814,950,487,18,34,51,68,11,14,662,417,172,126,26,33,10,17,12864,754,968,195,808,248,449,137,7948,585,1926,312,606,172,159,81
8600000US75210,75210,ZCTA5 75210,8200,754,3540,674,438,191,456,158,481,241,1822,311,205,62,76,57,62,36,4660,620,495,191,379,138,253,118,2909,394,427,116,159,73,38,33
8600000US75211,75211,ZCTA5 75211,75770,2175,19107,1839,2878,534,3425,576,2561,457,8485,957,1419,309,292,125,47,30,56663,1984,4895,626,5015,491,5005,530,34429,1395,5575,511,1314,301,430,131
8600000US75212,75212,ZCTA5 75212,25838,1000,8414,915,1288,284,1294,276,1038,237,3517,442,757,177,400,134,120,59,17424,1024,1422,285,1901,367,1747,266,9969,734,1679,248,470,142,236,77
8600000US75214,75214,ZCTA5 75214,33880,1083,3197,576,370,169,239,138,159,99,1915,339,353,126,93,66,68,59,30683,977,3020,378,1775,245,1262,176,18927,770,3926,393,1013,201,760,186
8600000US75215,75215,ZCTA5 75215,15454,1027,5344,660,615,232,529,185,355,129,2871,389,747,159,175,63,52,38,10110,985,723,231,564,195,576,179,6280,708,1462,195,258,86,247,86
8600000US75216,75216,ZCTA5 75216,52490,2222,19585,1752,2501,474,2963,534,2049,434,9181,914,2077,311,576,154,238,102,32905,1973,2348,383,2840,441,2491,415,18569,1284,4387,409,1796,250,474,131
8600000US75217,75217,ZCTA5 75217,84911,2344,26496,2304,4119,681,4815,674,4014,551,11618,1091,1595,297,274,118,61,41,58415,2371,5140,677,5344,606,5534,641,34726,1446,5951,698,1289,194,431,122
8600000US75218,75218,ZCTA5 75218,22138,1001,2123,681,235,173,232,131,103,77,1140,411,316,167,68,48,29,35,20015,1143,1100,289,993,282,983,312,12047,770,3692,322,787,187,413,150
