GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
8600000US75060,75060,ZCTA5 75060,14290,886,14290,886,2122,421,1564,272,693,167,2608,416,2688,394,2416,390,2199,328,0,28
8600000US75061,75061,ZCTA5 75061,16615,970,16611,971,2977,364,2349,331,903,185,2727,314,2682,322,2284,335,2689,388,4,8
8600000US75062,75062,ZCTA5 75062,13138,957,13122,960,2263,370,1670,322,856,212,2029,363,2133,318,2068,313,2103,355,16,19
8600000US75063,75063,ZCTA5 75063,9889,562,9889,562,1642,279,1059,217,793,194,2060,302,1856,283,1559,242,920,193,0,28
8600000US75065,75065,ZCTA5 75065,2774,356,2774,356,463,178,437,164,81,64,347,151,456,157,439,190,551,201,0,21
8600000US75067,75067,ZCTA5 75067,17019,786,17019,786,3156,441,2328,324,1171,183,3096,331,2773,344,2356,288,2139,272,0,31
8600000US75068,75068,ZCTA5 75068,17570,801,17570,801,2647,314,1977,334,945,242,3443,527,3183,481,2947,470,2428,387,0,31
8600000US75069,75069,ZCTA5 75069,9376,845,9376,845,1385,298,801,216,533,167,1849,380,1523,369,1638,293,1647,245,0,28
8600000US75070,75070,ZCTA5 75070,27421,851,27421,851,4394,434,2902,308,1460,250,5187,499,4636,471,4776,426,4066,380,0,31
8600000US75071,75071,ZCTA5 75071,15116,848,15092,849,1994,331,1911,308,805,192,2804,387,2791,353,2141,292,2646,393,24,37
8600000US75074,75074,ZCTA5 75074,12560,830,12560,830,1922,387,1301,315,864,185,1943,314,2450,367,1994,338,2086,287,0,28
8600000US75075,75075,ZCTA5 75075,7172,473,7167,473,1091,194,787,209,409,119,986,174,1144,233,1080,176,1670,254,5,3
8600000US75076,75076,ZCTA5 75076,1498,206,1498,206,214,91,105,60,88,41,197,81,319,103,312,115,263,102,0,19
8600000US75077,75077,ZCTA5 75077,8730,590,8727,590,1289,236,644,173,356,121,1479,284,1608,275,1709,215,1642,230,3,5
8600000US75078,75078,ZCTA5 75078,7345,424,7345,424,881,215,759,195,450,124,1279,214,1330,207,1395,223,1251,177,0,25
8600000US75080,75080,ZCTA5 75080,11489,859,11483,857,2035,302,1355,239,827,233,1855,309,1583,312,2096,321,1732,330,6,7
8600000US75081,75081,ZCTA5 75081,8398,667,8398,667,1699,306,1237,298,617,181,1238,256,1307,244,1225,308,1075,210,0,28
8600000US75082,75082,ZCTA5 75082,5291,369,5291,369,639,171,500,144,339,118,966,203,766,179,1007,179,1074,178,0,25
8600000US75087,75087,ZCTA5 75087,8997,544,8997,544,1366,260,958,216,457,167,1512,225,1588,332,1629,287,1487,231,0,28
8600000US75088,75088,ZCTA5 75088,5933,489,5933,489,838,232,602,166,303,145,1026,270,961,246,1066,212,1137,233,0,25
8600000US75089,75089,ZCTA5 75089,9377,530,9377,530,1006,344,1123,338,466,239,1272,359,1710,368,1667,337,2133,436,0,28
8600000US75090,75090,ZCTA5 75090,6599,558,6587,558,1277,302,793,195,267,110,1301,263,991,183,915,191,1043,266,12,15
8600000US75092,75092,ZCTA5 75092,5532,500,5532,500,753,158,514,131,194,75,881,220,1098,222,1076,286,1016,249,0,25
8600000US75093,75093,ZCTA5 75093,10654,572,10649,573,1315,283,953,232,460,183,1804,272,1800,244,1821,302,2496,317,5,9
8600000US75094,75094,ZCTA5 75094,7261,471,7261,471,722,202,811,188,461,146,1343,281,1275,298,1561,295,1088,270,0,25
8600000US75098,75098,ZCTA5 75098,16899,709,16899,709,2241,377,1786,365,1044,274,2916,433,3156,417,2787,468,2969,480,0,31
8600000US75101,75101,ZCTA5 75101,240,68,240,68,25,16,23,16,17,15,30,17,26,14,61,30,58,30,0,13
8600000US75102,75102,ZCTA5 75102,220,114,220,114,65,70,26,30,14,19,14,17,14,15,40,33,47,44,0,13
8600000US75103,75103,ZCTA5 75103,3167,379,3132,383,418,160,229,110,142,83,598,187,472,151,579,163,694,177,35,45
8600000US75104,75104,ZCTA5 75104,14376,678,14376,678,1987,357,1717,345,706,191,2112,409,2381,388,2759,378,2714,402,0,28
8600000US75105,75105,ZCTA5 75105,48,45,47,45,5,9,7,11,0,13,11,12,14,22,0,13,10,16,1,2
8600000US75109,75109,ZCTA5 75109,951,223,951,223,85,41,74,46,30,22,145,86,238,99,186,54,193,68,0,13
8600000US75110,75110,ZCTA5 75110,7949,353,7818,348,1485,213,759,174,389,159,1098,271,1600,310,1172,209,1315,126,131,49
8600000US75114,75114,ZCTA5 75114,1550,241,1550,241,214,115,206,97,77,40,172,70,331,117,232,89,318,85,0,19
8600000US75115,75115,ZCTA5 75115,13870,939,13870,939,1644,434,1258,379,779,301,2530,428,2527,488,2606,456,2526,431,0,31
8600000US75116,75116,ZCTA5 75116,5860,560,5860,560,1215,262,921,246,202,86,1297,265,727,216,596,172,902,234,0,21
8600000US75117,75117,ZCTA5 75117,934,164,934,164,112,52,91,56,32,22,134,58,149,64,205,59,211,87,0,13
8600000US75119,75119,ZCTA5 75119,7417,464,7417,464,1132,298,726,184,417,157,1456,250,1216,249,1222,222,1248,254,0,25
8600000US75124,75124,ZCTA5 75124,631,155,626,154,111,68,83,56,67,38,68,40,85,41,102,37,110,41,5,8
8600000US75125,75125,ZCTA5 75125,1947,442,1947,442,283,135,243,74,98,62,176,93,327,123,456,161,364,162,0,19
8600000US75126,75126,ZCTA5 75126,14203,561,14203,561,1866,293,1737,254,656,180,2478,345,2753,321,2262,312,2451,250,0,28
8600000US75127,75127,ZCTA5 75127,453,135,453,135,64,43,45,29,18,18,72,35,96,58,60,29,98,43,0,13
8600000US75132,75132,ZCTA5 75132,642,316,642,316,183,151,73,69,84,85,91,80,80,67,82,50,49,55,0,13
8600000US75134,75134,ZCTA5 75134,7209,705,7209,705,1348,350,651,220,520,182,1398,240,892,275,1008,358,1392,317,0,25
8600000US75135,75135,ZCTA5 75135,2403,325,2403,325,222,92,248,111,22,17,369,161,478,109,557,139,507,168,0,19
8600000US75137,75137,ZCTA5 75137,4698,384,4698,384,475,170,467,174,233,157,948,258,829,228,627,145,1119,212,0,21
8600000US75140,75140,ZCTA5 75140,1654,221,1638,220,264,98,256,81,168,71,309,83,359,94,139,59,143,72,16,11
8600000US75141,75141,ZCTA5 75141,1239,157,1239,157,217,79,111,50,22,27,234,79,234,74,207,58,214,108,0,19
8600000US75142,75142,ZCTA5 75142,4658,604,4642,600,709,255,396,116,195,67,691,154,858,165,913,192,880,160,16,15
8600000US75143,75143,ZCTA5 75143,2941,442,2941,442,631,207,267,90,127,72,408,135,575,164,380,127,553,144,0,21
8600000US75144,75144,ZCTA5 75144,818,149,818,149,131,58,71,39,62,36,143,60,117,50,196,63,98,52,0,13
8600000US75146,75146,ZCTA5 75146,5627,628,5627,628,1237,272,463,215,329,158,682,236,899,271,986,300,1031,294,0,21
8600000US75147,75147,ZCTA5 75147,1770,399,1766,400,315,125,141,91,95,66,342,151,339,165,259,127,275,163,4,27
8600000US75148,75148,ZCTA5 75148,1579,429,1579,429,146,78,53,39,115,70,220,81,381,134,378,159,286,125,0,19
8600000US75149,75149,ZCTA5 75149,16780,1007,16780,1007,2588,457,1886,425,728,209,2848,409,2831,435,2901,449,2998,382,0,31
8600000US75150,75150,ZCTA5 75150,17458,959,17458,959,2883,539,2246,393,931,270,2816,403,3287,376,2922,400,2373,315,0,31
8600000US75152,75152,ZCTA5 75152,1457,366,1457,366,245,106,132,59,76,40,181,97,239,118,395,140,189,98,0,13
8600000US75153,75153,ZCTA5 75153,112,100,112,100,23,35,1,3,19,23,1,4,44,47,8,11,16,24,0,13
8600000US75154,75154,ZCTA5 75154,11557,645,11557,645,1265,245,1057,248,645,222,2159,362,2103,279,2198,326,2130,332,0,28
8600000US75155,75155,ZCTA5 75155,953,206,953,206,145,63,122,52,39,28,155,56,158,64,199,75,135,65,0,13
8600000US75156,75156,ZCTA5 75156,3205,376,3205,376,404,188,311,113,130,88,447,133,624,156,555,156,734,141,0,21
8600000US75157,75157,ZCTA5 75157,75,61,75,61,23,26,4,5,5,6,6,8,13,20,6,6,18,15,0,13
8600000US75158,75158,ZCTA5 75158,819,239,819,239,37,25,128,79,34,31,149,80,159,98,162,69,150,50,0,13
8600000US75159,75159,ZCTA5 75159,5019,604,5019,604,568,208,461,224,168,104,958,260,1030,333,1058,271,776,217,0,21
8600000US75160,75160,ZCTA5 75160,6424,520,6390,516,1352,272,645,169,207,89,1137,205,1069,233,1106,257,874,170,34,40
8600000US75161,75161,ZCTA5 75161,1654,422,1654,422,174,113,66,55,171,106,326,170,323,199,230,115,364,159,0,19
8600000US75163,75163,ZCTA5 75163,412,196,412,196,82,70,5,7,35,47,82,62,38,33,84,60,86,45,0,13
8600000US75164,75164,ZCTA5 75164,161,85,161,85,15,18,16,15,4,6,17,17,39,33,31,38,39,26,0,13
8600000US75165,75165,ZCTA5 75165,11056,617,10978,619,1814,258,1278,249,467,141,2148,280,1733,360,1744,305,1794,271,78,44
8600000US75166,75166,ZCTA5 75166,1337,149,1337,149,208,52,101,42,77,36,252,78,228,64,252,65,219,73,0,13
8600000US75167,75167,ZCTA5 75167,2832,449,2792,448,315,123,403,140,100,71,370,116,288,120,624,166,692,205,40,19
8600000US75169,75169,ZCTA5 75169,2651,327,2651,327,307,93,275,81,206,88,424,128,407,114,429,131,603,138,0,21
8600000US75172,75172,ZCTA5 75172,1103,186,1103,186,136,77,170,94,91,66,261,116,212,83,151,149,82,60,0,13
8600000US75173,75173,ZCTA5 75173,932,243,932,243,205,90,112,53,31,22,117,56,220,98,175,88,72,41,0,13
8600000US75180,75180,ZCTA5 75180,8738,742,8738,742,1605,430,818,226,333,141,1614,367,1420,297,1479,345,1469,286,0,25
8600000US75181,75181,ZCTA5 75181,7996,861,7996,861,638,216,772,257,472,184,1458,350,1576,311,1744,343,1336,245,0,25
8600000US75182,75182,ZCTA5 75182,1727,193,1727,193,145,75,138,99,38,29,318,137,347,125,235,99,506,152,0,19
8600000US75189,75189,ZCTA5 75189,7550,508,7550,508,1202,300,743,201,309,108,1338,258,1370,274,1484,249,1104,208,0,25
8600000US75201,75201,ZCTA5 75201,774,243,710,198,274,102,148,78,43,43,46,35,69,34,112,105,18,26,64,117
8600000US75202,75202,ZCTA5 75202,142,98,142,98,53,72,0,13,0,13,25,24,0,13,16,19,48,50,0,13
8600000US75203,75203,ZCTA5 75203,4427,597,4427,597,775,216,419,138,442,162,752,252,489,142,879,159,671,209,0,21
8600000US75204,75204,ZCTA5 75204,3543,611,3541,610,876,263,299,163,275,154,472,199,712,239,618,213,289,139,2,5
8600000US75205,75205,ZCTA5 75205,5527,393,5476,396,555,130,523,128,211,76,1025,174,1043,177,1159,175,960,167,51,38
8600000US75206,75206,ZCTA5 75206,4990,674,4990,674,1489,254,793,194,207,97,652,165,810,268,539,218,500,211,0,28
8600000US75207,75207,ZCTA5 75207,163,107,102,101,29,46,0,19,62,68,0,19,0,19,11,17,0,19,61,44
8600000US75208,75208,ZCTA5 75208,7509,767,7479,767,1356,346,693,178,497,129,1329,249,1057,181,1405,303,1142,207,30,39
8600000US75209,75209,ZCTA5 75209,2305,339,2305,339,469,118,297,104,220,107,445,195,414,186,279,115,181,65,0,21
8600000US75210,75210,ZCTA5 75210,2545,518,2545,518,515,177,237,99,194,91,481,135,384,133,402,144,332,152,0,19
8600000US75211,75211,ZCTA5 75211,23907,1260,23901,1259,3745,553,2871,467,1208,277,4583,468,3887,451,4024,424,3583,426,6,9
8600000US75212,75212,ZCTA5 75212,8972,637,8739,619,1220,225,1131,242,359,115,1727,313,1517,237,1320,208,1465,250,233,104
8600000US75214,75214,ZCTA5 75214,6918,525,6918,525,1731,273,1259,229,441,137,1119,218,928,165,714,160,726,160,0,28
8600000US75215,75215,ZCTA5 75215,3400,499,3378,495,747,208,375,152,216,106,485,120,608,202,491,146,456,148,22,19
8600000US75216,75216,ZCTA5 75216,15417,1161,15417,1161,2245,365,1743,307,936,233,2705,413,3216,421,2451,445,2121,322,0,31
8600000US75217,75217,ZCTA5 75217,29304,1592,29304,1592,4349,593,3497,427,1459,312,5115,575,5201,483,4945,702,4738,579,0,31
8600000US75218,75218,ZCTA5 75218,3667,462,3661,462,732,224,262,110,341,126,582,179,658,210,707,268,379,158,6,13
8600000US75219,75219,ZCTA5 75219,1823,469,1804,469,391,181,198,107,72,63,215,106,464,137,217,131,247,144,19,8
8600000US75220,75220,ZCTA5 75220,12285,847,12285,847,2229,346,1206,234,662,172,1976,321,2202,285,1920,311,2090,323,0,28
8600000US75223,75223,ZCTA5 75223,4138,527,4138,527,495,142,487,155,317,102,849,189,708,200,698,187,584,158,0,21
8600000US75224,75224,ZCTA5 75224,11798,954,11791,953,2121,370,1412,288,653,193,2103,348,1698,295,1987,320,1817,304,7,14
8600000US75225,75225,ZCTA5 75225,5595,459,5595,459,704,215,599,148,242,73,1173,253,1090,200,804,152,983,198,0,25
8600000US75226,75226,ZCTA5 75226,608,196,599,194,13,16,99,62,26,35,141,95,135,103,92,76,93,64,9,18
8600000US75227,75227,ZCTA5 75227,20025,1441,19995,1440,3115,526,2648,445,1167,283,3888,567,3566,515,2938,524,2673,408,30,15
8600000US75228,75228,ZCTA5 75228,21617,1303,21607,1304,3864,518,3224,545,1269,293,3685,442,3288,467,3299,450,2978,406,10,19
8600000US75229,75229,ZCTA5 75229,7928,543,7928,543,1432,261,924,177,352,98,1335,210,1319,213,1375,160,1191,225,0,28
8600000US75230,75230,ZCTA5 75230,4800,423,4800,423,803,236,468,176,298,139,851,225,703,147,854,161,823,142,0,25
8600000US75231,75231,ZCTA5 75231,10856,996,10843,995,2615,373,1456,308,425,146,1828,315,1668,319,1311,257,1540,307,13,25
8600000US75232,75232,ZCTA5 75232,7975,1046,7975,1046,1028,304,908,229,488,177,1402,288,1842,407,1228,232,1079,282,0,28
8600000US75233,75233,ZCTA5 75233,5043,708,5043,708,839,263,938,278,217,109,936,279,888,232,611,192,614,190,0,21
8600000US75234,75234,ZCTA5 75234,7446,429,7446,429,1248,235,788,205,371,115,1291,196,1047,217,1204,226,1497,265,0,28
8600000US75235,75235,ZCTA5 75235,3586,783,3530,775,508,215,345,197,141,128,758,289,699,225,569,181,510,258,56,99
8600000US75236,75236,ZCTA5 75236,6199,842,6199,842,1084,300,971,324,342,160,1118,363,1020,240,816,228,848,228,0,21
8600000US75237,75237,ZCTA5 75237,6665,861,6665,861,1233,317,918,277,437,171,1557,302,788,231,1040,327,692,224,0,25
8600000US75238,75238,ZCTA5 75238,9890,620,9890,620,2050,272,1606,296,717,209,1669,234,1563,285,983,177,1302,252,0,28
8600000US75240,75240,ZCTA5 75240,8077,723,8077,723,1459,300,1037,293,464,148,1314,284,1382,280,1314,257,1107,203,0,25
8600000US75241,75241,ZCTA5 75241,8078,1201,7878,1199,755,278,801,250,255,121,1234,316,1292,365,1927,467,1614,415,200,116
8600000US75243,75243,ZCTA5 75243,17203,1164,17197,1164,4146,519,2403,432,1073,286,3388,419,2580,430,1632,290,1975,345,6,5
8600000US75244,75244,ZCTA5 75244,2757,391,2757,391,499,144,229,91,172,98,461,140,482,133,468,166,446,122,0,21
8600000US75246,75246,ZCTA5 75246,394,237,382,232,48,48,73,53,0,13,80,75,78,67,37,40,66,64,12,28
8600000US75247,75247,ZCTA5 75247,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75248,75248,ZCTA5 75248,6665,546,6665,546,977,228,1050,241,481,158,1070,196,1051,277,761,196,1275,285,0,28
8600000US75249,75249,ZCTA5 75249,4933,492,4933,492,627,234,257,118,325,168,1120,306,1059,271,818,237,727,216,0,21
8600000US75251,75251,ZCTA5 75251,237,126,237,126,51,67,0,13,0,13,0,13,57,52,50,49,79,97,0,13
8600000US75252,75252,ZCTA5 75252,4379,393,4379,393,794,176,588,162,269,106,734,154,665,129,744,164,585,155,0,25
8600000US75253,75253,ZCTA5 75253,8223,934,8223,934,1395,361,1115,358,403,188,1568,393,1321,323,1214,307,1207,321,0,25
8600000US75254,75254,ZCTA5 75254,7177,804,7177,804,1922,417,1011,272,766,234,1128,273,964,259,720,216,666,211,0,25
8600000US75270,75270,ZCTA5 75270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75287,75287,ZCTA5 75287,10724,702,10724,702,2776,376,1746,296,499,159,1654,276,1367,326,1331,301,1351,271,0,31
8600000US75390,75390,ZCTA5 75390,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75401,75401,ZCTA5 75401,5221,457,5209,458,1164,203,698,198,189,108,1094,247,623,185,937,172,504,136,12,10
8600000US75402,75402,ZCTA5 75402,3953,501,3953,501,580,150,243,100,288,112,733,180,820,205,694,180,595,194,0,21
8600000US75407,75407,ZCTA5 75407,4964,721,4964,721,616,184,444,182,222,137,891,261,850,268,860,207,1081,239,0,21
8600000US75409,75409,ZCTA5 75409,4468,482,4468,482,726,372,839,347,241,185,730,321,582,216,810,478,540,230,0,21
8600000US75410,75410,ZCTA5 75410,1052,239,1052,239,90,63,98,66,67,41,179,111,198,100,303,172,117,78,0,19
8600000US75411,75411,ZCTA5 75411,164,115,164,115,37,34,19,19,12,14,30,26,24,26,37,49,5,8,0,13
8600000US75412,75412,ZCTA5 75412,95,66,95,66,0,13,7,11,22,24,0,13,17,19,36,33,13,21,0,13
8600000US75413,75413,ZCTA5 75413,53,29,53,29,16,11,6,11,4,6,6,7,6,8,9,9,6,10,0,13
8600000US75414,75414,ZCTA5 75414,728,163,728,163,81,43,91,54,64,35,57,28,168,63,156,65,111,44,0,13
8600000US75415,75415,ZCTA5 75415,15,24,15,24,0,13,0,13,0,13,9,15,0,13,0,13,6,11,0,13
8600000US75416,75416,ZCTA5 75416,705,231,705,231,178,80,79,61,18,16,89,60,76,38,95,54,170,124,0,13
8600000US75417,75417,ZCTA5 75417,621,138,621,138,108,53,71,46,42,30,81,36,144,62,96,51,79,34,0,13
8600000US75418,75418,ZCTA5 75418,2551,209,2550,209,421,102,259,91,268,98,250,88,365,117,582,140,405,83,1,2
8600000US75420,75420,ZCTA5 75420,121,60,121,60,5,9,7,8,4,7,7,7,36,29,28,25,34,30,0,13
8600000US75421,75421,ZCTA5 75421,244,164,244,164,25,31,23,21,2,4,65,56,48,55,61,46,20,22,0,13
8600000US75422,75422,ZCTA5 75422,664,212,664,212,80,61,79,64,17,23,94,47,95,57,177,102,122,53,0,13
8600000US75423,75423,ZCTA5 75423,547,162,547,162,54,34,44,32,47,37,75,48,55,31,91,48,181,74,0,13
8600000US75424,75424,ZCTA5 75424,1007,333,1007,333,80,45,169,97,54,41,299,150,183,71,131,59,91,46,0,13
8600000US75426,75426,ZCTA5 75426,813,178,813,178,0,13,57,54,66,80,96,80,117,98,157,90,320,172,0,13
8600000US75428,75428,ZCTA5 75428,1642,308,1642,308,290,106,235,108,26,25,246,165,201,95,324,136,320,121,0,21
8600000US75431,75431,ZCTA5 75431,539,209,539,209,69,58,65,54,36,33,84,43,122,60,120,48,43,25,0,13
8600000US75432,75432,ZCTA5 75432,850,82,850,82,171,36,107,41,14,17,124,59,175,55,105,39,154,47,0,13
8600000US75433,75433,ZCTA5 75433,553,125,553,125,92,43,64,35,14,15,126,45,85,40,64,33,108,43,0,13
8600000US75435,75435,ZCTA5 75435,314,114,314,114,24,17,37,32,10,9,30,22,84,91,60,38,69,62,0,13
8600000US75436,75436,ZCTA5 75436,489,144,489,144,120,57,63,35,39,24,113,48,15,14,62,44,77,47,0,13
8600000US75437,75437,ZCTA5 75437,303,98,303,98,90,44,7,10,3,6,39,23,37,24,67,32,60,30,0,13
8600000US75438,75438,ZCTA5 75438,239,70,239,70,45,35,18,14,7,8,14,10,59,27,47,29,49,31,0,13
8600000US75439,75439,ZCTA5 75439,240,76,240,76,16,15,20,17,5,6,53,31,43,24,33,20,70,39,0,13
8600000US75440,75440,ZCTA5 75440,1333,211,1332,210,122,57,186,79,139,90,235,92,286,118,127,91,237,49,1,2
8600000US75441,75441,ZCTA5 75441,25,38,25,38,0,13,0,13,0,13,25,38,0,13,0,13,0,13,0,13
8600000US75442,75442,ZCTA5 75442,2283,443,2283,443,443,179,246,130,19,29,342,133,475,149,400,160,358,153,0,19
8600000US75446,75446,ZCTA5 75446,900,192,900,192,153,87,50,39,46,29,95,50,112,40,266,69,178,73,0,13
8600000US75447,75447,ZCTA5 75447,217,106,217,106,17,16,18,28,24,30,14,17,33,34,34,36,77,46,0,13
8600000US75448,75448,ZCTA5 75448,149,87,149,87,17,19,6,10,0,13,42,43,9,15,46,36,29,31,0,13
8600000US75449,75449,ZCTA5 75449,446,121,446,121,83,39,27,25,65,43,76,30,79,31,26,19,90,48,0,13
8600000US75450,75450,ZCTA5 75450,68,68,68,68,10,14,0,13,0,13,38,48,12,20,0,13,8,13,0,13
8600000US75451,75451,ZCTA5 75451,151,112,151,112,20,27,9,16,8,19,8,14,73,60,9,19,24,28,0,13
8600000US75452,75452,ZCTA5 75452,1250,184,1250,184,57,28,181,74,49,43,140,62,250,90,366,107,207,68,0,13
8600000US75453,75453,ZCTA5 75453,615,216,615,216,30,25,78,49,37,36,84,37,133,99,56,30,197,105,0,13
8600000US75454,75454,ZCTA5 75454,2693,400,2693,400,348,164,251,125,137,105,378,130,360,158,607,224,612,238,0,19
8600000US75455,75455,ZCTA5 75455,8429,251,8429,251,1334,127,824,137,425,141,1518,209,1622,227,1289,186,1417,92,0,25
8600000US75457,75457,ZCTA5 75457,1569,214,1569,214,219,107,95,73,49,53,263,93,190,122,354,110,399,92,0,19
8600000US75459,75459,ZCTA5 75459,1241,222,1241,222,203,94,111,55,11,14,331,111,89,49,207,96,289,131,0,19
8600000US75460,75460,ZCTA5 75460,5150,379,5134,374,843,167,685,129,280,118,755,150,865,167,779,174,927,171,16,26
