GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16
8600000US75025,75025,ZCTA5 75025,132518,4575,140881,7767,152517,9317,131171,8876,66067,6089,106899,39736,121250,54841,-,**,63255,6004,55495,6107,75333,27687
8600000US75028,75028,ZCTA5 75028,122980,4851,133627,2500,134857,5088,131796,4981,70250,7766,103250,26433,91250,28862,109750,61869,63829,4620,63038,4472,75357,16981
8600000US75032,75032,ZCTA5 75032,113178,7127,124365,6931,132695,7885,113198,11286,68100,20364,101531,9831,135833,123231,101269,9374,52138,14444,32991,23885,81027,47637
8600000US75034,75034,ZCTA5 75034,135468,4042,148443,4723,155577,2841,132273,6326,65034,7720,98095,24904,103527,14743,70694,39272,57996,12021,52330,11615,72969,34713
8600000US75035,75035,ZCTA5 75035,133007,3826,141668,3729,150298,5853,123845,10871,65795,8973,59375,17529,48924,20714,77105,38561,69245,8451,68854,9336,70694,23514
8600000US75038,75038,ZCTA5 75038,56170,7848,71934,3882,70559,5104,74890,8027,36518,4106,42969,13366,36087,13938,56250,28952,35390,6843,31705,12296,70521,16355
8600000US75039,75039,ZCTA5 75039,106626,9214,113730,7748,112513,15960,117393,16624,41806,20512,108813,88795,108625,70331,-,**,38790,12626,42444,9723,28056,9363
8600000US75040,75040,ZCTA5 75040,63727,2581,69675,4743,62927,5848,79956,7361,47063,5277,57108,12096,48942,5642,67289,6870,41226,4660,33143,2850,59413,6113
8600000US75041,75041,ZCTA5 75041,45648,5204,50361,4052,41404,4891,64813,12905,35072,4348,37456,10520,31402,8485,58750,6673,30411,5363,18516,4711,63056,15310
8600000US75042,75042,ZCTA5 75042,43389,3630,54304,5137,50197,5695,60000,9550,29444,3068,32355,3482,28781,3478,46103,10220,24985,6227,20202,2446,45030,12361
8600000US75043,75043,ZCTA5 75043,65837,4494,79527,4082,72922,8726,84167,4081,38816,4215,42837,13172,26310,9227,66823,30561,38194,3231,26696,4046,54127,8028
8600000US75044,75044,ZCTA5 75044,69502,4759,77601,4176,75852,4827,79075,6305,42808,6414,44944,16057,51905,35013,44056,13318,41815,7449,36312,10114,57174,22669
8600000US75048,75048,ZCTA5 75048,102143,7730,106946,7398,106676,10053,107339,16155,63322,14452,94572,27094,-,**,102375,34766,62593,18820,46857,8478,76154,44334
8600000US75050,75050,ZCTA5 75050,53586,3400,63294,6447,54554,8177,72321,6178,39265,9467,53466,6757,49321,15247,66000,7641,33824,2183,25242,4990,53100,7089
8600000US75051,75051,ZCTA5 75051,47180,4406,55501,3308,53638,4348,56938,6190,34443,1980,53275,10096,58379,10041,51042,24745,32657,2661,26821,3963,35637,6014
8600000US75052,75052,ZCTA5 75052,80160,3894,92996,3555,90116,7546,94205,3547,51831,5955,63658,6061,55457,22987,66977,8890,47242,3583,41311,2412,62263,10407
8600000US75054,75054,ZCTA5 75054,121360,9474,124350,18060,145731,25642,120216,12611,81763,19144,175143,106464,-,**,176025,4515,80064,17797,75893,22106,95598,44334
8600000US75056,75056,ZCTA5 75056,99024,4918,111197,8003,119497,11491,104763,6645,59738,13183,69804,14868,35625,31227,93500,24796,55024,14042,41563,17816,70833,23512
8600000US75057,75057,ZCTA5 75057,51223,4179,63027,5192,49878,5516,76118,8903,34688,4138,45556,33642,-,**,72574,14492,33675,5038,32207,5728,39792,12018
8600000US75058,75058,ZCTA5 75058,97000,13656,104511,12931,106667,35102,103938,14530,53080,2902,53036,15349,53088,51277,52955,16527,55114,30664,55114,30664,-,**
8600000US75060,75060,ZCTA5 75060,54608,2365,64076,3431,55423,3712,77439,5323,36840,3646,42211,8657,36919,5662,49797,6837,27635,10466,15192,4007,50144,5192
8600000US75061,75061,ZCTA5 75061,44994,2255,54900,4642,44680,2668,72649,5530,34306,3738,42743,5543,31515,8363,50129,4507,29750,3851,24671,3593,44965,6779
8600000US75062,75062,ZCTA5 75062,51217,2020,61262,3418,52353,6518,71351,5585,40392,4069,47076,6079,36031,2656,52319,11218,35810,4456,27500,4018,45707,8498
8600000US75063,75063,ZCTA5 75063,107369,6279,121450,6429,128563,7993,113830,9685,54924,8686,72596,12365,78484,16792,64427,12776,48409,8777,42171,12952,76161,32907
8600000US75065,75065,ZCTA5 75065,81442,13156,98393,12376,102642,10982,89679,23389,63274,27183,63631,61182,-,**,78148,33108,57313,37580,53942,14501,76217,13080
8600000US75067,75067,ZCTA5 75067,70241,2315,80965,3133,76619,7270,87091,8272,46439,4237,53471,4290,47311,10656,60521,12511,43037,3450,37143,9457,60533,11255
8600000US75068,75068,ZCTA5 75068,98311,3500,110864,5317,108772,7306,113099,7641,53008,5505,53948,2817,53700,2108,78000,52638,52241,8808,51875,10847,52863,12466
8600000US75069,75069,ZCTA5 75069,66612,3645,79680,5763,82381,9991,77721,8187,37117,8095,43958,13593,32083,21461,57292,35508,36224,9533,21622,10635,50968,11510
8600000US75070,75070,ZCTA5 75070,111685,3447,122299,3080,124678,5389,117444,7851,67688,8983,100122,14334,92370,13164,107091,21263,58541,6757,59041,6686,56250,18519
8600000US75071,75071,ZCTA5 75071,104862,5040,114671,4720,117751,4150,104310,8408,57009,8519,60417,32899,60729,37140,60167,47609,56566,6290,55417,7702,66042,18223
8600000US75074,75074,ZCTA5 75074,74097,4995,89331,4826,85018,7775,92191,7043,42991,6022,36142,5488,30185,10617,54345,26377,44668,4631,40785,7026,60406,12575
8600000US75075,75075,ZCTA5 75075,92991,5688,109066,3705,108812,7080,109440,6284,52489,10998,73613,5727,60250,37520,74604,29786,47727,7969,41804,6170,66310,14606
8600000US75076,75076,ZCTA5 75076,74049,10037,75474,15755,86250,12995,74198,13159,-,**,-,**,-,**,-,**,-,**,-,**,97117,19725
8600000US75077,75077,ZCTA5 75077,120384,7165,132552,4794,142747,6890,124852,6794,55898,11339,53705,11955,53348,10122,60303,23784,57031,15040,38472,18393,72583,21325
8600000US75078,75078,ZCTA5 75078,145285,10121,155040,11606,160851,9929,133322,14470,56563,23302,88523,48979,84375,83394,88864,64267,49743,18492,55078,24003,49600,42132
8600000US75080,75080,ZCTA5 75080,92349,7471,103608,4583,102740,7828,104150,6002,64866,8612,91250,35579,-,**,102500,37816,60587,11049,48098,15383,73750,16997
8600000US75081,75081,ZCTA5 75081,79209,6950,90505,4391,90497,8035,90515,6260,48958,7214,39384,20261,50391,47528,39120,17077,50119,5412,45125,13668,52619,7038
8600000US75082,75082,ZCTA5 75082,133325,8038,139142,5661,144397,11385,136031,15414,78558,13654,109861,35316,79519,79508,114000,37693,73220,16428,80227,27990,64949,19305
8600000US75087,75087,ZCTA5 75087,111816,5246,119960,5116,128486,10078,108384,12941,54652,9548,75240,13028,75096,15396,90163,43933,48214,10446,44671,13116,60673,11310
8600000US75088,75088,ZCTA5 75088,95965,7740,105313,6920,93139,19812,111429,10460,66397,12509,63788,24354,53654,16683,81875,27443,68259,15865,57703,7758,93472,38421
8600000US75089,75089,ZCTA5 75089,100643,4622,109219,8046,111333,11035,107222,10588,53922,14485,66111,23087,66250,56089,66066,26723,52306,12652,49895,5859,79625,38720
8600000US75090,75090,ZCTA5 75090,41547,4292,55961,6653,45686,8894,59953,16928,29167,5757,36000,14168,31263,3840,78500,58833,24031,7811,18690,5191,31859,7339
8600000US75092,75092,ZCTA5 75092,77432,6144,82620,3082,83175,4181,81975,5754,47722,11062,55637,13881,41016,16403,57444,54273,44583,11959,48500,21292,44107,13316
8600000US75093,75093,ZCTA5 75093,127035,10728,146670,7442,156978,7403,134568,13851,73015,7154,79461,36396,79179,34030,120938,116336,65509,15876,61389,15702,72671,31521
8600000US75094,75094,ZCTA5 75094,132842,11658,138175,12450,141000,21159,131071,18806,58603,18063,57904,4467,-,**,58051,14213,72273,56545,95625,24851,-,**
8600000US75098,75098,ZCTA5 75098,93875,6225,106836,6995,107041,10374,105288,10215,58474,8718,93141,13436,96667,26624,81776,17589,48406,6046,47948,4217,51447,30906
8600000US75101,75101,ZCTA5 75101,50139,10333,50972,12645,73393,39658,34000,28705,45625,17728,55938,34369,-,**,55938,34369,35938,14517,45313,20806,21667,7461
8600000US75102,75102,ZCTA5 75102,49145,12928,50213,15190,42052,31375,51402,16446,33000,32271,115461,112240,-,**,115592,98210,-,**,-,**,19583,15080
8600000US75103,75103,ZCTA5 75103,64441,8155,75000,8605,91750,9013,57981,10300,37287,11653,31655,12409,30045,18290,40517,19615,45187,16541,36111,32453,45739,18162
8600000US75104,75104,ZCTA5 75104,78084,4131,93743,5294,89801,7911,97319,9592,49429,4325,52196,9583,50268,44818,59308,20931,47845,6174,41404,3911,64146,6344
8600000US75105,75105,ZCTA5 75105,48750,11263,46250,11170,-,**,50833,8620,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75109,75109,ZCTA5 75109,80000,7952,89861,9332,84904,18404,90478,8018,47684,15777,48621,7433,49283,27135,"2,500-",***,34583,8505,37697,10733,-,**
8600000US75110,75110,ZCTA5 75110,48758,5347,65463,5015,65735,6953,64743,8742,27952,4216,45680,17144,34185,12730,53906,14149,23892,6007,17567,5043,34213,5086
8600000US75114,75114,ZCTA5 75114,70781,9711,87368,18073,89063,16269,78056,29435,52266,16914,51641,18794,-,**,52461,23871,56429,25403,56389,33948,56500,32313
8600000US75115,75115,ZCTA5 75115,76488,2245,89014,5920,80153,9756,92318,6748,47810,7159,57361,13345,63348,61214,43750,23338,44802,8647,35166,3510,65824,12782
8600000US75116,75116,ZCTA5 75116,49570,5549,67942,5011,55139,15253,73807,7627,30473,7106,33889,11918,27250,20132,41649,23967,26370,10323,22705,6504,48750,33921
8600000US75117,75117,ZCTA5 75117,57500,13007,66574,9536,91250,22337,50948,17605,28393,4503,32279,30164,45809,12343,31471,651,25469,8266,16397,9509,27262,6121
8600000US75119,75119,ZCTA5 75119,62333,4695,73339,6375,61385,13171,81612,9968,27228,9654,-,**,-,**,70823,45029,25611,6900,18056,12764,27089,10127
8600000US75124,75124,ZCTA5 75124,65982,13448,76250,13430,97500,20084,70699,9188,39364,4500,45313,20257,58875,9019,37813,36795,39227,5241,-,**,42656,6412
8600000US75125,75125,ZCTA5 75125,60541,5086,63429,6281,66190,5892,58631,16442,29875,20625,72708,43071,-,**,74375,45347,-,**,"2,500-",***,50809,12361
8600000US75126,75126,ZCTA5 75126,97638,5156,108587,5207,107212,9502,108876,4628,52057,6175,69219,40123,45781,40369,88837,44690,50472,3513,51607,6183,49103,3886
8600000US75127,75127,ZCTA5 75127,55556,8251,57879,6555,59297,14324,55694,8483,-,**,65278,23502,65278,23502,-,**,25000,24103,-,**,-,**
8600000US75132,75132,ZCTA5 75132,62060,15969,62282,20437,62297,22807,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75134,75134,ZCTA5 75134,55261,7417,71968,6372,75599,11155,70684,6979,36500,9485,28816,16858,-,**,45455,32214,38719,7528,32520,6413,54023,13649
8600000US75135,75135,ZCTA5 75135,82860,5201,88938,8591,107232,18794,74476,11924,26563,13938,-,**,-,**,-,**,23447,9042,19167,17643,-,**
8600000US75137,75137,ZCTA5 75137,67068,5991,87662,5567,80833,34032,88287,4285,44057,6297,58261,14070,67656,57827,58234,17650,42464,5411,40549,8380,48596,5889
8600000US75140,75140,ZCTA5 75140,51338,4679,60260,6593,60150,9635,60380,11686,20625,11096,33077,14712,-,**,30714,19721,15185,13947,6577,4151,16750,16561
8600000US75141,75141,ZCTA5 75141,41087,8396,56406,10200,47652,4425,75096,32566,28466,3331,29871,3740,30083,25507,-,**,26307,10984,16688,14058,46000,24138
8600000US75142,75142,ZCTA5 75142,60089,4283,75151,7579,69356,14160,78659,7181,36152,4871,55200,12834,55288,30665,55104,11118,27933,8601,24219,9841,32891,14798
8600000US75143,75143,ZCTA5 75143,52069,9321,66571,3762,69239,19741,65667,5888,31789,6464,40508,7960,40742,12469,39318,28761,29125,10609,14537,8412,36613,6285
8600000US75144,75144,ZCTA5 75144,56039,3933,70781,12418,65417,30759,73889,11676,38889,26042,56310,3822,79688,28777,55688,23645,15139,9523,12989,7215,41250,5883
8600000US75146,75146,ZCTA5 75146,61737,8583,75483,3712,75276,9806,75837,5082,41609,6820,22028,4768,20389,6490,-,**,43892,6242,40833,5898,70208,35197
8600000US75147,75147,ZCTA5 75147,59022,7262,67022,10765,75099,5502,57333,11831,40099,10162,-,**,-,**,45625,36776,33036,20177,33958,27693,-,**
8600000US75148,75148,ZCTA5 75148,39276,5639,50208,5249,49484,6361,51250,6530,25303,13232,-,**,-,**,43500,23291,25417,12926,19653,14691,33500,17427
8600000US75149,75149,ZCTA5 75149,49378,2394,62659,4971,54985,5515,69884,4582,32022,4161,37424,9004,30699,11840,60683,24762,30159,6371,21654,10219,38564,3732
8600000US75150,75150,ZCTA5 75150,57390,4885,71927,3751,63017,2386,80848,4214,38417,2905,38417,4160,31250,4296,56250,23251,38418,3562,32312,6847,57000,13253
8600000US75152,75152,ZCTA5 75152,56743,10183,70185,11489,71950,12171,65739,21348,37292,12718,36094,12538,35156,24723,-,**,38594,15823,32946,19541,70833,56471
8600000US75153,75153,ZCTA5 75153,36900,16320,37100,18008,-,**,41250,19768,-,**,-,**,-,**,-,**,"2,500-",***,-,**,-,**
8600000US75154,75154,ZCTA5 75154,79681,3455,89297,5106,85493,5962,92976,6056,53419,5342,58667,9345,55407,20731,78839,24647,51629,5485,51424,9651,52308,9639
8600000US75155,75155,ZCTA5 75155,51063,8471,58015,5587,50833,19054,58407,2138,31848,8291,-,**,25000,4529,65368,52239,32188,11269,-,**,45417,18061
8600000US75156,75156,ZCTA5 75156,54505,6275,61579,4452,76105,7962,58200,3415,32139,4050,32356,7082,31082,5696,52454,12783,31774,8655,18591,6811,39485,13918
8600000US75157,75157,ZCTA5 75157,58750,52699,76563,18248,89375,22796,66667,50968,-,**,-,**,18125,13559,-,**,34375,21746,-,**,35313,33049
8600000US75158,75158,ZCTA5 75158,69063,7943,74539,8736,104063,20630,65250,6922,24861,19366,72500,9952,-,**,72500,9997,22639,12595,15341,8720,50625,23838
8600000US75159,75159,ZCTA5 75159,53468,10390,71107,12582,59824,16402,75658,12525,38059,9260,45963,6523,32355,27343,-,**,33007,5902,30522,5491,40208,17523
8600000US75160,75160,ZCTA5 75160,55726,7771,70539,6246,62525,9805,74573,5886,35905,4504,58333,23652,58571,48987,58182,25658,30455,7842,25122,7536,40553,5511
8600000US75161,75161,ZCTA5 75161,54792,12748,76161,19954,77760,63798,76049,19900,46373,3900,53523,47902,-,**,-,**,46056,2942,-,**,46759,7364
8600000US75163,75163,ZCTA5 75163,50000,10756,58975,4605,52438,38243,59628,6179,34653,12880,-,**,-,**,-,**,35625,13479,40451,18667,33264,13344
8600000US75164,75164,ZCTA5 75164,57000,30466,74875,21984,75500,8607,-,**,39063,32465,38438,26373,-,**,-,**,-,**,-,**,-,**
8600000US75165,75165,ZCTA5 75165,71202,3454,82560,3805,81342,6278,83293,5549,37565,5182,45699,7664,41354,22588,51250,11707,35399,5833,28799,4108,48873,10316
8600000US75166,75166,ZCTA5 75166,100917,8934,106118,10836,99167,12281,119471,13995,53021,14754,-,**,-,**,-,**,48750,10237,51250,10098,-,**
8600000US75167,75167,ZCTA5 75167,87950,8185,93849,8093,95987,14681,90978,12109,52978,18127,-,**,-,**,-,**,52941,13265,63083,58652,50952,6876
8600000US75169,75169,ZCTA5 75169,58544,5501,66458,15474,91336,16561,61118,7334,37552,13718,71375,40939,77888,61641,70250,48284,23125,6288,19770,3384,33813,11226
8600000US75172,75172,ZCTA5 75172,37610,6433,40000,4540,36458,4248,43846,35310,27467,24316,26645,15877,26086,16398,-,**,-,**,13636,9123,51597,8605
8600000US75173,75173,ZCTA5 75173,76009,7262,78355,11102,78929,22613,78021,10856,34722,28430,65781,42911,66250,11449,-,**,-,**,-,**,-,**
8600000US75180,75180,ZCTA5 75180,45133,5080,55864,5530,51982,10147,56578,5672,32154,2551,34665,5299,28385,5733,50843,7467,31587,2142,30897,1846,39813,20960
8600000US75181,75181,ZCTA5 75181,81863,5335,98455,6694,101047,12768,97128,7004,51654,5352,51596,10198,-,**,65139,35152,51709,9126,48000,6559,68906,18292
8600000US75182,75182,ZCTA5 75182,135707,14790,144056,13725,143367,14971,147950,20192,86328,30500,86198,26562,-,**,-,**,103194,99063,-,**,114271,100731
8600000US75189,75189,ZCTA5 75189,86949,6398,91078,6161,95313,8641,86225,7741,47147,8377,65227,30310,83068,38350,54129,11349,44044,13209,43640,25436,-,**
8600000US75201,75201,ZCTA5 75201,123801,19878,140127,8513,139803,62385,140181,12828,60663,49493,62313,18006,"2,500-",***,-,**,-,**,"2,500-",***,172857,153027
8600000US75202,75202,ZCTA5 75202,103281,51872,134167,79636,-,**,168807,14503,68125,47830,-,**,-,**,-,**,52083,39645,-,**,88750,52575
8600000US75203,75203,ZCTA5 75203,34025,4136,50045,8287,45326,7478,65037,24543,24836,2964,27180,7894,21380,2244,34679,10065,23478,4206,22406,3699,30625,8086
8600000US75204,75204,ZCTA5 75204,85899,18586,118856,14682,61406,7851,137269,14047,33041,15227,62340,17242,57250,49515,66532,38577,23234,5098,21230,5674,34865,8195
8600000US75205,75205,ZCTA5 75205,245556,27611,"250,000+",***,"250,000+",***,243333,41276,79755,9903,120227,49151,129333,88918,76798,19602,77500,10281,78971,23062,76310,27919
8600000US75206,75206,ZCTA5 75206,93086,7263,107343,9637,106277,19817,109375,10899,36860,9094,36830,28603,-,**,36912,27220,36915,14346,26667,11772,75547,43565
8600000US75207,75207,ZCTA5 75207,125938,47378,171563,127944,-,**,171563,127974,-,**,97037,44888,-,**,-,**,-,**,-,**,-,**
8600000US75208,75208,ZCTA5 75208,56818,4358,73985,5311,61193,9514,80067,5574,39019,6718,35417,12833,24762,7452,43477,10028,41250,8938,28423,7149,59000,6878
8600000US75209,75209,ZCTA5 75209,109738,11436,122170,22101,107500,30821,136071,38993,47470,14655,-,**,-,**,93897,46781,47000,13263,-,**,44453,16016
8600000US75210,75210,ZCTA5 75210,26063,1788,37792,12826,27232,27132,-,**,24792,5428,26603,3448,19732,16745,27014,7807,21058,5970,20273,12411,28017,15849
8600000US75211,75211,ZCTA5 75211,40650,1786,49872,2724,44333,4280,53973,3134,31058,1833,40391,5402,28250,9259,57527,12658,27852,2562,21245,1802,34586,3647
8600000US75212,75212,ZCTA5 75212,35489,2466,48026,2238,50341,6195,46316,6780,23633,2695,38555,4551,35500,16017,39345,9268,19884,2873,17073,2545,27543,6641
8600000US75214,75214,ZCTA5 75214,136307,10359,159655,14962,207436,12117,127672,7738,51250,11010,78625,42498,-,**,85850,41616,48191,16491,31613,21997,64405,28808
8600000US75215,75215,ZCTA5 75215,31741,3256,50144,16404,46908,15064,52386,24902,24320,3214,23889,10300,10662,10390,32056,8897,24380,3357,16673,4939,29812,2762
8600000US75216,75216,ZCTA5 75216,32803,1930,40927,3420,39366,5992,41738,5039,27984,2031,32756,4566,20503,2466,36771,7342,25189,3194,18608,2681,33391,3759
8600000US75217,75217,ZCTA5 75217,36800,1564,41870,2297,40935,1821,44882,5734,28280,2034,41150,9644,37299,15769,41763,11160,24933,2533,13517,2158,37328,6095
8600000US75218,75218,ZCTA5 75218,86605,7666,105318,13345,109957,27359,103838,12653,63733,12524,76370,19602,73750,49236,76707,19676,59076,15137,53889,37285,62606,14240
8600000US75219,75219,ZCTA5 75219,94297,15231,120443,10892,51154,14166,137386,22457,50759,17828,63631,18619,-,**,64167,17142,33640,13819,25048,17858,40761,37030
8600000US75220,75220,ZCTA5 75220,43954,2514,49880,3223,41975,5503,67077,13727,29512,4539,47772,8697,31958,10402,57763,18597,24397,2341,22087,2505,42278,7901
8600000US75223,75223,ZCTA5 75223,44583,4753,62087,5300,62188,8457,61855,11116,22699,4752,30000,13899,26413,11325,34643,22315,20765,6508,12460,8229,26346,9885
8600000US75224,75224,ZCTA5 75224,40982,2618,54197,4443,50491,6245,57900,7070,29649,3178,36232,6098,27305,6369,50550,7811,27080,3423,20315,3256,38643,11307
8600000US75225,75225,ZCTA5 75225,246731,23609,"250,000+",***,"250,000+",***,217083,32163,92885,38970,246862,50025,"250,000+",***,-,**,73167,18663,82981,24612,-,**
8600000US75226,75226,ZCTA5 75226,53958,21478,55391,13253,42000,14531,70125,32176,-,**,-,**,-,**,-,**,26298,12465,27452,2312,-,**
8600000US75227,75227,ZCTA5 75227,43638,2162,50987,3786,45053,3185,61050,6398,28443,2918,38967,17036,15504,9252,66367,21134,27556,2671,23301,3168,41853,8135
8600000US75228,75228,ZCTA5 75228,45450,2429,57205,4040,50531,5366,65500,9952,32864,2738,45227,8054,31944,3830,53455,16133,28480,4331,20383,3367,48316,10770
8600000US75229,75229,ZCTA5 75229,99570,5508,117906,11154,113942,24194,119600,10815,48686,4992,65417,18978,53750,18565,68295,20597,42553,5722,35508,4755,47303,13198
8600000US75230,75230,ZCTA5 75230,136573,14479,184099,19911,246823,22995,149063,23270,45357,19641,56439,20244,62833,33582,55495,33952,32969,25274,24145,5668,58333,25364
8600000US75231,75231,ZCTA5 75231,41147,2702,53571,7657,42917,3577,70484,7984,30366,3518,39507,4360,32755,4811,44535,6508,24090,3134,18672,3264,38516,15400
8600000US75232,75232,ZCTA5 75232,41813,2906,50059,8392,48750,28364,50508,7360,34233,4234,34630,7415,30197,19429,47135,10856,34080,7179,19833,16110,45404,10341
8600000US75233,75233,ZCTA5 75233,46857,5059,56364,4445,55225,12888,58926,7235,36736,5376,44471,12352,36708,8370,48203,10386,32757,7987,24920,13795,39679,15303
8600000US75234,75234,ZCTA5 75234,66695,2995,73551,8013,69792,4907,83275,8141,54002,3787,59363,11028,37250,12541,70950,9059,52797,5025,38969,8751,56117,7850
8600000US75235,75235,ZCTA5 75235,48081,4248,53673,8020,51354,9920,57332,19292,43394,11376,51875,23759,-,**,51944,24819,30795,10146,25806,12596,40278,24614
