GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US75475,75475,ZCTA5 75475,140,74
8600000US75476,75476,ZCTA5 75476,1084,212
8600000US75477,75477,ZCTA5 75477,895,189
8600000US75478,75478,ZCTA5 75478,1034,255
8600000US75479,75479,ZCTA5 75479,1707,178
8600000US75480,75480,ZCTA5 75480,1675,412
8600000US75481,75481,ZCTA5 75481,428,146
8600000US75482,75482,ZCTA5 75482,24834,537
8600000US75486,75486,ZCTA5 75486,2527,448
8600000US75487,75487,ZCTA5 75487,1354,324
8600000US75488,75488,ZCTA5 75488,987,221
8600000US75489,75489,ZCTA5 75489,902,207
8600000US75490,75490,ZCTA5 75490,2225,207
8600000US75491,75491,ZCTA5 75491,5436,571
8600000US75492,75492,ZCTA5 75492,421,107
8600000US75493,75493,ZCTA5 75493,609,149
8600000US75494,75494,ZCTA5 75494,10033,650
8600000US75495,75495,ZCTA5 75495,7034,631
8600000US75496,75496,ZCTA5 75496,3450,416
8600000US75497,75497,ZCTA5 75497,3476,509
8600000US75501,75501,ZCTA5 75501,36417,1083
8600000US75503,75503,ZCTA5 75503,24978,883
8600000US75550,75550,ZCTA5 75550,907,175
8600000US75551,75551,ZCTA5 75551,11268,688
8600000US75554,75554,ZCTA5 75554,1661,225
8600000US75555,75555,ZCTA5 75555,1328,279
8600000US75556,75556,ZCTA5 75556,1100,265
8600000US75558,75558,ZCTA5 75558,1555,444
8600000US75559,75559,ZCTA5 75559,5294,437
8600000US75560,75560,ZCTA5 75560,936,318
8600000US75561,75561,ZCTA5 75561,5298,323
8600000US75562,75562,ZCTA5 75562,34,53
8600000US75563,75563,ZCTA5 75563,4751,459
8600000US75565,75565,ZCTA5 75565,301,101
8600000US75566,75566,ZCTA5 75566,594,164
8600000US75567,75567,ZCTA5 75567,5010,712
8600000US75568,75568,ZCTA5 75568,2508,478
8600000US75569,75569,ZCTA5 75569,3069,29
8600000US75570,75570,ZCTA5 75570,11077,570
8600000US75571,75571,ZCTA5 75571,2721,440
8600000US75572,75572,ZCTA5 75572,3801,472
8600000US75573,75573,ZCTA5 75573,38,42
8600000US75574,75574,ZCTA5 75574,1828,277
8600000US75601,75601,ZCTA5 75601,16925,1061
8600000US75602,75602,ZCTA5 75602,22756,1281
8600000US75603,75603,ZCTA5 75603,5829,569
8600000US75604,75604,ZCTA5 75604,31428,1314
8600000US75605,75605,ZCTA5 75605,28911,1423
8600000US75630,75630,ZCTA5 75630,2242,369
8600000US75631,75631,ZCTA5 75631,2796,368
8600000US75633,75633,ZCTA5 75633,14874,695
8600000US75638,75638,ZCTA5 75638,6572,506
8600000US75639,75639,ZCTA5 75639,2839,509
8600000US75640,75640,ZCTA5 75640,4185,696
8600000US75641,75641,ZCTA5 75641,269,130
8600000US75642,75642,ZCTA5 75642,66,95
8600000US75643,75643,ZCTA5 75643,2353,386
8600000US75644,75644,ZCTA5 75644,12012,864
8600000US75645,75645,ZCTA5 75645,10029,1021
8600000US75647,75647,ZCTA5 75647,12537,783
8600000US75650,75650,ZCTA5 75650,7764,753
8600000US75651,75651,ZCTA5 75651,2608,579
8600000US75652,75652,ZCTA5 75652,17324,870
8600000US75654,75654,ZCTA5 75654,11970,794
8600000US75656,75656,ZCTA5 75656,4771,561
8600000US75657,75657,ZCTA5 75657,8021,621
8600000US75661,75661,ZCTA5 75661,2931,629
8600000US75662,75662,ZCTA5 75662,25335,965
8600000US75667,75667,ZCTA5 75667,1033,186
8600000US75668,75668,ZCTA5 75668,1927,379
8600000US75669,75669,ZCTA5 75669,605,248
8600000US75670,75670,ZCTA5 75670,18184,838
8600000US75672,75672,ZCTA5 75672,16310,956
8600000US75681,75681,ZCTA5 75681,2195,270
