GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
8600000US75065,75065,ZCTA5 75065,2742,414,2742,414,538,202,411,162,85,56,478,164,430,157,308,139,492,176,0,20
8600000US75067,75067,ZCTA5 75067,17234,865,17234,865,3215,397,2432,356,1340,278,2846,341,2661,319,2455,284,2285,326,0,30
8600000US75068,75068,ZCTA5 75068,15641,888,15641,888,2603,363,1595,276,824,226,2872,448,2949,513,2702,353,2096,327,0,27
8600000US75069,75069,ZCTA5 75069,9402,800,9402,800,1413,294,907,248,655,203,1814,298,1498,345,1654,278,1461,313,0,27
8600000US75070,75070,ZCTA5 75070,26948,857,26948,857,4116,483,2663,334,1523,275,4971,515,5027,461,4409,446,4239,411,0,30
8600000US75071,75071,ZCTA5 75071,13562,724,13541,718,1599,275,1641,319,807,204,2437,366,2689,391,2099,292,2269,269,21,32
8600000US75074,75074,ZCTA5 75074,12672,685,12672,685,1897,360,1364,271,893,236,2125,362,2334,371,2044,332,2015,261,0,27
8600000US75075,75075,ZCTA5 75075,8021,495,8017,495,1297,248,819,221,497,171,1164,223,1449,256,1155,227,1636,304,4,2
8600000US75076,75076,ZCTA5 75076,1474,244,1474,244,190,74,102,62,58,35,295,144,287,84,313,97,229,114,0,18
8600000US75077,75077,ZCTA5 75077,9015,635,9013,635,1393,265,720,183,449,116,1524,246,1687,301,1636,233,1604,218,2,4
8600000US75078,75078,ZCTA5 75078,6207,412,6207,412,680,142,592,169,415,103,1178,208,1186,174,1170,193,986,157,0,20
8600000US75080,75080,ZCTA5 75080,10658,596,10653,596,1795,313,1279,319,823,199,1706,298,1482,284,1890,303,1678,346,5,7
8600000US75081,75081,ZCTA5 75081,8197,626,8197,626,1588,261,1364,319,616,206,1121,270,1130,254,1268,296,1110,202,0,27
8600000US75082,75082,ZCTA5 75082,5277,373,5277,373,637,159,555,151,328,105,951,210,868,219,1038,167,900,163,0,24
8600000US75087,75087,ZCTA5 75087,8668,480,8668,480,1194,240,899,224,426,147,1578,308,1392,282,1589,301,1590,249,0,27
8600000US75088,75088,ZCTA5 75088,5583,467,5583,467,743,265,473,149,270,134,974,238,951,213,1082,230,1090,221,0,24
8600000US75089,75089,ZCTA5 75089,9236,536,9236,536,957,309,899,331,514,204,1290,318,1911,393,1543,350,2122,430,0,27
8600000US75090,75090,ZCTA5 75090,6551,541,6540,541,1303,257,692,203,348,125,1258,228,929,189,835,183,1175,248,11,16
8600000US75092,75092,ZCTA5 75092,5316,456,5316,456,626,185,537,150,294,111,826,161,1191,241,906,263,936,235,0,24
8600000US75093,75093,ZCTA5 75093,10901,686,10897,686,1241,276,998,249,471,143,1705,267,1896,257,2076,266,2510,332,4,9
8600000US75094,75094,ZCTA5 75094,7182,478,7182,478,764,201,992,219,489,152,1265,213,1164,249,1398,322,1110,277,0,24
8600000US75098,75098,ZCTA5 75098,15896,697,15896,697,2156,444,1668,320,1104,279,2857,349,3099,430,2410,449,2602,447,0,30
8600000US75101,75101,ZCTA5 75101,200,62,200,62,17,11,19,16,6,7,36,18,41,23,28,18,53,26,0,13
8600000US75102,75102,ZCTA5 75102,241,110,241,110,64,74,25,25,17,22,12,16,35,42,39,34,49,43,0,13
8600000US75103,75103,ZCTA5 75103,2898,310,2872,313,391,162,221,99,149,90,477,131,449,133,533,164,652,178,26,42
8600000US75104,75104,ZCTA5 75104,14498,653,14498,653,2048,461,1545,317,722,199,2085,390,2686,417,2694,342,2718,350,0,27
8600000US75105,75105,ZCTA5 75105,22,24,21,24,5,9,7,11,0,13,9,9,0,13,0,13,0,13,1,2
8600000US75109,75109,ZCTA5 75109,986,203,986,203,109,63,82,48,47,24,157,76,223,80,171,64,197,81,0,13
8600000US75110,75110,ZCTA5 75110,7811,384,7666,379,1389,224,824,172,426,137,1178,238,1600,290,1013,200,1236,150,145,44
8600000US75114,75114,ZCTA5 75114,1494,323,1494,323,187,129,207,86,85,46,212,95,270,118,236,104,297,105,0,18
8600000US75115,75115,ZCTA5 75115,13375,776,13375,776,1518,406,1101,273,711,238,2677,397,2478,456,2326,407,2564,472,0,30
8600000US75116,75116,ZCTA5 75116,5952,503,5952,503,1020,233,1012,270,242,102,1353,237,825,187,586,175,914,244,0,24
8600000US75117,75117,ZCTA5 75117,762,160,762,160,109,71,40,27,59,39,152,70,110,44,154,57,138,83,0,13
8600000US75119,75119,ZCTA5 75119,7363,539,7363,539,1066,325,694,195,539,143,1512,264,1141,222,1361,258,1050,245,0,24
8600000US75124,75124,ZCTA5 75124,568,132,567,132,86,43,66,53,49,28,71,30,92,42,109,41,94,37,1,4
8600000US75125,75125,ZCTA5 75125,1794,434,1794,434,260,117,202,77,82,56,201,103,336,140,328,177,385,178,0,18
8600000US75126,75126,ZCTA5 75126,13236,685,13236,685,1820,292,1664,261,488,177,2348,383,2681,417,1998,291,2237,252,0,27
8600000US75127,75127,ZCTA5 75127,533,156,533,156,86,56,40,29,18,19,76,37,111,53,89,44,113,49,0,13
8600000US75132,75132,ZCTA5 75132,467,278,467,278,140,124,40,47,80,81,74,73,40,63,51,57,42,55,0,13
8600000US75134,75134,ZCTA5 75134,7202,715,7202,715,1433,328,652,199,632,254,1251,242,877,263,1063,343,1294,309,0,24
8600000US75135,75135,ZCTA5 75135,2127,310,2127,310,224,87,209,93,84,67,273,107,401,114,448,124,488,163,0,18
8600000US75137,75137,ZCTA5 75137,4723,433,4723,433,603,167,466,163,257,137,1016,235,780,187,605,148,996,238,0,20
8600000US75140,75140,ZCTA5 75140,1590,283,1573,283,256,95,160,79,155,68,285,90,371,96,169,64,177,90,17,10
8600000US75141,75141,ZCTA5 75141,1211,150,1211,150,230,78,138,53,21,27,235,86,226,67,171,64,190,67,0,18
8600000US75142,75142,ZCTA5 75142,4925,583,4899,581,653,206,528,146,260,73,668,138,944,220,902,202,944,188,26,57
8600000US75143,75143,ZCTA5 75143,3037,487,3037,487,658,207,408,140,170,85,344,107,547,157,375,108,535,146,0,20
8600000US75144,75144,ZCTA5 75144,903,200,903,200,134,63,69,38,81,59,145,56,106,39,223,63,145,65,0,13
8600000US75146,75146,ZCTA5 75146,5412,566,5412,566,860,260,459,220,267,131,644,229,901,221,1158,312,1123,269,0,20
8600000US75147,75147,ZCTA5 75147,1971,396,1958,398,335,150,187,109,110,69,418,176,319,173,294,129,295,125,13,26
8600000US75148,75148,ZCTA5 75148,1576,343,1576,343,154,81,39,41,123,75,244,79,361,118,323,121,332,125,0,18
8600000US75149,75149,ZCTA5 75149,17097,1114,17097,1114,2760,453,1945,406,720,237,2895,460,2862,402,2698,380,3217,442,0,30
8600000US75150,75150,ZCTA5 75150,16746,782,16746,782,2823,416,2082,371,820,196,2880,332,2985,450,2883,416,2273,329,0,30
8600000US75152,75152,ZCTA5 75152,1751,493,1751,493,254,91,178,94,105,51,365,174,324,189,315,121,210,74,0,18
8600000US75153,75153,ZCTA5 75153,125,116,125,116,22,35,2,3,21,28,2,3,49,55,8,13,21,29,0,13
8600000US75154,75154,ZCTA5 75154,11303,783,11303,783,1578,329,1165,221,650,200,2077,305,1917,322,1915,369,2001,364,0,27
8600000US75155,75155,ZCTA5 75155,894,213,894,213,121,54,130,71,25,20,168,58,133,68,161,63,156,68,0,13
8600000US75156,75156,ZCTA5 75156,3181,446,3181,446,425,180,352,135,171,100,395,113,558,173,604,173,676,171,0,20
8600000US75157,75157,ZCTA5 75157,81,68,81,68,23,29,4,5,4,5,7,8,16,20,12,10,15,18,0,13
8600000US75158,75158,ZCTA5 75158,921,261,921,261,74,39,86,51,103,88,209,112,152,86,155,59,142,55,0,13
8600000US75159,75159,ZCTA5 75159,5064,495,5064,495,635,215,479,212,224,99,1151,290,1068,288,837,267,670,185,0,20
8600000US75160,75160,ZCTA5 75160,5911,634,5872,631,1144,212,514,169,259,115,1061,247,1118,266,947,231,829,187,39,45
8600000US75161,75161,ZCTA5 75161,1693,499,1693,499,217,133,51,33,141,106,354,197,244,185,271,135,415,169,0,18
8600000US75163,75163,ZCTA5 75163,344,122,344,122,50,36,5,7,3,5,52,32,47,46,85,65,102,54,0,13
8600000US75164,75164,ZCTA5 75164,152,74,152,74,14,16,14,13,3,5,13,14,32,25,34,32,42,30,0,13
8600000US75165,75165,ZCTA5 75165,11009,588,10936,585,1460,225,1185,179,477,151,2130,322,1923,354,1862,348,1899,276,73,47
8600000US75166,75166,ZCTA5 75166,1297,169,1297,169,241,66,108,53,77,36,188,59,239,65,241,75,203,89,0,13
8600000US75167,75167,ZCTA5 75167,2530,441,2487,441,231,99,374,140,98,60,357,100,257,124,546,181,624,212,43,16
8600000US75169,75169,ZCTA5 75169,2700,370,2700,370,321,99,343,136,217,87,379,142,453,134,399,104,588,132,0,20
8600000US75172,75172,ZCTA5 75172,1198,149,1198,149,167,81,163,100,61,61,283,113,245,89,210,142,69,55,0,13
8600000US75173,75173,ZCTA5 75173,919,216,919,216,126,57,132,67,60,45,124,65,186,92,159,68,132,59,0,13
8600000US75180,75180,ZCTA5 75180,9062,660,9062,660,1806,359,859,206,352,130,1686,306,1360,297,1514,301,1485,268,0,24
8600000US75181,75181,ZCTA5 75181,8796,783,8796,783,764,238,916,233,614,203,1705,332,1567,268,1640,346,1590,283,0,24
8600000US75182,75182,ZCTA5 75182,1441,195,1441,195,187,99,45,42,20,25,233,97,236,113,192,80,528,128,0,18
8600000US75189,75189,ZCTA5 75189,7313,592,7313,592,1270,272,818,172,319,122,1161,216,1205,273,1455,263,1085,225,0,24
8600000US75201,75201,ZCTA5 75201,580,173,580,173,244,101,110,76,37,39,52,37,7,12,110,104,20,21,0,20
8600000US75202,75202,ZCTA5 75202,138,91,138,91,89,81,0,13,0,13,15,18,0,13,17,20,17,19,0,13
8600000US75203,75203,ZCTA5 75203,4651,661,4651,661,818,204,466,161,460,142,995,256,609,163,756,177,547,168,0,20
8600000US75204,75204,ZCTA5 75204,3552,607,3552,607,834,249,410,178,317,148,607,238,536,181,544,172,304,132,0,24
8600000US75205,75205,ZCTA5 75205,5861,414,5809,407,581,126,555,112,202,57,1080,212,1042,137,1328,187,1021,196,52,34
8600000US75206,75206,ZCTA5 75206,4805,498,4805,498,1401,237,935,213,230,103,597,147,696,216,418,151,528,163,0,27
8600000US75207,75207,ZCTA5 75207,118,90,61,80,27,43,11,18,23,36,0,18,0,18,0,18,0,18,57,41
8600000US75208,75208,ZCTA5 75208,7896,737,7866,740,1276,256,729,165,528,151,1378,223,1257,247,1564,261,1134,191,30,41
8600000US75209,75209,ZCTA5 75209,2653,429,2653,429,631,182,440,125,230,111,450,176,418,172,312,120,172,85,0,20
8600000US75210,75210,ZCTA5 75210,2545,454,2545,454,486,196,190,86,148,65,511,132,419,159,396,135,395,155,0,18
8600000US75211,75211,ZCTA5 75211,24490,1373,24479,1373,3816,439,3150,431,1319,211,4491,533,4030,404,3919,445,3754,478,11,14
8600000US75212,75212,ZCTA5 75212,8987,695,8762,668,1317,258,1070,221,408,120,1685,251,1583,214,1361,220,1338,277,225,119
8600000US75214,75214,ZCTA5 75214,6795,495,6795,495,1569,252,1310,263,394,141,1211,212,875,220,747,182,689,174,0,27
8600000US75215,75215,ZCTA5 75215,3361,481,3338,480,606,197,414,136,266,105,523,146,652,203,422,140,455,127,23,21
8600000US75216,75216,ZCTA5 75216,14961,1064,14961,1064,2231,346,1633,340,911,215,2506,377,3121,407,2247,292,2312,320,0,30
8600000US75217,75217,ZCTA5 75217,28148,1591,28148,1591,4643,550,3516,400,1480,261,4915,642,5126,540,4432,584,4036,559,0,30
8600000US75218,75218,ZCTA5 75218,3692,398,3692,398,776,205,281,111,301,109,714,224,606,199,567,162,447,182,0,24
8600000US75219,75219,ZCTA5 75219,2023,393,2003,392,531,191,236,96,108,70,272,120,504,173,183,93,169,121,20,7
8600000US75220,75220,ZCTA5 75220,12639,979,12639,979,2202,372,1348,271,708,189,2048,341,2087,303,1892,281,2354,386,0,27
8600000US75223,75223,ZCTA5 75223,4177,501,4177,501,671,165,581,174,328,99,777,177,632,179,666,159,522,139,0,20
8600000US75224,75224,ZCTA5 75224,10689,846,10681,848,1707,350,1350,278,698,199,1731,265,1616,311,1951,283,1628,268,8,16
8600000US75225,75225,ZCTA5 75225,5373,424,5373,424,623,176,586,182,222,80,1213,245,1077,156,803,149,849,148,0,24
8600000US75226,75226,ZCTA5 75226,387,159,387,159,0,13,95,59,20,31,85,55,93,72,72,63,22,27,0,13
8600000US75227,75227,ZCTA5 75227,19879,1458,19843,1460,3232,451,2599,448,1273,270,3822,478,3191,456,2924,385,2802,416,36,13
8600000US75228,75228,ZCTA5 75228,22259,1475,22259,1475,3986,444,3133,469,1282,284,4058,565,3353,426,3328,373,3119,380,0,30
8600000US75229,75229,ZCTA5 75229,8099,568,8099,568,1468,250,944,215,363,122,1480,264,1283,204,1378,177,1183,192,0,27
8600000US75230,75230,ZCTA5 75230,5031,459,5031,459,962,257,534,155,301,114,951,188,731,159,849,203,703,142,0,24
8600000US75231,75231,ZCTA5 75231,11078,897,11065,897,2743,410,1565,268,584,187,2007,342,1777,317,1151,222,1238,284,13,25
8600000US75232,75232,ZCTA5 75232,7500,941,7500,941,1010,249,932,227,464,141,1427,290,1518,355,1039,239,1110,292,0,24
8600000US75233,75233,ZCTA5 75233,5118,549,5118,549,928,251,855,224,245,137,961,225,891,280,655,204,583,195,0,20
8600000US75234,75234,ZCTA5 75234,7458,467,7458,467,1212,256,827,208,416,134,1321,203,1020,174,1214,182,1448,244,0,27
8600000US75235,75235,ZCTA5 75235,3628,1005,3577,1002,511,252,358,195,132,129,772,318,735,266,581,249,488,243,51,100
8600000US75236,75236,ZCTA5 75236,5799,633,5799,633,970,277,711,266,299,151,1048,292,958,243,980,258,833,242,0,20
8600000US75237,75237,ZCTA5 75237,6115,766,6115,766,1221,300,783,253,478,162,1412,296,693,183,901,250,627,198,0,20
8600000US75238,75238,ZCTA5 75238,9709,618,9709,618,2124,302,1572,238,536,165,1675,274,1468,244,1055,223,1279,269,0,27
8600000US75240,75240,ZCTA5 75240,7487,639,7487,639,1489,355,915,199,423,139,1314,240,1175,247,1170,237,1001,201,0,24
8600000US75241,75241,ZCTA5 75241,7497,964,7282,948,696,270,843,236,293,116,1271,274,953,259,1948,515,1278,323,215,112
8600000US75243,75243,ZCTA5 75243,17178,1277,17172,1278,4059,519,2551,440,973,243,3175,436,2693,505,1761,313,1960,344,6,5
8600000US75244,75244,ZCTA5 75244,2616,365,2616,365,429,146,226,95,185,91,418,127,470,132,411,151,477,140,0,20
8600000US75246,75246,ZCTA5 75246,422,234,422,234,60,54,86,59,0,13,71,68,71,63,70,60,64,67,0,13
8600000US75247,75247,ZCTA5 75247,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75248,75248,ZCTA5 75248,7214,528,7214,528,1302,279,838,189,499,167,1090,256,1298,315,750,190,1437,284,0,27
8600000US75249,75249,ZCTA5 75249,4927,571,4927,571,635,268,338,173,408,183,1007,274,1015,285,705,240,819,214,0,20
8600000US75251,75251,ZCTA5 75251,450,209,450,209,209,157,52,60,16,26,0,13,38,42,58,63,77,93,0,13
8600000US75252,75252,ZCTA5 75252,4457,394,4457,394,926,232,585,150,370,141,722,158,544,131,763,161,547,134,0,24
8600000US75253,75253,ZCTA5 75253,7459,883,7459,883,1300,302,1183,403,354,146,1503,418,1240,272,764,252,1115,327,0,24
8600000US75254,75254,ZCTA5 75254,6793,799,6793,799,1568,390,858,251,661,190,1090,260,1000,221,884,256,732,277,0,24
8600000US75270,75270,ZCTA5 75270,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75287,75287,ZCTA5 75287,10138,737,10138,737,2612,393,1492,298,427,141,1634,260,1315,294,1418,334,1240,255,0,30
8600000US75390,75390,ZCTA5 75390,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75401,75401,ZCTA5 75401,4877,455,4864,454,1230,201,554,203,190,113,1034,258,565,188,790,193,501,128,13,10
8600000US75402,75402,ZCTA5 75402,4056,450,4056,450,528,139,281,101,310,113,685,162,880,210,749,214,623,231,0,20
8600000US75407,75407,ZCTA5 75407,4893,716,4893,716,631,158,450,147,159,80,806,247,929,247,825,222,1093,343,0,20
8600000US75409,75409,ZCTA5 75409,4223,458,4223,458,742,334,631,291,269,188,540,244,720,292,775,364,546,244,0,20
8600000US75410,75410,ZCTA5 75410,1115,274,1115,274,137,78,108,77,64,36,168,90,278,151,216,110,144,72,0,18
8600000US75411,75411,ZCTA5 75411,217,132,217,132,48,42,22,23,30,29,48,39,23,27,41,46,5,8,0,13
8600000US75412,75412,ZCTA5 75412,38,42,38,42,0,13,7,13,7,14,0,13,8,11,16,20,0,13,0,13
8600000US75413,75413,ZCTA5 75413,38,25,38,25,8,9,0,13,4,6,2,3,1,4,14,13,9,12,0,13
8600000US75414,75414,ZCTA5 75414,679,161,679,161,107,43,77,46,48,33,69,34,187,65,104,45,87,35,0,13
8600000US75415,75415,ZCTA5 75415,43,46,43,46,16,22,8,11,0,13,12,19,0,13,0,13,7,11,0,13
8600000US75416,75416,ZCTA5 75416,676,204,676,204,137,57,118,72,17,14,81,55,76,37,114,57,133,110,0,13
8600000US75417,75417,ZCTA5 75417,588,128,588,128,96,51,70,48,45,37,84,39,138,63,68,34,87,33,0,13
8600000US75418,75418,ZCTA5 75418,2599,219,2599,219,416,111,303,89,235,93,358,99,372,129,548,116,367,97,0,20
8600000US75420,75420,ZCTA5 75420,123,59,123,59,4,6,8,9,4,6,7,7,36,27,31,26,33,29,0,13
8600000US75421,75421,ZCTA5 75421,257,147,257,147,38,34,36,37,9,11,53,45,38,37,65,52,18,18,0,13
8600000US75422,75422,ZCTA5 75422,729,275,729,275,66,54,52,53,25,36,86,51,110,66,235,143,155,90,0,13
8600000US75423,75423,ZCTA5 75423,555,120,555,120,81,40,51,29,41,36,114,53,68,36,84,39,116,57,0,13
8600000US75424,75424,ZCTA5 75424,1020,350,1020,350,80,36,157,95,52,39,251,138,190,76,151,63,139,58,0,13
8600000US75426,75426,ZCTA5 75426,878,173,878,173,15,26,55,48,50,62,83,68,110,80,268,122,297,157,0,18
8600000US75428,75428,ZCTA5 75428,2027,352,2027,352,295,108,367,123,23,22,467,215,278,115,264,100,333,123,0,20
8600000US75431,75431,ZCTA5 75431,602,244,602,244,72,63,64,47,37,37,95,56,139,69,128,62,67,36,0,13
8600000US75432,75432,ZCTA5 75432,847,108,847,108,183,50,80,30,10,9,143,50,167,62,108,47,156,41,0,13
8600000US75433,75433,ZCTA5 75433,658,135,658,135,93,42,94,44,38,26,142,52,106,40,83,40,102,39,0,13
8600000US75435,75435,ZCTA5 75435,302,108,302,108,24,17,21,27,7,6,56,34,97,96,46,28,51,46,0,13
8600000US75436,75436,ZCTA5 75436,532,126,532,126,99,50,69,37,57,24,117,49,33,21,77,45,80,44,0,13
8600000US75437,75437,ZCTA5 75437,310,83,310,83,98,45,5,7,6,5,42,23,45,23,67,26,47,26,0,13
8600000US75438,75438,ZCTA5 75438,238,67,238,67,35,24,22,15,6,7,10,12,61,21,53,26,51,27,0,13
8600000US75439,75439,ZCTA5 75439,275,84,275,84,18,13,27,20,13,12,46,24,68,33,42,21,61,34,0,13
8600000US75440,75440,ZCTA5 75440,1386,197,1385,197,130,52,192,82,103,60,167,76,344,133,183,84,266,46,1,2
8600000US75441,75441,ZCTA5 75441,23,35,23,35,0,13,0,13,0,13,23,35,0,13,0,13,0,13,0,13
8600000US75442,75442,ZCTA5 75442,2388,426,2388,426,402,177,223,114,138,139,257,106,542,170,481,199,345,149,0,20
8600000US75446,75446,ZCTA5 75446,846,168,846,168,139,68,45,36,51,31,91,57,93,36,239,67,188,79,0,13
8600000US75447,75447,ZCTA5 75447,268,103,268,103,23,18,24,27,27,25,35,29,34,31,46,39,79,41,0,13
8600000US75448,75448,ZCTA5 75448,127,71,127,71,31,20,4,9,0,13,26,33,13,20,29,30,24,23,0,13
8600000US75449,75449,ZCTA5 75449,371,133,371,133,62,44,15,21,49,47,56,31,77,31,29,18,83,39,0,13
8600000US75450,75450,ZCTA5 75450,46,52,46,52,6,10,0,13,0,13,26,33,11,17,0,13,3,6,0,13
8600000US75451,75451,ZCTA5 75451,124,98,124,98,31,38,0,13,7,12,0,13,49,46,30,42,7,12,0,13
8600000US75452,75452,ZCTA5 75452,1294,227,1294,227,86,46,143,58,48,33,143,72,228,82,349,96,297,158,0,13
8600000US75453,75453,ZCTA5 75453,610,226,610,226,37,24,63,41,55,42,100,54,137,119,51,31,167,101,0,13
8600000US75454,75454,ZCTA5 75454,2708,340,2708,340,387,201,343,175,86,67,400,132,368,138,669,187,455,211,0,18
8600000US75455,75455,ZCTA5 75455,8460,270,8460,270,1308,137,894,137,367,106,1529,213,1543,227,1425,234,1394,88,0,24
8600000US75457,75457,ZCTA5 75457,1570,157,1570,157,167,99,62,54,68,61,264,96,262,126,396,95,351,87,0,18
8600000US75459,75459,ZCTA5 75459,1195,250,1195,250,180,83,95,52,14,13,267,111,99,53,289,153,251,106,0,13
8600000US75460,75460,ZCTA5 75460,5274,386,5254,385,926,188,660,149,339,103,831,146,836,156,761,166,901,148,20,23
