GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
8600000US75013,75013,ZCTA5 75013,31329,870,772,274,40,58,35,42,24,27,525,184,148,118,0,27,0,27,30557,935,2937,394,4071,428,3351,535,17388,642,2121,380,619,194,70,51
8600000US75019,75019,ZCTA5 75019,39481,407,1624,529,222,125,154,91,250,123,851,296,128,110,11,17,8,12,37857,685,2650,298,3804,327,4682,389,23066,668,2773,350,667,166,215,98
8600000US75020,75020,ZCTA5 75020,21735,551,3915,622,449,242,406,120,527,183,2091,352,253,99,82,52,107,68,17820,717,1370,261,936,197,1084,221,9549,457,3314,283,1138,208,429,152
8600000US75021,75021,ZCTA5 75021,8231,566,1716,416,236,110,136,64,232,111,885,239,146,81,70,38,11,18,6515,566,440,189,389,126,642,189,3595,353,1085,181,295,90,69,36
8600000US75022,75022,ZCTA5 75022,22778,763,622,514,118,151,98,93,125,128,234,182,27,38,18,25,2,7,22156,613,1791,281,2743,421,3012,361,12590,512,1590,278,405,195,25,27
8600000US75023,75023,ZCTA5 75023,46592,916,3259,779,343,190,306,160,356,183,1916,422,249,112,59,68,30,42,43333,1050,3306,424,3307,417,3445,333,25642,903,6075,500,1120,254,438,130
8600000US75024,75024,ZCTA5 75024,38861,1250,1871,561,97,74,62,55,129,73,1275,401,241,178,30,30,37,37,36990,1219,3383,449,3529,435,2796,355,23909,814,2523,356,522,231,328,89
8600000US75025,75025,ZCTA5 75025,51915,1150,2645,734,304,215,344,183,192,119,1454,380,284,123,50,48,17,26,49270,1116,3595,405,4786,468,5499,457,29650,839,4795,468,613,137,332,102
8600000US75028,75028,ZCTA5 75028,43624,705,1418,385,130,93,77,60,185,121,856,264,131,93,28,25,11,19,42206,819,3002,428,4529,504,5459,504,25525,750,3094,326,385,144,212,117
8600000US75032,75032,ZCTA5 75032,29936,1066,1790,559,115,81,264,133,216,144,1091,386,81,48,23,36,0,24,28146,1061,2037,396,2834,402,3047,427,15373,630,3843,438,763,197,249,173
8600000US75034,75034,ZCTA5 75034,75266,1257,3609,782,607,214,519,189,311,144,1875,390,271,121,20,25,6,12,71657,1352,8065,662,8822,607,6271,637,40716,1014,6368,495,1013,225,402,161
8600000US75035,75035,ZCTA5 75035,51309,1032,2238,638,333,163,191,97,365,152,1188,396,122,78,23,37,16,19,49071,1099,5477,470,5882,526,4705,458,29212,909,2759,356,950,212,86,47
8600000US75038,75038,ZCTA5 75038,28109,1129,4581,906,771,243,762,281,269,130,2525,555,172,114,67,73,15,24,23528,1209,2368,324,1776,319,940,256,16737,935,1421,249,237,95,49,45
8600000US75039,75039,ZCTA5 75039,12139,726,819,352,42,46,56,69,18,31,647,305,32,36,12,19,12,20,11320,770,1000,218,330,160,82,64,9447,604,437,162,0,20,24,39
8600000US75040,75040,ZCTA5 75040,59547,1592,9346,1257,1423,288,1293,253,1345,377,4673,691,549,185,24,24,39,54,50201,1655,4433,537,4327,429,4713,512,29857,1224,5320,442,1255,211,296,91
8600000US75041,75041,ZCTA5 75041,30629,1228,6975,1034,1285,367,860,241,822,247,3598,533,286,98,80,44,44,37,23654,1278,1993,371,2076,340,2408,349,13668,836,2223,261,896,137,390,103
8600000US75042,75042,ZCTA5 75042,40045,1169,10577,1431,1857,440,1673,374,1457,377,4994,703,394,143,133,61,69,66,29468,1478,2677,420,2762,452,3114,489,16530,972,3292,432,762,148,331,129
8600000US75043,75043,ZCTA5 75043,57984,1563,6512,1092,816,292,868,305,879,298,3389,618,379,136,154,94,27,35,51472,1710,4078,484,4799,570,4142,499,30255,1134,5785,462,1746,287,667,177
8600000US75044,75044,ZCTA5 75044,41375,1238,3740,862,508,255,501,219,480,188,1884,422,267,131,100,95,0,27,37635,1558,2276,373,2786,363,3531,480,23036,973,4408,430,1198,211,400,200
8600000US75048,75048,ZCTA5 75048,20864,89,1081,581,213,225,152,132,138,146,501,242,64,63,0,24,13,20,19783,595,1793,355,1597,333,1804,344,12209,505,1897,336,379,171,104,90
8600000US75050,75050,ZCTA5 75050,40364,1492,7835,1045,1405,339,1177,288,813,218,4046,496,308,168,81,49,5,8,32529,1490,2837,544,2083,393,2656,367,20904,972,3081,392,809,163,159,73
8600000US75051,75051,ZCTA5 75051,41254,1447,9865,1411,1684,426,1456,340,1291,351,4643,788,554,185,176,96,61,39,31389,1665,2642,357,3419,503,2887,462,18326,1147,2858,350,962,180,295,116
8600000US75052,75052,ZCTA5 75052,89338,1508,9405,1401,933,369,1387,376,1647,432,4627,682,711,244,80,61,20,30,79933,1912,7274,660,7949,645,8138,720,48515,1389,6664,573,966,217,427,156
8600000US75054,75054,ZCTA5 75054,6170,634,483,336,21,39,58,70,60,73,321,189,23,39,0,18,0,18,5687,703,776,240,761,249,379,154,3467,470,292,130,12,23,0,18
8600000US75056,75056,ZCTA5 75056,49428,1459,2510,792,336,187,351,142,282,173,1271,409,115,67,112,73,43,64,46918,1586,3930,586,4043,463,4129,586,30399,1071,3695,462,582,178,140,88
8600000US75057,75057,ZCTA5 75057,13651,837,2305,643,416,179,324,156,243,153,1140,372,165,103,7,11,10,16,11346,825,865,211,742,232,1029,254,7308,604,1040,192,318,100,44,34
8600000US75058,75058,ZCTA5 75058,3054,457,476,350,85,73,91,113,11,20,283,197,6,7,0,13,0,13,2578,352,254,108,128,52,292,93,1607,259,257,80,30,18,10,11
8600000US75060,75060,ZCTA5 75060,46242,1523,8982,1308,869,280,1795,462,1492,359,4132,629,484,153,183,78,27,29,37260,1814,2972,390,3857,500,3698,440,21937,1209,3559,379,1004,198,233,95
8600000US75061,75061,ZCTA5 75061,52781,1606,11404,1315,2135,412,1761,323,1221,322,5610,614,519,159,106,56,52,35,41377,1758,3863,408,3687,415,3611,491,25138,1144,3417,298,1151,149,510,102
8600000US75062,75062,ZCTA5 75062,45675,1384,7305,1160,1260,360,875,267,681,280,4100,656,261,144,99,67,29,24,38370,1587,3320,513,2832,363,2961,485,23210,1022,4367,441,1454,231,226,78
8600000US75063,75063,ZCTA5 75063,36317,1143,2575,601,120,96,200,130,262,131,1825,436,57,58,88,89,23,36,33742,1181,3489,516,2929,564,1859,351,22736,902,2153,272,461,175,115,66
8600000US75065,75065,ZCTA5 75065,11020,280,450,209,34,40,23,36,36,45,329,161,23,27,5,7,0,20,10570,334,941,216,840,200,712,214,6509,366,1244,211,298,110,26,27
8600000US75067,75067,ZCTA5 75067,61329,1581,5819,1049,1186,435,806,276,553,240,3105,544,142,80,24,19,3,7,55510,1857,5087,661,4303,510,3961,499,36696,1315,4362,424,859,222,242,101
8600000US75068,75068,ZCTA5 75068,38908,972,2904,1136,508,311,743,562,213,107,1232,370,170,122,6,10,32,40,36004,1359,4401,532,3995,503,2997,453,21392,864,2562,377,539,203,118,108
8600000US75069,75069,ZCTA5 75069,34192,1361,6695,1351,1008,327,563,186,1053,372,3617,790,264,151,162,89,28,30,27497,1377,2365,413,2279,385,1819,405,14880,921,4297,562,1399,259,458,163
8600000US75070,75070,ZCTA5 75070,78600,1565,4657,1067,587,306,301,130,539,180,2481,601,671,285,69,51,9,14,73943,1762,7342,536,8851,699,8151,668,41920,1116,6339,565,1012,196,328,100
8600000US75071,75071,ZCTA5 75071,37542,1324,1816,559,140,102,147,119,311,160,911,293,264,155,43,52,0,27,35726,1371,3293,468,3934,517,3227,459,20974,856,3078,367,1005,251,215,89
8600000US75074,75074,ZCTA5 75074,46373,1687,7058,1112,1249,378,879,261,776,256,3597,613,345,139,199,88,13,20,39315,1756,3453,477,3603,489,2820,415,23834,1090,4117,349,1109,248,379,177
8600000US75075,75075,ZCTA5 75075,33683,1101,2875,602,384,177,207,104,333,146,1404,344,211,83,270,133,66,45,30808,1037,2127,351,2074,321,2477,295,17146,694,5156,421,1416,234,412,116
8600000US75076,75076,ZCTA5 75076,7541,645,754,278,24,28,46,46,112,65,373,176,119,90,80,73,0,18,6787,702,285,130,546,212,460,182,3407,431,1624,272,354,90,111,81
8600000US75077,75077,ZCTA5 75077,36500,1345,1685,712,194,167,237,168,278,214,873,353,59,58,44,44,0,27,34815,1326,2836,425,3031,313,3080,515,20067,939,4413,482,890,211,498,141
8600000US75078,75078,ZCTA5 75078,11670,406,876,470,83,99,137,99,67,75,547,288,42,49,0,20,0,20,10794,693,1278,222,1484,255,1234,216,5812,522,890,232,64,40,32,31
8600000US75080,75080,ZCTA5 75080,44983,1075,8006,1025,665,240,718,326,590,261,5650,683,214,120,120,78,49,40,36977,1331,2666,388,2789,409,2658,323,21693,941,4453,475,1934,269,784,168
8600000US75081,75081,ZCTA5 75081,33878,951,3108,913,475,273,230,131,400,233,1634,507,273,112,82,49,14,14,30770,926,2275,360,1860,338,2158,385,18178,659,4658,409,1250,245,391,140
8600000US75082,75082,ZCTA5 75082,21670,736,731,325,57,55,44,54,87,73,497,250,27,38,0,24,19,29,20939,751,1397,307,2144,336,1715,263,12432,610,2612,371,467,137,172,96
8600000US75087,75087,ZCTA5 75087,28959,1163,1138,410,135,105,123,131,151,122,617,232,100,80,0,24,12,18,27821,1230,2490,408,2518,393,3018,383,15048,724,3542,361,1031,206,174,88
8600000US75088,75088,ZCTA5 75088,26060,848,1188,438,72,76,103,87,121,100,682,216,180,142,10,27,20,38,24872,898,1590,248,1887,346,2706,339,15026,721,2917,342,537,151,209,135
8600000US75089,75089,ZCTA5 75089,29619,925,1593,754,142,166,120,126,284,233,851,349,111,99,85,115,0,24,28026,1084,2022,467,2522,520,3352,472,17093,745,2248,436,606,198,183,132
8600000US75090,75090,ZCTA5 75090,22390,939,5606,840,775,288,694,241,366,150,3423,525,193,93,102,70,53,37,16784,1029,1404,287,1502,263,1468,291,9129,776,2223,298,867,169,191,73
8600000US75092,75092,ZCTA5 75092,22151,785,2328,486,142,99,198,120,91,60,1502,292,257,90,123,59,15,26,19823,869,1315,242,1500,248,1569,295,10785,609,3272,328,1005,150,377,105
8600000US75093,75093,ZCTA5 75093,46786,989,2676,649,116,88,198,120,455,247,1353,331,313,146,75,54,166,111,44110,1122,2306,341,4098,470,4214,319,25908,826,5880,543,940,239,764,271
8600000US75094,75094,ZCTA5 75094,20501,403,965,622,85,80,114,110,159,159,471,344,89,68,31,31,16,24,19536,729,1887,274,2549,345,2310,420,10997,544,1537,318,233,132,23,29
8600000US75098,75098,ZCTA5 75098,48362,954,2668,675,121,74,330,191,439,195,1359,388,282,175,115,131,22,32,45694,1159,4750,585,4843,612,4405,541,27340,1111,3468,567,687,182,201,182
8600000US75101,75101,ZCTA5 75101,584,153,125,60,23,20,14,12,8,9,56,33,24,18,0,13,0,13,459,139,37,28,61,32,59,36,214,63,79,36,9,10,0,13
8600000US75102,75102,ZCTA5 75102,1261,342,148,76,0,13,2,4,20,23,93,51,16,14,15,25,2,3,1113,324,110,87,96,74,29,31,603,218,251,123,21,18,3,5
8600000US75103,75103,ZCTA5 75103,12710,790,1767,386,258,154,188,125,108,75,941,234,185,78,57,39,30,27,10943,789,601,163,784,183,877,204,5562,536,2170,249,680,157,269,170
8600000US75104,75104,ZCTA5 75104,45391,351,3977,903,413,190,805,298,527,203,1931,403,261,152,25,27,15,17,41414,1028,3578,599,4062,531,4303,526,24515,847,3934,406,672,183,350,150
8600000US75105,75105,ZCTA5 75105,205,114,15,15,0,13,0,13,0,13,6,7,0,13,9,13,0,13,190,116,6,11,34,39,7,11,102,77,29,20,0,13,12,17
8600000US75109,75109,ZCTA5 75109,4177,460,348,149,13,15,59,47,34,39,157,74,38,21,44,43,3,7,3829,438,220,80,245,73,330,136,2105,269,754,213,119,48,56,41
8600000US75110,75110,ZCTA5 75110,26990,577,6441,926,1421,276,1085,278,602,233,2875,408,311,119,96,60,51,41,20549,1071,1348,270,1219,244,1883,311,11855,626,2964,365,936,148,344,118
8600000US75114,75114,ZCTA5 75114,4534,473,275,155,18,19,29,22,24,26,197,131,7,8,0,13,0,13,4259,468,276,120,460,125,589,175,2328,262,447,131,140,72,19,21
8600000US75115,75115,ZCTA5 75115,49358,242,4446,1043,482,184,423,176,520,256,2114,548,710,250,188,100,9,15,44912,1025,2473,457,4102,524,4633,491,25838,833,5796,509,1786,270,284,91
8600000US75116,75116,ZCTA5 75116,20007,776,2940,796,557,273,582,248,425,305,1306,267,66,43,4,8,0,24,17067,960,1886,385,1406,310,1347,279,9409,588,2162,320,698,182,159,59
8600000US75117,75117,ZCTA5 75117,3285,326,415,146,23,20,17,16,58,40,195,86,76,48,44,31,2,5,2870,318,188,86,177,63,179,74,1408,226,604,128,223,99,91,50
8600000US75119,75119,ZCTA5 75119,25584,742,5150,894,703,200,696,213,681,217,2547,478,342,137,123,86,58,59,20434,959,1381,247,1790,277,2138,385,11164,694,2969,355,783,178,209,105
8600000US75124,75124,ZCTA5 75124,4051,518,592,217,116,86,47,32,52,47,326,110,32,29,10,11,9,10,3459,515,190,86,249,105,284,93,1777,371,728,194,201,76,30,27
8600000US75125,75125,ZCTA5 75125,6926,1031,1534,571,219,125,126,81,230,246,699,300,168,129,92,60,0,18,5392,960,375,143,461,213,517,173,3140,580,758,205,86,53,55,49
8600000US75126,75126,ZCTA5 75126,33867,1085,1653,492,265,199,186,129,169,107,898,255,131,81,4,8,0,27,32214,1260,3547,394,3441,365,3325,419,18817,778,2379,250,564,183,141,93
8600000US75127,75127,ZCTA5 75127,1417,246,222,90,13,15,21,19,26,34,103,48,39,22,20,15,0,13,1195,226,52,37,76,38,149,58,651,146,197,56,55,25,15,14
8600000US75132,75132,ZCTA5 75132,521,237,75,109,15,23,21,33,0,13,34,52,0,13,5,7,0,13,446,230,44,54,4,8,0,13,334,188,45,43,0,13,19,30
8600000US75134,75134,ZCTA5 75134,19651,937,4012,899,708,275,558,208,617,271,1863,372,178,100,46,47,42,34,15639,1122,1714,376,1075,281,1532,423,9620,717,1310,244,252,92,136,92
8600000US75135,75135,ZCTA5 75135,5223,582,690,278,89,48,137,87,84,59,277,112,85,112,10,9,8,13,4533,520,299,98,462,118,455,129,2500,357,699,157,80,43,38,22
8600000US75137,75137,ZCTA5 75137,18840,780,1952,712,256,167,262,149,272,160,938,376,174,99,35,31,15,24,16888,1022,1271,324,1473,316,984,217,9617,685,2640,341,665,151,238,108
8600000US75140,75140,ZCTA5 75140,6649,586,1347,386,252,113,230,109,69,57,645,207,47,28,90,46,14,17,5302,528,227,92,263,112,519,147,2994,393,954,165,264,84,81,46
8600000US75141,75141,ZCTA5 75141,4324,248,1042,408,139,101,250,171,171,97,387,149,41,36,54,50,0,18,3282,415,339,102,250,103,199,96,2046,252,358,90,73,48,17,16
8600000US75142,75142,ZCTA5 75142,18117,1061,3077,723,477,169,423,177,360,169,1498,335,194,88,90,56,35,40,15040,1014,1079,201,1188,251,1623,306,8212,558,2147,269,632,156,159,68
8600000US75143,75143,ZCTA5 75143,15773,1283,3592,744,572,229,451,189,455,207,1698,354,268,96,123,70,25,25,12181,1029,874,214,498,170,820,206,6210,672,2740,345,766,158,273,97
8600000US75144,75144,ZCTA5 75144,3440,397,692,282,49,34,76,46,142,64,322,173,79,74,17,14,7,7,2748,298,166,78,213,81,344,87,1396,187,424,113,164,61,41,27
8600000US75146,75146,ZCTA5 75146,18411,1021,2305,799,238,178,350,206,511,290,1044,376,83,59,52,44,27,25,16106,1065,1316,436,1268,325,1800,434,9278,727,1769,371,497,168,178,91
8600000US75147,75147,ZCTA5 75147,8422,1205,1680,578,176,121,377,313,180,96,750,225,76,55,91,69,30,39,6742,1066,457,185,530,201,733,232,3704,659,884,235,363,120,71,45
8600000US75148,75148,ZCTA5 75148,6346,690,1381,511,42,36,273,151,434,286,500,140,108,47,18,15,6,9,4965,545,241,106,404,123,250,87,2404,370,1160,172,452,99,54,34
8600000US75149,75149,ZCTA5 75149,58083,1660,8544,1434,1098,388,1434,387,1508,460,3946,686,376,147,110,61,72,56,49539,2158,4616,688,4530,597,4891,696,29092,1291,4652,494,1379,240,379,107
8600000US75150,75150,ZCTA5 75150,57514,1383,9064,1473,1551,415,1655,435,1125,318,4320,693,233,90,147,82,33,29,48450,1493,3862,533,4026,434,3679,436,29239,1172,5490,453,1455,186,699,151
8600000US75152,75152,ZCTA5 75152,5891,940,588,281,95,61,131,91,80,54,282,149,0,18,0,18,0,18,5303,936,433,164,621,308,578,209,2932,480,585,203,101,51,53,54
8600000US75153,75153,ZCTA5 75153,701,263,66,79,4,7,0,13,0,13,7,10,53,78,2,3,0,13,635,280,31,31,61,56,46,48,361,195,106,61,24,24,6,7
8600000US75154,75154,ZCTA5 75154,36067,1064,3843,786,667,333,467,172,250,120,1945,458,433,213,32,29,49,75,32224,1199,2785,416,3084,446,3119,394,18605,927,3803,391,707,235,121,69
8600000US75155,75155,ZCTA5 75155,2658,441,767,264,89,41,115,68,144,69,374,136,36,36,9,15,0,13,1891,381,105,59,155,73,281,156,979,232,237,79,130,65,4,7
8600000US75156,75156,ZCTA5 75156,14613,822,3011,671,281,169,362,189,323,155,1608,329,251,116,149,99,37,38,11602,905,357,136,481,147,776,236,5856,634,3118,348,812,183,202,98
8600000US75157,75157,ZCTA5 75157,292,80,70,37,0,13,2,3,4,4,49,33,11,10,4,5,0,13,222,71,0,13,4,5,28,24,130,49,44,23,11,9,5,5
8600000US75158,75158,ZCTA5 75158,4291,575,484,343,11,14,43,50,198,197,201,116,26,26,3,4,2,3,3807,543,198,99,328,125,402,201,2089,289,660,150,62,37,68,59
8600000US75159,75159,ZCTA5 75159,16341,491,2017,676,174,125,318,197,176,117,1182,400,115,67,23,22,29,36,14324,738,913,307,1573,355,1275,310,8453,529,1594,304,360,142,156,104
8600000US75160,75160,ZCTA5 75160,22460,1308,4665,1095,748,280,670,234,417,260,2279,509,479,176,45,31,27,35,17795,1201,1342,279,1526,498,1185,235,10170,825,2652,315,674,141,246,98
8600000US75161,75161,ZCTA5 75161,6465,806,924,386,86,85,120,84,45,50,515,273,105,93,15,23,38,46,5541,749,197,126,406,215,338,181,3111,548,1298,322,124,66,67,50
8600000US75163,75163,ZCTA5 75163,1643,328,255,116,21,24,10,12,11,12,131,80,60,49,21,23,1,4,1388,316,33,26,53,39,69,50,605,193,445,172,179,92,4,5
8600000US75164,75164,ZCTA5 75164,423,123,21,26,0,13,10,16,0,13,9,11,2,3,0,13,0,13,402,123,27,26,12,9,37,24,274,96,52,26,0,13,0,13
8600000US75165,75165,ZCTA5 75165,37396,1070,4865,802,717,234,918,286,486,169,2373,349,197,84,101,72,73,53,32531,1144,2502,365,3105,411,2843,353,17997,702,4528,444,1143,200,413,195
8600000US75166,75166,ZCTA5 75166,3723,506,83,68,0,13,0,13,0,13,63,59,20,31,0,13,0,13,3640,493,399,104,354,99,330,152,2237,293,291,104,29,21,0,13
8600000US75167,75167,ZCTA5 75167,9718,1046,589,259,53,40,122,95,76,58,317,149,5,8,16,19,0,18,9129,1024,600,218,998,269,842,221,5462,740,906,219,288,148,33,34
8600000US75169,75169,ZCTA5 75169,14155,984,2290,581,321,173,355,187,197,112,1016,311,339,138,41,37,21,21,11865,1066,719,182,899,264,1176,248,6225,637,2020,247,654,143,172,67
8600000US75172,75172,ZCTA5 75172,3586,228,1264,477,261,188,169,110,124,90,589,186,80,58,41,49,0,13,2322,530,174,94,221,112,96,66,1445,351,278,109,90,65,18,20
8600000US75173,75173,ZCTA5 75173,4599,680,487,283,28,34,17,27,59,55,215,154,140,121,28,44,0,13,4112,613,277,133,376,144,357,129,2372,360,662,183,63,36,5,5
8600000US75180,75180,ZCTA5 75180,23222,506,6633,1047,1022,281,1144,354,848,274,3202,529,347,141,66,65,4,10,16589,1115,1721,336,1703,315,1979,352,9418,713,1382,282,355,137,31,24
8600000US75181,75181,ZCTA5 75181,26161,1233,3288,1300,652,308,624,358,363,207,1450,578,169,147,20,25,10,17,22873,1472,1576,350,2515,448,2797,429,13766,849,1760,387,376,149,83,90
8600000US75182,75182,ZCTA5 75182,5281,42,122,113,16,25,0,18,36,54,44,38,26,41,0,18,0,18,5159,116,300,126,230,85,523,153,3174,188,750,174,155,59,27,32
8600000US75189,75189,ZCTA5 75189,22086,1130,2511,662,410,178,336,173,235,127,1313,347,152,91,65,59,0,24,19575,1064,1954,344,1876,340,1835,380,11309,696,1953,331,423,176,225,136
8600000US75201,75201,ZCTA5 75201,10213,765,1374,340,110,162,151,102,102,103,917,193,94,83,0,20,0,20,8839,727,77,45,25,29,36,37,7814,734,794,262,74,65,19,21
8600000US75202,75202,ZCTA5 75202,2090,271,140,89,0,13,0,13,0,13,132,90,8,12,0,13,0,13,1950,279,0,13,9,14,9,14,1783,276,139,76,0,13,10,17
8600000US75203,75203,ZCTA5 75203,15461,997,5735,769,1005,270,902,347,622,196,2762,453,275,102,115,87,54,39,9726,1013,834,255,662,237,506,172,6250,705,923,204,307,113,244,116
8600000US75204,75204,ZCTA5 75204,26365,1133,5122,875,542,266,606,262,562,241,3101,469,249,131,37,47,25,28,21243,1158,749,236,439,174,364,177,17844,1036,1410,241,360,131,77,68
8600000US75205,75205,ZCTA5 75205,20630,541,1562,363,32,35,52,43,156,109,1205,264,44,38,15,24,58,78,19068,578,1362,217,1756,243,1915,265,10666,428,2463,242,635,140,271,98
8600000US75206,75206,ZCTA5 75206,37110,1237,6623,849,629,244,381,135,259,143,4783,600,358,121,101,96,112,97,30487,1131,1528,262,803,184,604,149,24496,1063,2166,327,554,143,336,112
8600000US75207,75207,ZCTA5 75207,1002,248,120,103,0,18,0,18,0,18,120,103,0,18,0,18,0,18,882,226,9,14,0,18,9,13,842,221,22,25,0,18,0,18
8600000US75208,75208,ZCTA5 75208,31184,1285,7043,851,933,248,997,278,622,197,3585,444,677,180,183,92,46,36,24141,1343,2072,362,1702,275,2210,308,15547,849,2062,264,429,127,119,53
8600000US75209,75209,ZCTA5 75209,15166,844,1857,629,407,228,96,125,150,197,1020,313,158,108,14,23,12,19,13309,783,1311,247,851,255,469,203,8039,564,1889,275,514,149,236,108
8600000US75210,75210,ZCTA5 75210,6102,713,3181,591,334,184,379,160,343,139,1677,307,327,116,60,42,61,49,2921,551,225,159,117,71,173,88,1852,375,339,110,119,54,96,51
8600000US75211,75211,ZCTA5 75211,72207,2166,19726,1898,3325,511,3041,539,2584,420,9108,906,1376,262,281,126,11,18,52481,2266,5164,583,5128,494,4660,521,32155,1603,4003,362,1020,202,351,101
8600000US75212,75212,ZCTA5 75212,25367,1290,8432,1107,1152,317,1155,307,1088,297,4105,587,641,131,216,82,75,44,16935,1118,1568,272,1704,282,1549,294,9848,839,1667,286,434,97,165,82
8600000US75214,75214,ZCTA5 75214,33087,1192,3734,574,482,206,307,133,208,106,2270,397,272,114,151,101,44,42,29353,1151,2344,374,1921,288,1179,227,18891,741,3223,383,974,181,821,166
8600000US75215,75215,ZCTA5 75215,13887,928,5331,697,748,229,241,149,364,121,2950,447,833,235,115,62,80,48,8556,762,497,173,467,164,439,145,5295,576,1268,186,362,89,228,80
