GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16
8600000US75056,75056,ZCTA5 75056,96032,8918,108729,7584,115179,12729,99881,9763,54036,13304,65075,21229,35982,31497,67295,16275,49042,15408,34859,9177,64944,19391
8600000US75060,75060,ZCTA5 75060,50055,2927,56891,4581,49709,5732,70211,6477,31982,3691,40599,8175,33571,8769,49167,9504,24616,5579,16786,4097,44526,6646
8600000US75061,75061,ZCTA5 75061,42432,2452,50239,2659,41686,2004,66991,4220,31351,2468,42337,8278,27345,7300,53889,4277,26817,3187,22558,2934,38450,6395
8600000US75062,75062,ZCTA5 75062,49022,2520,58681,2360,51630,3969,64049,6766,36655,2112,39700,7793,29659,11997,49181,2450,34097,6697,23884,6572,43696,5665
8600000US75063,75063,ZCTA5 75063,103967,4721,118761,6844,123145,6968,114506,7645,52055,10701,66667,29783,75042,48112,66528,46544,50643,15558,43728,18739,53438,15719
8600000US75067,75067,ZCTA5 75067,66444,2623,79919,4953,74692,7368,86476,7163,41977,5143,51322,5846,39623,7562,54727,16193,38072,5813,30428,3296,58702,9009
8600000US75068,75068,ZCTA5 75068,90121,4154,100330,4510,95791,8327,104801,10356,51585,6765,66485,11554,65529,19641,75288,19949,47029,10816,39719,15893,66726,33653
8600000US75069,75069,ZCTA5 75069,62227,8503,74785,5591,59821,28982,80473,10099,29729,3883,42762,17020,42529,26446,47900,20072,26414,6158,21507,6517,40236,10010
8600000US75070,75070,ZCTA5 75070,108760,3275,116261,3922,119473,4463,111641,4244,66735,10335,101469,17256,105000,44230,100469,47261,57114,11336,59504,10766,50644,17332
8600000US75071,75071,ZCTA5 75071,94219,4557,100889,5574,107021,7292,91172,13610,57469,11322,74393,24007,66563,33627,82500,44212,56603,8192,56369,5444,58882,33628
8600000US75074,75074,ZCTA5 75074,62846,4437,83686,4589,75966,14657,85795,4517,37042,2982,35663,4432,28309,13514,40288,12730,39244,4403,29539,6127,51119,4898
8600000US75075,75075,ZCTA5 75075,91658,5172,104508,2685,107674,5749,101895,6232,57384,10461,70380,16998,55987,38033,71540,20091,48594,16875,37351,16695,63654,9436
8600000US75087,75087,ZCTA5 75087,104534,5476,111861,4996,115934,8946,107210,6138,51174,10283,68693,24662,67813,33269,85109,71017,45417,8236,36339,9581,66466,9911
8600000US75088,75088,ZCTA5 75088,92019,8567,101958,5992,99275,4308,104045,8600,61809,11774,61764,15480,53333,18527,103016,17243,62083,18646,65347,26245,61563,20508
8600000US75092,75092,ZCTA5 75092,74203,4658,81029,3135,81207,3557,80599,5210,42689,6890,49643,25127,31528,19566,56507,38712,41056,6832,42222,7287,39621,16259
8600000US75093,75093,ZCTA5 75093,128394,6679,143092,9934,153008,11246,133507,11747,53947,9309,72477,57546,87500,53196,72361,44524,49646,6429,50313,6111,47188,26190
8600000US75094,75094,ZCTA5 75094,120487,14486,134459,15472,148457,9725,111625,15524,57298,36493,41883,16816,-,**,41400,11347,91452,25389,90968,14951,105283,60697
8600000US75102,75102,ZCTA5 75102,38963,7570,42212,14507,38846,1350,50766,12312,31111,4375,-,**,-,**,-,**,30757,8289,30559,17904,38750,38376
8600000US75103,75103,ZCTA5 75103,64619,5737,70583,6756,86395,14081,56369,8737,36467,12787,32188,11203,31204,22780,35625,18584,39750,27787,20298,15996,62688,14402
8600000US75104,75104,ZCTA5 75104,77415,3372,90242,4899,86757,5134,92862,5603,46830,5114,49028,46027,18634,1225,92875,29924,46541,5468,41865,2745,59710,6735
8600000US75105,75105,ZCTA5 75105,50417,4198,48750,48355,-,**,44688,8203,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75109,75109,ZCTA5 75109,73313,13484,88065,10108,86667,16589,88250,9449,38750,9795,46337,13024,47043,22344,"2,500-",***,34375,7076,35813,1652,29063,18980
8600000US75110,75110,ZCTA5 75110,48179,4923,62019,4688,62293,5677,61435,8112,24159,3435,47237,15273,46146,25032,51500,21678,20359,3657,17483,3637,29244,4801
8600000US75114,75114,ZCTA5 75114,64423,7047,71125,16704,69125,19402,80625,26618,46613,4758,49028,7755,-,**,49028,7755,42353,7291,69643,65992,41912,4948
8600000US75115,75115,ZCTA5 75115,75415,3300,90827,5375,92902,6908,89199,7232,40469,2281,41351,5140,41836,17334,41068,4695,40208,3087,36753,6587,53586,5035
8600000US75116,75116,ZCTA5 75116,55521,5891,67459,4882,58094,7349,74625,7104,34145,8873,32553,7591,27703,17575,39583,29465,36791,13994,24049,9586,63700,6392
8600000US75119,75119,ZCTA5 75119,51312,4004,61286,5060,50734,7632,68811,6131,30210,7776,40745,13647,41577,22641,36250,26178,24412,8756,16944,13015,32500,12139
8600000US75126,75126,ZCTA5 75126,88379,6604,101813,6192,100549,8760,105451,9366,46250,3243,55046,12143,46250,20751,56134,19028,44982,4041,43125,4676,46402,3057
8600000US75132,75132,ZCTA5 75132,59883,17750,59883,17750,59756,16112,59931,43944,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75134,75134,ZCTA5 75134,52910,5751,66228,9843,74082,7038,61360,6199,30867,6398,29651,4959,25625,20898,32000,30170,33080,8582,27798,6036,52463,13060
8600000US75137,75137,ZCTA5 75137,62319,3067,83442,5640,83333,19665,83482,7070,48054,5165,55262,11581,56044,4921,44063,21187,46981,5182,40536,14019,49943,4316
8600000US75140,75140,ZCTA5 75140,52111,5724,60598,5556,60625,11363,60597,7912,23611,5861,30556,6365,29286,7254,31667,12842,17407,11808,12760,11409,26298,14173
8600000US75141,75141,ZCTA5 75141,42841,11509,56827,11003,49063,13486,70000,19835,29405,5672,28654,3561,-,**,29231,15750,31111,8557,28047,16560,41953,14744
8600000US75142,75142,ZCTA5 75142,62218,5233,74963,7317,73269,18863,75518,7373,35833,5555,57986,21519,52727,21207,63750,28264,30202,7964,30694,9600,29653,14006
8600000US75143,75143,ZCTA5 75143,50759,5657,63317,5570,63036,9383,63425,8579,26034,9048,44911,3937,45540,12784,43950,11906,21875,5367,10313,9809,27361,8834
8600000US75144,75144,ZCTA5 75144,43750,10040,68929,15035,84904,53197,61250,17813,30217,3611,36250,29600,76000,56839,25650,12299,29550,6343,29076,8234,36071,11480
8600000US75149,75149,ZCTA5 75149,47161,2772,61921,3556,55667,5732,65809,4484,30641,3047,43898,11430,40313,14620,56594,14571,25417,5617,19658,2837,36698,2244
8600000US75150,75150,ZCTA5 75150,51640,3551,68583,3820,61550,3061,76875,5122,35694,2580,37959,4845,28804,3704,56969,30221,34672,3592,29954,5795,44293,7117
8600000US75154,75154,ZCTA5 75154,77243,3870,87253,3619,88790,11701,84955,8109,52763,7546,53750,21882,41028,16231,75670,25443,52763,7882,48972,6854,73271,21819
8600000US75156,75156,ZCTA5 75156,48955,2684,53305,5562,59093,11458,51046,5143,31450,4254,31946,19095,30710,6782,51750,28592,27083,11316,17667,7407,34737,5037
8600000US75159,75159,ZCTA5 75159,49554,6953,56184,5925,42028,19077,68646,16272,34153,6760,42966,6237,43553,13468,42120,9097,29351,7425,28038,19459,38750,37851
8600000US75165,75165,ZCTA5 75165,65364,2617,74823,3781,73868,3154,76752,5764,31674,4929,33750,13493,27727,17264,44808,17848,31086,5804,27973,8911,35795,6298
8600000US75180,75180,ZCTA5 75180,40772,2868,53280,4614,49965,8522,55688,5228,30000,2120,32152,5987,29205,6658,49545,14257,29125,2042,28839,2533,29967,20808
8600000US75181,75181,ZCTA5 75181,74902,6934,92698,7254,97548,8308,87622,9716,44293,8610,43527,33921,33672,27316,79063,47412,44489,8583,43250,13588,57250,32867
8600000US75202,75202,ZCTA5 75202,93750,67480,101375,76706,-,**,126607,46538,61641,37978,-,**,-,**,-,**,60938,19007,-,**,61641,32598
8600000US75203,75203,ZCTA5 75203,33802,3609,49630,14436,41813,16578,62922,20612,23655,3096,33924,9145,19523,3047,43204,6878,19792,3730,18719,2052,29306,9836
8600000US75206,75206,ZCTA5 75206,73210,7821,91944,7914,95000,21801,89635,10331,50326,8013,50719,17273,65833,59748,50031,9711,50196,14369,35464,13357,54089,18816
8600000US75207,75207,ZCTA5 75207,123281,44878,154063,80960,-,**,152813,116916,93798,19143,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75208,75208,ZCTA5 75208,47111,2692,59115,8163,48882,10019,73211,6100,29835,3536,35128,11943,25000,8214,39762,5836,29044,2499,26225,3398,36305,7635
8600000US75209,75209,ZCTA5 75209,102171,9418,135952,29740,136054,30527,135521,50131,34531,13475,30132,13622,24403,14626,38458,13993,40769,15825,46570,4855,33500,17895
8600000US75210,75210,ZCTA5 75210,24311,2834,32750,13312,41042,27184,31172,12750,21806,6620,27332,7064,32644,28719,27234,5809,14875,6158,9911,8651,23500,13938
8600000US75211,75211,ZCTA5 75211,39052,1872,46812,2591,42962,3111,50683,3246,29986,2245,37484,3483,30362,8408,55084,11815,26019,2644,18938,3316,37146,5868
8600000US75212,75212,ZCTA5 75212,33143,2327,42559,5059,43848,4638,39719,8812,25171,2311,38798,4319,32841,12987,46205,11171,21995,3250,17345,4121,27865,6530
8600000US75216,75216,ZCTA5 75216,28007,1574,35490,3181,33932,3813,38214,3675,22802,2091,27932,3831,25299,8903,29256,3703,21487,2141,15106,4738,27336,2350
8600000US75217,75217,ZCTA5 75217,36375,1775,41917,2408,37879,3079,50500,5370,27928,2173,42264,9171,37317,7144,51719,14613,24949,2507,13549,2032,32868,3042
8600000US75218,75218,ZCTA5 75218,88767,11991,104009,7758,103254,5639,105852,15049,56809,17147,74375,3359,76382,29534,74070,1898,41667,18468,19167,9177,55592,22828
8600000US75220,75220,ZCTA5 75220,38627,3431,45919,3361,38012,5484,65303,17611,25621,3304,31442,9136,23079,6501,44355,17206,23729,2666,20035,3697,41992,9437
8600000US75223,75223,ZCTA5 75223,42409,6023,57708,5415,59053,4643,54688,6929,25711,2453,31802,16188,30523,5839,44605,17347,17000,8682,10362,3270,25762,4243
8600000US75224,75224,ZCTA5 75224,37991,2313,47567,4931,42389,5942,55093,5801,28548,4123,36938,5467,27080,11006,42500,11505,24206,4992,17262,4006,37478,9741
8600000US75225,75225,ZCTA5 75225,211847,23072,227036,21565,"250,000+",***,177146,32211,126250,44865,236899,18084,"250,000+",***,236635,2108,92019,60619,96607,76864,91154,48786
8600000US75227,75227,ZCTA5 75227,38263,2201,45451,2572,39873,4104,56891,6324,28328,3144,38096,12966,19617,6197,50938,16551,26993,2731,23074,3409,37011,7392
8600000US75228,75228,ZCTA5 75228,40775,2192,49826,3612,46559,2863,58892,8780,28504,3618,45773,6937,32465,4371,51289,8999,23720,2885,18443,3466,36202,5281
8600000US75229,75229,ZCTA5 75229,90707,7160,107083,6567,98629,15111,112845,11967,50891,3660,54020,5693,51250,6951,56111,10831,47143,11463,35990,10714,52500,10142
8600000US75230,75230,ZCTA5 75230,121221,15651,155167,24082,174250,22529,145347,22869,47318,14822,53963,21042,60395,47247,53644,28205,45405,27531,45568,40760,45167,26373
8600000US75231,75231,ZCTA5 75231,36663,5277,50230,7045,32872,10063,66200,8217,26496,4003,34960,7402,27438,7515,43828,9670,20089,3838,16250,2238,34154,13597
8600000US75232,75232,ZCTA5 75232,39259,4421,49294,6178,49063,20464,49405,6880,31465,2174,32234,7733,22386,21077,42121,17223,31217,2620,20988,9252,40412,6835
8600000US75234,75234,ZCTA5 75234,61081,3559,67670,4096,62287,7839,70672,5642,45668,4133,41602,11243,36288,6372,59861,13531,46733,4508,31705,8569,54712,6552
8600000US75237,75237,ZCTA5 75237,32370,3161,50236,14991,45774,16363,53750,18446,27433,3553,22184,11003,20833,4090,43690,16832,28152,3560,20174,4618,35507,2469
8600000US75238,75238,ZCTA5 75238,67956,7272,98836,6775,102368,6352,92955,11181,32411,5117,37446,8639,21736,2661,55179,19508,29321,5379,22486,7197,43607,8613
8600000US75240,75240,ZCTA5 75240,36595,3070,53162,11910,36288,6111,85208,15355,21667,2878,36968,3223,27763,12426,40250,8257,17798,2131,16059,1638,37153,18702
8600000US75241,75241,ZCTA5 75241,39161,3944,50553,3870,51063,10859,50255,5437,31589,2342,39808,13733,29028,3027,52480,9686,29648,4313,28723,10726,30549,6057
8600000US75243,75243,ZCTA5 75243,39676,2590,52975,4049,42500,5637,68915,9093,26582,2310,31625,7879,28472,6253,34573,14904,25408,2403,21468,1936,36286,4196
8600000US75247,75247,ZCTA5 75247,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75248,75248,ZCTA5 75248,98787,4988,121454,7098,141544,20743,108406,5831,48466,9757,54208,15961,61346,38814,54014,14791,43635,9738,35680,7763,55072,15687
8600000US75249,75249,ZCTA5 75249,60613,5760,68737,6761,67526,6674,74375,22017,30732,7328,35278,13356,35139,13888,45139,34029,28412,14958,29226,19581,26875,22527
8600000US75253,75253,ZCTA5 75253,36905,4182,43388,7503,36293,5500,49216,6474,23053,7970,34080,10207,22872,8479,42006,13084,20495,5010,18646,5644,43269,18868
8600000US75254,75254,ZCTA5 75254,43992,3850,79432,18974,54732,27057,95257,11549,31674,5234,32240,12032,29656,18606,32639,14438,31301,7758,25327,6278,55893,19940
8600000US75270,75270,ZCTA5 75270,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75287,75287,ZCTA5 75287,62101,4568,89278,6691,81300,21407,93662,6617,37475,6279,40323,4004,41333,4587,37336,5545,34980,6929,30732,5505,52375,11294
8600000US75390,75390,ZCTA5 75390,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75418,75418,ZCTA5 75418,50504,4334,61924,5357,65776,9044,60625,5744,30958,3840,29968,5282,28558,6728,49219,10409,31786,7356,26875,13810,44102,12279
8600000US75421,75421,ZCTA5 75421,57292,15311,75000,20648,75652,26466,68750,15699,38073,16913,70417,60837,-,**,-,**,38021,24923,39167,1817,15833,15074
8600000US75435,75435,ZCTA5 75435,47682,8327,49375,6144,51944,12809,47917,12047,42042,1949,-,**,-,**,-,**,41833,1904,41042,2801,43688,820
8600000US75436,75436,ZCTA5 75436,58144,4452,59890,3940,59940,16603,59750,8733,23542,7576,33409,4825,-,**,32841,7060,17375,9887,10208,5866,28750,13588
8600000US75438,75438,ZCTA5 75438,69583,14314,75278,5605,82917,24406,68750,18274,35536,5573,46667,6349,46250,19996,-,**,33438,4088,31354,9122,38750,24471
8600000US75441,75441,ZCTA5 75441,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75446,75446,ZCTA5 75446,56652,8076,68661,7307,74250,11287,65556,12776,16761,3306,18250,10605,-,**,17083,13967,15500,4988,14583,8764,18375,16298
8600000US75447,75447,ZCTA5 75447,58500,24454,73190,22228,80114,18015,52330,21629,38750,1136,-,**,-,**,-,**,38417,17833,-,**,-,**
8600000US75448,75448,ZCTA5 75448,73333,23854,71389,31053,-,**,64563,20551,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75451,75451,ZCTA5 75451,54348,20641,71058,29484,-,**,70048,42128,37212,8160,-,**,-,**,-,**,37356,36475,-,**,37356,36475
8600000US75455,75455,ZCTA5 75455,50462,3294,58445,2409,58425,4073,58459,3233,32958,4902,38684,12625,36618,5037,46635,19501,24875,7123,19087,8907,32969,10937
8600000US75468,75468,ZCTA5 75468,29561,20385,29493,20944,-,**,29865,23278,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75474,75474,ZCTA5 75474,53125,5557,62016,6564,59632,14646,62228,6733,24091,11410,40144,24597,56154,32087,37917,33542,21458,8579,19250,3270,30938,21408
8600000US75476,75476,ZCTA5 75476,57969,12729,60809,5540,74792,32855,59688,15328,42361,19075,48813,1877,-,**,48563,4430,26250,4007,-,**,26979,2965
8600000US75477,75477,ZCTA5 75477,41250,11999,53438,13205,36250,15718,80000,30659,27500,15516,-,**,-,**,-,**,25625,15588,33750,19940,21250,14508
8600000US75478,75478,ZCTA5 75478,64632,20737,72188,20650,63750,21053,76667,24832,12344,2693,-,**,-,**,-,**,12344,2693,12500,8146,-,**
8600000US75481,75481,ZCTA5 75481,36250,27645,59688,14526,49375,40803,61250,19831,33729,357,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75482,75482,ZCTA5 75482,52525,5780,62822,3955,61837,5029,64068,5714,24181,6172,47153,17305,19866,16968,63145,11252,19234,4366,13391,3443,32944,6461
8600000US75488,75488,ZCTA5 75488,42692,12706,44423,38434,-,**,66250,43563,20833,11397,-,**,-,**,-,**,14813,11276,-,**,21417,5398
8600000US75501,75501,ZCTA5 75501,44728,3252,62673,8385,59535,15180,63305,9839,25497,3557,47639,21174,21224,2980,54512,9831,23941,4788,20528,2631,34196,6237
8600000US75503,75503,ZCTA5 75503,71595,4319,88680,6884,91449,7452,84323,9272,36505,4555,51796,11376,51125,26342,55577,26847,33722,5603,31932,4526,36118,20250
8600000US75561,75561,ZCTA5 75561,45953,5712,55489,5936,55724,10057,55324,9042,26125,3483,26520,15691,25417,8068,80625,34418,25000,7997,25481,14543,24688,24443
8600000US75562,75562,ZCTA5 75562,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75566,75566,ZCTA5 75566,28988,6842,41250,24305,73125,66275,29881,25305,20938,5815,-,**,-,**,-,**,21250,6473,16932,9570,-,**
8600000US75567,75567,ZCTA5 75567,49911,11284,55833,13945,55139,33251,57891,11929,32031,7871,104306,90975,36250,21457,106280,821,28478,7549,26125,18778,32132,20902
8600000US75569,75569,ZCTA5 75569,36559,6469,43352,13286,33810,33733,44489,11852,29200,16819,-,**,-,**,-,**,35673,13457,29150,17888,36339,6896
8600000US75573,75573,ZCTA5 75573,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75574,75574,ZCTA5 75574,55278,10845,60125,7843,66875,23863,59083,6201,28333,7178,96250,78851,-,**,-,**,28000,11022,28375,12833,22443,20274
8600000US75602,75602,ZCTA5 75602,39869,2579,52299,7051,50293,6279,55704,8070,23373,5871,35156,12135,36953,13109,27102,16700,20855,4718,16622,2192,32743,9102
8600000US75604,75604,ZCTA5 75604,55585,4823,73107,6884,74125,9175,69590,9399,27974,6107,35859,14388,34245,12378,43500,25636,23306,7073,18935,2169,38750,16872
8600000US75605,75605,ZCTA5 75605,79844,4145,88113,5556,111250,15567,78933,5981,48771,3251,50298,5867,50208,30462,50319,11312,48446,8099,23109,17591,64400,26681
8600000US75630,75630,ZCTA5 75630,47460,8103,48359,9810,65313,25409,46350,9770,45000,7755,53750,30660,-,**,53750,30660,43750,9912,46563,37263,41719,5068
8600000US75642,75642,ZCTA5 75642,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75644,75644,ZCTA5 75644,54790,6156,62611,6159,63261,7035,61434,7562,24961,11181,38594,11009,35682,22551,43375,21989,21712,5253,21071,18428,21780,3198
8600000US75650,75650,ZCTA5 75650,70972,17125,77054,14540,88305,10074,63092,18265,32903,6280,-,**,-,**,-,**,32621,5443,29375,10615,40278,20094
8600000US75661,75661,ZCTA5 75661,41563,17006,54010,10234,44524,36589,54219,8410,22464,10042,-,**,-,**,-,**,22179,6816,11632,9047,33750,17007
8600000US75662,75662,ZCTA5 75662,62875,2549,78089,6838,82845,7570,73281,8978,33314,6760,39559,23245,59688,15807,28750,17615,32372,8718,30400,12464,35625,16357
8600000US75669,75669,ZCTA5 75669,79511,42189,100606,34944,-,**,101136,37961,58750,30012,-,**,-,**,-,**,-,**,-,**,-,**
8600000US75670,75670,ZCTA5 75670,41124,4783,55860,6185,51961,10013,59375,10877,20694,3736,31090,8286,25972,14430,39258,20518,19616,2823,18258,2678,27523,6307
8600000US75682,75682,ZCTA5 75682,57917,31858,64583,21326,94167,32396,60625,35196,30625,4921,31771,10533,31771,10533,-,**,25208,14116,-,**,18750,15293
8600000US75686,75686,ZCTA5 75686,44325,6822,58167,4134,59669,9395,55824,6922,24865,6982,30278,15695,19817,2800,34621,6510,24054,6117,21317,2971,38264,14835
8600000US75702,75702,ZCTA5 75702,34733,2926,42326,5406,39955,4760,46399,4545,26088,3030,28810,8342,20878,13405,42917,18565,25565,3282,19946,4526,33500,8924
8600000US75704,75704,ZCTA5 75704,46250,7172,50840,5959,36447,12584,60063,16834,37038,9646,27411,25002,26230,470,45862,3662,38681,17665,35893,10069,48080,16765
8600000US75750,75750,ZCTA5 75750,58587,21674,61655,10781,73929,39991,54063,21453,40433,23323,57813,26567,-,**,57813,26567,40000,34926,40793,23631,15156,10462
8600000US75760,75760,ZCTA5 75760,71587,12359,83393,16099,92750,38801,80625,17874,37250,26094,57813,21965,-,**,58125,31815,25208,11377,35750,28779,22188,17841
8600000US75763,75763,ZCTA5 75763,49950,5989,61875,14720,56563,24057,66000,22211,26908,11113,50139,10300,60568,42257,49615,2489,19211,13584,9591,9117,34938,20515
