GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In households:,Margin of Error; In households:,Estimate; In households: - Under 3 years,Margin of Error; In households: - Under 3 years,Estimate; In households: - 3 and 4 years,Margin of Error; In households: - 3 and 4 years,Estimate; In households: - 5 years,Margin of Error; In households: - 5 years,Estimate; In households: - 6 to 8 years,Margin of Error; In households: - 6 to 8 years,Estimate; In households: - 9 to 11 years,Margin of Error; In households: - 9 to 11 years,Estimate; In households: - 12 to 14 years,Margin of Error; In households: - 12 to 14 years,Estimate; In households: - 15 to 17 years,Margin of Error; In households: - 15 to 17 years,Estimate; In group quarters,Margin of Error; In group quarters
8600000US75137,75137,ZCTA5 75137,4541,474,4539,475,868,221,429,145,230,105,954,227,792,186,613,207,653,189,2,4
8600000US75140,75140,ZCTA5 75140,1600,304,1584,305,209,77,145,82,141,70,222,85,279,90,290,114,298,85,16,11
8600000US75141,75141,ZCTA5 75141,1348,177,1348,177,294,105,152,71,32,27,213,89,287,99,162,59,208,95,0,18
8600000US75142,75142,ZCTA5 75142,5365,587,5291,597,655,169,672,175,351,121,716,188,914,219,1088,251,895,185,74,99
8600000US75143,75143,ZCTA5 75143,3770,592,3770,592,654,159,556,156,294,117,364,130,621,177,628,179,653,172,0,20
8600000US75144,75144,ZCTA5 75144,998,188,998,188,68,43,76,41,71,51,141,69,152,53,198,57,292,90,0,13
8600000US75146,75146,ZCTA5 75146,5498,783,5498,783,841,335,403,188,310,137,682,258,951,228,1335,280,976,300,0,20
8600000US75147,75147,ZCTA5 75147,2456,589,2453,588,308,132,240,97,85,58,454,191,453,202,497,146,416,210,3,5
8600000US75148,75148,ZCTA5 75148,1648,431,1648,431,121,73,94,62,72,45,321,97,356,121,368,168,316,134,0,18
8600000US75149,75149,ZCTA5 75149,18163,965,18156,965,2873,547,2159,404,726,218,2728,442,3269,366,3106,419,3295,510,7,10
8600000US75150,75150,ZCTA5 75150,16137,1057,16137,1057,2604,398,2054,310,920,259,3009,360,2746,448,2527,374,2277,325,0,30
