GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16
Id,Id2,Geography,Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Total:,Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Total:,Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - Total,Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - Total,Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - With own children under 18 years,Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - With own children under 18 years,Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - No own children under 18 years,Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Married-couple family -- - No own children under 18 years,Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Total,Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Total,"Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - Total","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - Total","Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - With own children under 18 years","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - With own children under 18 years","Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - No own children under 18 years","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Male householder, no wife present -- - No own children under 18 years","Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - Total","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - Total","Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - With own children under 18 years","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - With own children under 18 years","Estimate; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - No own children under 18 years","Margin of Error; Median family income in the past 12 months (in 2014 Inflation-adjusted dollars) -- - Other family -- - Female householder, no husband present -- - No own children under 18 years"
8600000US79410,79410,ZCTA5 79410,51719,8919,64583,10940,54896,25210,71635,20949,29116,5513,26375,11052,19474,19112,60172,74256,32125,10969,28705,15813,43750,25426
8600000US79411,79411,ZCTA5 79411,32549,7670,53405,15334,29717,57550,54353,11600,26964,15212,30000,22434,-,**,36389,18933,25357,15574,18233,10708,33312,3069
8600000US79412,79412,ZCTA5 79412,37267,7060,50126,5489,42149,15278,51577,5167,26332,6720,35625,15865,40425,26338,33839,14351,18914,5700,11064,1630,33962,5289
8600000US79413,79413,ZCTA5 79413,58394,5671,74307,2855,74120,5072,74425,5017,25172,3314,41793,14480,24875,21900,43224,7713,24583,2999,24132,4663,35455,24169
8600000US79414,79414,ZCTA5 79414,42716,2838,57942,6032,54866,22471,58140,6248,29433,5616,25139,18933,13184,3190,31676,2300,32619,10039,24099,6258,42275,4087
8600000US79415,79415,ZCTA5 79415,32924,7104,46392,4278,63173,21480,40750,9357,23808,2403,30987,20239,45125,41556,26000,21998,22846,3152,22606,5793,23173,6244
8600000US79416,79416,ZCTA5 79416,57407,3883,72789,4469,75041,3022,69604,7112,34609,10966,41316,10463,25556,34014,44152,37276,28514,13144,26061,4512,39851,16758
8600000US79423,79423,ZCTA5 79423,70566,2675,80482,3965,81467,7704,79110,6004,39416,4645,50238,16612,53487,20355,47969,28434,38637,3251,31793,7171,43596,6622
8600000US79424,79424,ZCTA5 79424,95425,7118,102791,6590,103576,7864,102221,7906,46881,5826,65673,48364,60469,38005,93594,66433,46097,4343,37212,10661,62955,19324
8600000US79501,79501,ZCTA5 79501,61522,12842,67083,18567,86688,18170,57396,14029,38654,9370,58182,36070,-,**,58182,36070,38077,11771,24773,14021,39423,19643
8600000US79502,79502,ZCTA5 79502,54205,11387,58750,9706,67500,37437,58450,11778,16250,17483,4833,75159,-,**,53438,57839,20000,6788,4821,17654,22250,13692
8600000US79503,79503,ZCTA5 79503,58800,4101,59000,4374,36250,31633,59400,6168,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79504,79504,ZCTA5 79504,48000,7791,61563,17059,94333,15628,50542,6905,26875,19415,62647,75058,14583,3694,63750,549,25875,12804,18309,10892,37917,18125
8600000US79505,79505,ZCTA5 79505,40000,22804,51250,17190,48250,23423,85250,44819,13958,25935,-,**,-,**,-,**,13958,25935,13281,17183,36250,45059
8600000US79506,79506,ZCTA5 79506,60682,22020,77969,33668,101250,34757,61932,31078,34063,24225,98750,115173,-,**,98750,115173,24844,24158,33750,29981,24688,14766
8600000US79508,79508,ZCTA5 79508,112917,111273,170456,115506,"250,000+",***,114667,125972,32250,54645,-,**,-,**,-,**,32250,54645,-,**,57614,53313
8600000US79510,79510,ZCTA5 79510,58372,8083,65505,11262,73083,10807,57917,13749,41328,18557,43750,11433,49931,18036,40234,29096,30972,22823,43700,33251,28068,8610
8600000US79511,79511,ZCTA5 79511,72391,12894,85750,23533,86000,24515,79844,38659,30208,25378,47188,46065,-,**,-,**,15500,16318,25500,20730,-,**
8600000US79512,79512,ZCTA5 79512,57275,7010,62723,9806,73500,16419,55825,8209,47619,12820,44615,18670,-,**,53487,31345,48036,21067,49286,4051,17237,54552
8600000US79517,79517,ZCTA5 79517,80000,79597,80000,79597,"250,000+",***,78125,65153,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79518,79518,ZCTA5 79518,55625,27629,51250,26367,41786,5484,65000,37195,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79519,79519,ZCTA5 79519,65000,106608,138125,93374,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79520,79520,ZCTA5 79520,53148,6490,57143,10140,80179,26447,53393,5077,26667,24783,25694,19745,-,**,16944,17829,38083,47478,7019,7134,53750,22322
8600000US79521,79521,ZCTA5 79521,52234,13166,66438,5499,67667,18140,61250,11811,28631,1188,29112,3934,-,**,45521,41234,21810,12079,20647,5406,43281,27233
8600000US79525,79525,ZCTA5 79525,51638,15432,53102,16462,54167,33367,51131,18368,42938,45688,20625,36515,18750,21789,-,**,43125,42236,-,**,44000,33855
8600000US79526,79526,ZCTA5 79526,74539,18633,83015,17112,95000,82559,82750,18590,47656,43967,-,**,-,**,-,**,31250,12384,34375,29460,19205,11210
8600000US79527,79527,ZCTA5 79527,57857,48569,58214,54506,59643,70955,25000,5367,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79528,79528,ZCTA5 79528,62708,14523,80000,13349,78125,12303,80938,26220,30139,11454,-,**,-,**,-,**,30972,3465,10625,78609,31389,7230
8600000US79529,79529,ZCTA5 79529,44191,7989,51696,7431,54643,12538,49063,11263,35179,40427,-,**,-,**,-,**,15781,24715,12000,12169,-,**
8600000US79530,79530,ZCTA5 79530,51875,19734,78750,47969,113250,86368,64583,60238,35938,13699,41042,26986,-,**,-,**,35547,17050,21250,30731,35703,11480
8600000US79532,79532,ZCTA5 79532,35000,10394,36250,12130,26971,40272,37955,17209,28125,34189,-,**,-,**,-,**,37500,30759,-,**,43542,19613
8600000US79533,79533,ZCTA5 79533,53036,11445,59375,27270,66250,17598,53750,65019,48750,34579,28750,30792,-,**,28750,30792,49375,30450,-,**,31875,18386
8600000US79534,79534,ZCTA5 79534,62750,54543,63750,27152,-,**,62500,67968,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79535,79535,ZCTA5 79535,39375,21947,53750,28863,-,**,53750,28863,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79536,79536,ZCTA5 79536,53578,5506,57727,4193,59439,15626,55000,8831,27083,18621,28594,100112,-,**,101250,140793,25625,19625,12500,6111,44464,22652
8600000US79537,79537,ZCTA5 79537,84000,25463,90500,13251,46250,26541,93750,6773,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US79538,79538,ZCTA5 79538,50313,19080,58214,14948,-,**,59107,38941,26042,24745,-,**,-,**,-,**,26042,24745,26042,24745,-,**
8600000US79539,79539,ZCTA5 79539,44375,26008,34844,41221,53750,11431,33594,41936,-,**,-,**,-,**,-,**,-,**,-,**,-,**
